global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence ,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
,,406_AlphaMET_2011.txt,BNZ,Core Meteorological Measurements for the APEX Alpha Fen Bonanza Creek Experimental Forest: 2007-Present ,NA,"Yarie,John",0,0,0,1/1/2011,9/1/2011,,0,1,0,,other,,env,temp; humidity; pressure; precip,obs ,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=406,,0,,
,,Not available,BNZ,NRCS Snow Survey Data ,NA,"Ruess,Roger",1,0,0,1/1/1994,12/31/2013,,0,0,1,,other,,env,snow_char,obs ,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=426,,1,,
,,Not available,BNZ,Sun Photometer - NASA Aerosal Robotic Network ,NA,"Ruess,Roger",1,0,0,1/1/1990,12/31/2009,,0,0,1,,other,,env,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=427,,1,,
,,389_ST_CPEAK_1998-2012.txt,BNZ,Caribou-Poker Creeks Research Watershed: Hourly Soil Temperature at varying depths from 1988 to Present ,NA,"Ruess,Roger",1,0,0,9/3/1998,12/31/2012,,0,0,1,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=389,,1,,
,,389_ST_SNOWPILLOW_2006-2012.txt,BNZ,Caribou-Poker Creeks Research Watershed: Hourly Soil Temperature at varying depths from 1988 to Present ,NA,"Ruess,Roger",0,0,0,10/4/2006,12/29/2012,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=389,,0,,
,,392_SM_CRREL_2000-2012.txt,BNZ,Caribou-Poker Creeks Research Watershed: Hourly Soil Moisture at varying depths from 2000 to Present ,NA,"Ruess,Roger",0,0,0,7/23/2000,12/31/2012,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=392,,1,,
,,392_SM_HELMERS_2001-2012.txt,BNZ,Caribou-Poker Creeks Research Watershed: Hourly Soil Moisture at varying depths from 2000 to Present ,NA,"Ruess,Roger",0,0,0,9/10/2001,12/31/2012,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=392,,0,,
,,429_LTTG-ATRH_3ac.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/9/1989,11/11/2009,,0,1,0,,other,,env,temp; humidity ,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=429,,1,,
,,429_LTTG-ATRH_3bc.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/9/1989,11/11/2009,,0,1,0,,other,,env,temp; humidity ,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=429,,0,,
,,429_LTTG-ATRH_7bs.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/20/1989,11/17/2009,,0,1,0,,other,,env,temp; humidity ,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=429,,0,,
,,429_LTTG-ATRH_7ubs.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/20/1989,11/17/2009,,0,1,0,,other,,env,temp; humidity ,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=429,,0,,
,,429_LTTG-ATRH_8sc.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/10/1989,11/17/2009,,0,1,0,,other,,env,temp; humidity ,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=429,,0,,
,,429_LTTG-ATRH_8stf.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/10/1989,11/17/2009,,0,1,0,,other,,env,temp; humidity ,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=429,,0,,
,,430_LTTG_ST_3ac_1989-2013.hr.txt,BNZ,Soil Temperature measurements at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/9/1989,12/31/2013,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=430,,1,,
,,430_LTTG_ST_3bc_1989-2013.hr.txt,BNZ,Soil Temperature measurements at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/9/1989,12/31/2013,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=430,,0,,
,,430_LTTG_ST_7bs_1989-2013.hr.txt,BNZ,Soil Temperature measurements at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/20/1989,12/31/2013,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=430,,0,,
,,430_LTTG_ST_7ubs_1989-2013.hr.txt,BNZ,Soil Temperature measurements at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/20/1989,12/31/2013,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=430,,0,,
,,430_LTTG_ST_8sc_1989-2013.hr.txt,BNZ,Soil Temperature measurements at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/11/1989,12/31/2013,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=430,,0,,
,,430_LTTG_ST_8stf_1989-2013.hr.txt,BNZ,Soil Temperature measurements at Long Term Tree Growth Sites; 1989-Present: Hourly ,NA,"Ruess,Roger",0,0,0,5/10/1989,12/31/2013,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=430,,0,,
,,431_1ac0_ATRH.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,11/20/2011,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,1,,
,,431_1ac15_ATRH.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,6/1/2011,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,431_1ac45_ATRH.hr.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,9/12/2012,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,431_3ac_ATRH.hr.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,9/12/2012,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,431_3bc_ATRH.hr.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,9/12/2012,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,431_7bs_ATRH.hr.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,9/24/2012,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,431_7ubs_ATRH.hr.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,9/25/2012,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,431_8sc_ATRH.hr.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,7/12/2012,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,431_8sc6_ATRH.hr.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,7/11/2012,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,431_8st3_ATRH.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,12/7/2008,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,431_8stf_ATRH.txt,BNZ,Air Temperature and Relative Humidity at Long Term Tree Growth Sites; 2001-Present: Hourly ,NA,"Ruess,Roger",0,0,0,6/6/2001,11/27/2011,,0,1,0,,other,,env,humidity; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=431,,0,,
,,448_BetaNW_2009.txt,BNZ,"APEX beta NW site: hourly soil temperature, soil moisture, air temperature and RH, photosynthetically active radiation (PAR), and rain. ",NA,"Yarie,John",0,0,0,4/22/2009,12/31/2009,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=448,,1,,
,,448_BetaNW_2010.txt,BNZ,"APEX beta NW site: hourly soil temperature, soil moisture, air temperature and RH, photosynthetically active radiation (PAR), and rain. ",NA,"Yarie,John",0,0,0,1/1/2010,12/31/2010,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=448,,0,,
,,448_BetaNW_2011.txt,BNZ,"APEX beta NW site: hourly soil temperature, soil moisture, air temperature and RH, photosynthetically active radiation (PAR), and rain. ",NA,"Yarie,John",0,0,0,1/1/2011,12/31/2011,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=448,,0,,
,,448_BetaNW_2012_final.txt,BNZ,"APEX beta NW site: hourly soil temperature, soil moisture, air temperature and RH, photosynthetically active radiation (PAR), and rain. ",NA,"Yarie,John",0,0,0,1/1/2012,12/31/2012,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=448,,0,,
,,449_BetaSE_2009.txt,BNZ,"APEX beta SE site: hourly soil temperature, soil moisture and net radiation. ",NA,"Yarie,John",0,0,0,4/22/2009,12/31/2009,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=449,,1,,
,,449_BetaSE_2010.txt,BNZ,"APEX beta SE site: hourly soil temperature, soil moisture and net radiation. ",NA,"Yarie,John",0,0,0,1/1/2010,12/31/2010,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=449,,0,,
,,449_BetaSE_2011.txt,BNZ,"APEX beta SE site: hourly soil temperature, soil moisture and net radiation. ",NA,"Yarie,John",0,0,0,1/1/2011,12/31/2011,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=449,,0,,
,,449_BetaSE_2012_final.txt,BNZ,"APEX beta SE site: hourly soil temperature, soil moisture and net radiation. ",NA,"Yarie,John",0,0,0,1/1/2012,12/31/2012,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=449,,0,,
,,450_BetaSW_2009.txt,BNZ,"APEX beta SW site: hourly soil temperature, and soil moisture. ",NA,"Yarie,John",0,0,0,4/22/2009,12/31/2009,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=450,,1,,
,,450_BetaSW_2010.txt,BNZ,"APEX beta SW site: hourly soil temperature, and soil moisture. ",NA,"Yarie,John",0,0,0,1/1/2010,12/31/2010,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=450,,0,,
,,450_BetaSW_2011.txt,BNZ,"APEX beta SW site: hourly soil temperature, and soil moisture. ",NA,"Yarie,John",0,0,0,1/1/2011,12/31/2011,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=450,,0,,
,,450_BetaSW_2012_final.txt,BNZ,"APEX beta SW site: hourly soil temperature, and soil moisture. ",NA,"Yarie,John",0,0,0,1/1/2012,12/31/2012,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=450,,0,,
,,451_gamma_2009-2012.txt,BNZ,"APEX gamma black spruce site: hourly soil temperature, soil moisture, air temperature and RH and photosynthetically active radiation (PAR). ",NA,"Yarie,John",0,0,0,4/22/2009,12/31/2012,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=451,,1,,
,,459_07ARD.rwl,BNZ,"Kuskokwim River Floodplain: White Spruce (Picea glauca) annual tree-ring width measurements (mm) at breast height from tree-core samples taken above Red Devil on the Kuskokwim River in July, 2007. ",NA,"Yarie,John",1,0,0,7/10/2007,7/10/2007,,0,1,0,,other,,demo,ring_width,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=459,,1,Put ring_width as the descriptor for the data_type of demo… this should potentially be something we add to the list? ',
,,504_BNZ_Beetles_Kruse_1975-2013.txt,BNZ,Bonanza Creek Experimental Forest Beetles Per Trap Beginning in 1975 - Kruse ,NA,"Yarie,John",0,1,0,1/1/1975,8/13/2013,,0,1,1,yr,high,arthropod,count,,obs,13,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=504,,1,"This data set and the one beneath (312 & 313) are more detailed data on studies listed previously in this  data sheet, rows 137-139.",
,,505_BNZ_Defoliating_Insects_Kruse_1975_2014.txt,BNZ,Bonanza Creek Experimental Forest Defoliating Insect Population Levels Per Leaf Beginning in 1975 - Kruse ,NA,"Yarie,John",0,1,0,1/1/1975,7/29/2014,,0,1,1,yr,low,arthropod,count,,obs,23,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=505,,1,^,
,,523_KoyukukFlats_SoilTemperature_2008-2009.txt,BNZ,Koyukuk Flats: soil temperatures at different depths from 2008-2009 ,NA,"Schuur,Edward",0,0,0,8/30/2008,8/28/2009,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=523,,1,,
,,28_LTER_Spruce_Seedling_Data_2010.txt,BNZ,Spruce Seedling Data Bonanza Creek Experimental Forest Floodplain Inside and Outside of the Moose Exclosures ,NA,"Schuur,Edward",0,1,0,1/1/2003,12/31/2010,,1,1,1,,low,plant,above_biomass; env,soil_char; temp,exp,1,0,0,,,,,,,,0,,1,habitat,maintained,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=28,,1,,
,,67_Leaf_Litter_LTER_2011.txt,BNZ,Litter Trap Results at the Tanana River Exclosures: 2001 - Present ,NA,"Schuur,Edward",0,1,0,1/1/2001,12/21/2011,,1,1,0,,other,,decomp,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=67,,1,,
,,littrbag.txt,BNZ,"Litterbag decomposition study, BCEF LTER sites, 1989-1997 ",NA,"Schuur,Edward",1,0,0,9/8/1989,9/8/1997,,0,0,0,,other,,decomp,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=68,,1,"Dates are included in the data set, but the dates at the end of the study I believe are entered wrong … there is no 0 of September, so I went with the metadata",
,,54_1918_fpandup_biweeklyresp.csv,BNZ,Soil Respiration in Bonanza Creek Experimental Forest from Upland and Floodplain sites 1990-1992 ,NA,"Schuur,Edward",0,0,0,7/17/1990,8/25/1992,,0,1,0,,other,,decomp,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=207,,1,,
,,372_Sites_vegetation_soils.txt,BNZ,Nitrogen cycling at treeline. I. Study Sites and Vegetation ,NA,"Schuur,Edward",1,0,1,6/1/2001,9/30/2002,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=372,,1,Should this be labeled as decomposition data instead of environment and soil_char?,
,,373_Sites_vegetation_soils.txt,BNZ,Nitrogen cycling at treeline. II. Percent Soil Carbon and Nitrogen ,NA,"Webb,Elizabeth",1,0,1,6/1/2001,9/30/2002,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=373,,1,""" ",
,,374_Sites_vegetation_soils.txt,BNZ,Nitrogen cycling at treeline. III. Total Soil Carbon and Nitrogen Content ,NA,"Webb,Elizabeth",1,0,1,6/1/2001,9/30/2002,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=374,,1,""" ",
,,375_Sites_vegetation_soils.txt,BNZ,Nitrogen cycling at treeline. IV. Soil Profile Descriptions ,NA,"Robertson,Matthew",1,0,1,6/1/2001,9/30/2002,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=375,,1,""" ",
,,376_Nmin_Decomp.txt,BNZ,Nitrogen cycling at treeline V. Insitu Nitrogen mineralization ,NA,"Schuur,Edward",0,0,0,5/1/2001,5/1/2002,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=376,,1,""" ",
,,377_Nmin_Decomp.txt,BNZ,Nitrogen cycling at treeline VI. Common Litter Decomposition ,NA,"Schuur,Edward",1,0,1,6/1/2001,9/30/2002,,0,1,0,,other,,decomp,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=377,,1,""" ",
,,378_Nmin_Decomp.txt,BNZ,Nitrogen cycling at treeline VII. Laboratory Decomposition ,NA,"Johnstone,Jill",1,0,1,6/1/2001,9/30/2002,,0,1,0,,other,,decomp,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=378,,1,""" ",
,,407_LogDecompDynamicsIntAK1_SiteData.txt,BNZ,Log Decomposition Dynamics in Interior Alaska 1 - Site Data ,NA,"Johnstone,Jill",0,0,0,7/15/1994,8/7/2006,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=407,,1,,
,,408_LogDecompDynamicsIntAK2a_LogData.txt,BNZ,Log Decomposition Dynamics in Interior Alaska 2a - Log Data ,NA,"Johnstone,Jill",0,1,0,1/1/1994,1/1/2106,,1,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=408,,1,,
,,409_LogDecompDynamicsIntAK2b_LogSamplingSchedule.txt,BNZ,Log Decomposition Dynamics in Interior Alaska 2b - Log Sampling Schedule ,NA,"Johnstone,Jill",0,1,0,1/1/1996,1/1/2106,,1,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=409,,1,,
,,410_LogDecompDynamicsIntAK3_DiskData.txt,BNZ,Log Decomposition Dynamics in Interior Alaska 3 - Disk Data ,NA,"Johnstone,Jill",0,0,0,1/1/1994,1/1/2013,,1,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=410,,1,Used Disk Yr for dates,
,,411_LogDecompDynamicsIntAK4_NutrientData.txt,BNZ,Log Decomposition Dynamics in Interior Alaska 4 - Nutrient Data ,NA,"Werner,Richard",0,0,0,1/1/1996,1/1/2010,,1,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=411,,1,,
,,412_LogDecompDynamicsIntAK5a_PrelimRsltsTrtDwnAbsolute.txt,BNZ,Log Decomposition Dynamics in Interior Alaska 5a - Preliminary Results (treatment down) - Absolute ,NA,"Johnstone,Jill",1,0,1,6/1/1996,12/31/2012,,1,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=412,,1,,
,,413_LogDecompDynamicsIntAK5b_PrelimRsltsTrtDwnRetained.txt,BNZ,Log Decomposition Dynamics in Interior Alaska 5b - Preliminary Results (treatment down) - Retained ,NA,"Johnstone,Jill",1,0,1,6/1/1996,12/31/2013,,1,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=413,,1,,
,knb-lter-bnz.506.7,506_CiPEHR_decomp.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating Research (CiPEHR): Annual and growing season decomposition of a common susbstrate, 2008-2013. ",NA,"Johnstone,Jill",0,0,0,12/1/2008,12/1/2012,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=506,,1,Is this KNB identifier right? I'm pretty sure it is. ,
,,507_Gradient_annual_decomp.txt,BNZ,"Eight Mile Lake Research Watershed, Ecosystem carbon balance along a permafrost thaw gradient: Annual decomposition of a common substrate, 2004-2012. ",NA,"Werner,Richard",0,1,0,1/1/2004,1/1/2012,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=507,,1,,
,,512_EML_Radiocarbon_GradientReco.txt,BNZ,"Eight Mile Lake Research Watershed, Thaw Gradient, The radiocarbon value of ecosystem respiration, 2004-2012 I: Reco. ",NA,"Johnstone,Jill",0,0,0,8/1/2003,8/1/2012,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=512,,1,,
,,513_EML_Radiocarbon_CiPEHR_Reco.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating Research (CiPEHR): The radiocarbon value of ecosystem respiration, 2009-2012 I: Reco. ",NA,"Johnstone,Jill",0,0,0,7/1/2009,8/1/2011,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=513,,1,,
,,514_EML_Radiocarbon_Rplant.txt,BNZ,"Eight Mile Lake Research Watershed, Thaw Gradient, The radiocarbon value of ecosystem respiration, 2004-2012 II: Rplant. ",NA,"Werner,Richard",0,0,0,6/1/2004,8/1/2011,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=514,,1,,
,,515_EML_Radiocarbon_Atm.txt,BNZ,"Eight Mile Lake Research Watershed, Thaw Gradient, The radiocarbon value of ecosystem respiration, 2004-2012 III: Atm. ",NA,"Johnstone,Jill",0,0,0,8/1/2003,12/1/2012,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=515,,1,,
,,553_WinterCO2flux_snowRemvoalMethod_CiPEHR_2009-2013.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating Research (CiPEHR) Extended sites: winter ecosystem respiration chamber measurements using snow removal methodR. Oct-Nov 2009, Oct-Dec 2011, Oct-Nov; March-April 2012, Feb-May 2013. ",NA,"Johnstone,Jill",0,0,0,9/30/2009,5/22/2013,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=553,,1,,
,,568_CiPEHR soda lime 2010-2013_CORRECTED.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating Research (CiPEHR): Winter ecosystem respiration measurements using soda lime, 2010-2015. ",NA,"Johnstone,Jill",0,0,0,1/1/2011,12/1/2013,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=568,,1,,
