YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,QUAD,SIDE,SP_CODE,SIZE,COUNT,AREA,VIS,OBS_CODE,NOTES,SURVEY_TIMING,TAXON_GENUS,TAXON_SPECIES,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2012,1,2012-01-18,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SPUL,47,1,80,7.4,36,-99999,SEASONAL,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2012,3,2012-03-13,NAPL,9,ANNUAL REMOVAL,40,O,COTT,7,1,20,7.4,36,VERY SURGY=LESS FISH THEN USUAL,SEASONAL,Cottid,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Unidentified Sculpin Spp,HARD,MOBILE,SOLITARY
2012,3,2012-03-13,NAPL,9,ANNUAL REMOVAL,-99999,-99999,DVAC,22,1,80,6,31,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,3,2012-03-13,NAPL,9,ANNUAL REMOVAL,20,I,NF,0,0,20,7.4,36,No Fish,SEASONAL,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2012,3,2012-03-13,NAPL,9,ANNUAL REMOVAL,40,I,NF,0,0,20,7.4,36,No Fish,SEASONAL,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2012,3,2012-03-13,NAPL,9,ANNUAL REMOVAL,20,O,OPIC,10,1,20,7.4,36,VERY SURGY=LESS FISH THEN USUAL,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,3,2012-03-13,NAPL,9,ANNUAL REMOVAL,20,O,OPIC,14,1,20,7.4,36,VERY SURGY=LESS FISH THEN USUAL,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,3,2012-03-13,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SATR,25,1,80,6,31,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,3,2012-03-13,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SCHR,6,1,80,6,31,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,3,2012-03-13,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SMAR,30,1,80,6,31,-99999,SEASONAL,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,BFRE,10,6,80,2.6,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,BFRE,12,7,80,2.6,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,BFRE,14,1,80,2.6,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,BFRE,15,1,80,2.6,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,EJAC,25,1,80,2.6,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,EJAC,26,2,80,2.6,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,EJAC,28,1,80,2.6,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,ELAT,26,1,80,2.6,36,-99999,SEASONAL,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,ELAT,30,1,80,2.6,36,-99999,SEASONAL,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,OCAL,17,3,80,2.6,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,OCAL,18,1,80,2.6,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,OCAL,20,1,80,2.6,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,20,I,OPIC,8,1,20,7.4,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,20,O,OPIC,12,2,20,7.4,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,40,I,OPIC,12,1,20,7.4,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,40,O,OPIC,14,1,20,7.4,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,PCLA,32,1,80,2.6,36,-99999,SEASONAL,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SMAR,28,1,80,2.6,36,-99999,SEASONAL,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2012,5,2012-05-08,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SMAR,34,1,80,2.6,36,-99999,SEASONAL,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2012,6,2012-06-20,NAPL,9,ANNUAL REMOVAL,20,I,OPIC,18,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,6,2012-06-20,NAPL,9,ANNUAL REMOVAL,20,I,OPIC,6,2,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,6,2012-06-20,NAPL,9,ANNUAL REMOVAL,20,I,OPIC,15,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,6,2012-06-20,NAPL,9,ANNUAL REMOVAL,20,O,OPIC,8,3,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,6,2012-06-20,NAPL,9,ANNUAL REMOVAL,40,I,OPIC,12,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,6,2012-06-20,NAPL,9,ANNUAL REMOVAL,40,O,OPIC,14,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,6,2012-06-20,NAPL,9,ANNUAL REMOVAL,40,O,OPIC,12,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,BFRE,7,3,80,6,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,BFRE,12,3,80,6,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,CPUN,8,40,80,6,36,-99999,SEASONAL,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,EJAC,17,1,80,6,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,EJAC,18,1,80,6,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,ELAT,18,1,80,6,36,-99999,SEASONAL,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,ELAT,20,1,80,6,36,-99999,SEASONAL,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,HCAR,15,3,80,6,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,HCAR,20,8,80,6,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,HROS,16,1,80,6,36,-99999,SEASONAL,Heterostichus,rostratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Giant Kelpfish,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,OCAL,15,5,80,6,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,PCLA,32,1,80,6,36,-99999,SEASONAL,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,PCLA,35,1,80,6,36,-99999,SEASONAL,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SATR,16,1,80,6,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SATR,18,1,80,6,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SCHR,27,1,80,6,36,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SMAR,26,1,80,6,36,-99999,SEASONAL,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SMAR,32,1,80,6,36,-99999,SEASONAL,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SMAR,35,1,80,6,36,-99999,SEASONAL,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SMYS,7,63,80,6,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2012,6,2012-06-21,NAPL,9,ANNUAL REMOVAL,-99999,-99999,SPUL,30,1,80,6,36,-99999,SEASONAL,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,BFRE,8,10,80,6.5,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,BFRE,12,60,80,6.5,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,BFRE,14,10,80,6.5,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,DVAC,10,1,80,6.5,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,DVAC,12,1,80,6.5,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,DVAC,15,1,80,6.5,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,DVAC,17,1,80,6.5,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,DVAC,34,1,80,6.5,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,EJAC,15,1,80,6.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,EJAC,27,1,80,6.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,EJAC,30,1,80,6.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,ELAT,26,1,80,6.5,36,-99999,SEASONAL,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,GNIG,35,1,80,6.5,36,-99999,SEASONAL,Girella,nigricans,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,-99999,-99999,Opaleye,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,GNIG,37,1,80,6.5,36,-99999,SEASONAL,Girella,nigricans,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,-99999,-99999,Opaleye,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,HCAR,8,5,80,6.5,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,HCAR,14,3,80,6.5,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,HCAR,17,3,80,6.5,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,MCAL,16,20,80,6.5,36,-99999,SEASONAL,Medialuna,californiensis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,-99999,-99999,Halfmoon,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,OCAL,17,10,80,6.5,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,OELO,38,1,80,6.5,36,-99999,SEASONAL,Ophiodon,elongatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Lingcod,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,20,I,OPIC,12,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,20,I,OPIC,14,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,20,O,OPIC,14,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,20,O,OPIC,13,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,40,I,OPIC,13,3,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,40,I,OPIC,12,2,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,40,I,OPIC,9,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,40,O,OPIC,14,2,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,40,O,OPIC,12,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,40,O,OPIC,10,1,20,7.4,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,8,2012-08-16,NAPL,9,ANNUAL REMOVAL,-99999,-99999,PCLA,32,1,80,6.5,36,-99999,SEASONAL,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
