date,location,line,row,species_code,value,comments
19960717,dw,18,24,GUSA2,1,na
19960717,dw,18,24,CADR6,+,na
19960717,dw,18,24,DANAN,+,na
19960717,dw,18,24,BOGR2,2,na
19960717,dw,18,24,BOER4,5,na
19960717,dw,18,24,ARPUP6,3,na
19960717,dw,18,24,LITT,5,na
19960717,dw,18,27,BOER4,20,na
19960717,dw,18,27,Eupho,+,na
19960717,dw,18,27,CADR6,2,na
19960717,dw,18,27,DANAN,+,na
19960717,dw,18,27,CRTE4,+,na
19960717,dw,18,27,GRASS,+,seedling
19960717,dw,18,27,GUSA2,+,na
19960717,dw,18,27,LITT,15,na
19960717,dw,21,6,BOER4,15,na
19960717,dw,21,6,CADR6,1,na
19960717,dw,21,6,CRTE4,+,na
19960717,dw,21,6,FORB,+,seedling
19960717,dw,21,6,LITT,12,na
19960717,dw,21,9,MAPIP,1,na
19960717,dw,21,9,Eupho,+,na
19960717,dw,21,9,CADR6,3,na
19960717,dw,21,9,BOER4,20,na
19960717,dw,21,9,LITT,15,na
19960717,dw,21,12,PSTAT,1,na
19960717,dw,21,12,MAPIP,1,na
19960717,dw,21,12,CRTE4,+,na
19960717,dw,21,12,BOER4,7,na
19960717,dw,21,12,LITT,15,na
19960717,dw,21,18,GUSA2,2,na
19960717,dw,21,18,CADR6,1,na
19960717,dw,21,18,DANAN,+,na
19960717,dw,21,18,Eupho,+,na
19960717,dw,21,18,GRASS,1,seedling
19960717,dw,21,18,BOER4,6,na
19960717,dw,21,18,LITT,5,na
19960717,dw,21,24,GUSA2,2,na
19960717,dw,21,24,FORB,+,seedling
19960717,dw,21,24,ARPUP6,6,na
19960717,dw,21,24,CADR6,1,na
19960717,dw,21,24,BOER4,12,na
19960717,dw,21,24,LITT,10,na
19960717,dw,24,3,BOER4,10,na
19960717,dw,24,3,CADR6,2,na
19960717,dw,24,3,CRTE4,+,na
19960717,dw,24,3,DANAN,+,na
19960717,dw,24,3,GRASS,+,seedling
19960717,dw,24,3,ARPUP6,6,na
19960717,dw,24,3,Eupho,+,seedling
19960717,dw,24,3,LITT,18,na
19960717,dw,24,9,DANAN,+,na
19960717,dw,24,9,CADR6,1,na
19960717,dw,24,9,CRTE4,+,na
19960717,dw,24,9,BOER4,30,na
19960717,dw,24,9,ARPUP6,8,na
19960717,dw,24,9,LITT,10,na
19960717,dw,24,18,GUSA2,6,na
19960717,dw,24,18,BOER4,22,na
19960717,dw,24,18,FORB,+,seedling
19960717,dw,24,18,CADR6,+,na
19960717,dw,24,18,CRTE4,+,na
19960717,dw,24,18,GRASS,+,seedling
19960717,dw,24,18,LITT,20,na
19960717,dw,24,21,GRASS,+,seedling
19960717,dw,24,21,BOER4,3,na
19960717,dw,24,21,LITT,8,na
19960717,dw,24,24,GRASS,+,seedling
19960717,dw,24,24,CRTE4,+,na
19960717,dw,24,24,CADR6,1,na
19960717,dw,24,24,BOER4,20,na
19960717,dw,24,24,LITT,12,na
19960717,dw,24,27,DANAN,+,na
19960717,dw,24,27,Sphae,1,na
19960717,dw,24,27,CRTE4,+,na
19960717,dw,24,27,MAPIP,+,na
19960717,dw,24,27,Eupho,+,na
19960717,dw,24,27,CADR6,1,na
19960717,dw,24,27,BOER4,10,na
19960717,dw,24,27,LITT,15,na
19960717,dw,27,0,PSTAT,+,na
19960717,dw,27,0,MAPIP,1,na
19960717,dw,27,0,CADR6,2,na
19960717,dw,27,0,GUSA2,+,na
19960717,dw,27,0,BOER4,50,na
19960717,dw,27,0,LITT,25,na
19960717,dw,27,9,CRTE4,+,na
19960717,dw,27,9,PSTAT,+,na
19960717,dw,27,9,CADR6,8,na
19960717,dw,27,9,MAPIP,1,na
19960717,dw,27,9,DANAN,+,na
19960717,dw,27,9,Sporo,8,na
19960717,dw,27,9,Sphae,4,na
19960717,dw,27,9,BOER4,20,na
19960717,dw,27,9,LITT,20,na
19960717,dw,27,18,Eupho,+,na
19960717,dw,27,18,DANAN,+,na
19960717,dw,27,18,ARPUP6,4,na
19960717,dw,27,18,CRTE4,+,na
19960717,dw,27,18,CADR6,1,na
19960717,dw,27,18,BOER4,22,na
19960717,dw,27,18,LITT,12,na
19960717,dw,27,21,MAPIP,1,na
19960717,dw,27,21,CADR6,1,na
19960717,dw,27,21,grass,+,seedling
19960717,dw,27,21,BOER4,50,na
19960717,dw,27,21,LITT,28,na
19960717,dw,27,24,CADR6,1,na
19960717,dw,27,24,GUSA2,+,na
19960717,dw,27,24,BOER4,38,na
19960717,dw,27,24,LITT,15,na
19960717,dw,27,27,GUSA2,2,na
19960717,dw,27,27,CADR6,1,na
19960717,dw,27,27,DANAN,+,na
19960717,dw,27,27,BOER4,24,na
19960717,dw,27,27,LITT,18,na
19960717,dw,9,24,CADR6,1,na
19960717,dw,9,24,GUSA2,1,na
19960717,dw,9,24,DANAN,+,na
19960717,dw,9,24,FORB,+,na
19960717,dw,9,24,BOER4,40,na
19960717,dw,9,24,LITT,10,na
19960717,dw,12,3,DANAN,1,na
19960717,dw,12,3,CADR6,1,na
19960717,dw,12,3,FORB,+,na
19960717,dw,12,3,BOER4,17,na
19960717,dw,12,3,LITT,5,na
19960717,dw,12,9,DANAN,+,na
19960717,dw,12,9,CADR6,1,na
19960717,dw,12,9,FORB,+,na
19960717,dw,12,9,BOER4,44,na
19960717,dw,12,9,LITT,8,na
19960717,dw,12,9,PSTAT,1,na
19960717,dw,12,9,Sporo,4,na
19960717,dw,12,9,FORB,+,na
19960717,dw,12,15,DANAN,+,na
19960717,dw,12,15,CADR6,1,na
19960717,dw,12,15,FORB,+,seedling
19960717,dw,12,15,Eupho,+,na
19960717,dw,12,15,BOER4,8,na
19960717,dw,12,15,LITT,3,na
19960717,dw,12,18,DANAN,+,na
19960717,dw,12,18,FORB,+,seedling
19960717,dw,12,18,FORB,+,seedling
19960717,dw,12,18,BOER4,15,na
19960717,dw,12,18,LITT,4,na
19960717,dw,12,21,Eupho,1,na
19960717,dw,12,21,FORB,+,seedling
19960717,dw,12,21,BOER4,3,na
19960717,dw,12,21,CADR6,+,na
19960717,dw,12,21,GUSA2,11,na
19960717,dw,12,21,LITT,3,na
19960717,dw,12,24,DANAN,+,na
19960717,dw,12,24,CADR6,1,na
19960717,dw,12,24,BOER4,14,na
19960717,dw,12,24,GUSA2,5,na
19960717,dw,12,24,LITT,15,na
19960717,dw,15,0,GUSA2,1,na
19960717,dw,15,0,FORB,+,na
19960717,dw,15,0,Lupin,+,na
19960717,dw,15,0,DANAN,+,na
19960717,dw,15,0,CADR6,+,na
19960717,dw,15,0,BOER4,55,na
19960717,dw,15,0,LITT,15,na
19960717,dw,15,3,MAPIP,1,na
19960717,dw,15,3,CADR6,1,na
19960717,dw,15,3,DANAN,+,na
19960717,dw,15,3,FORB,+,seedling
19960717,dw,15,3,GUSA2,8,na
19960717,dw,15,3,BOER4,7,na
19960717,dw,15,3,LITT,12,na
19960717,dw,15,6,DANAN,1,na
19960717,dw,15,6,CADR6,2,na
19960717,dw,15,6,Eupho,1,na
19960717,dw,15,6,FORB,+,na
19960717,dw,15,6,FORB,+,seedling
19960717,dw,15,6,GUSA2,1,na
19960717,dw,15,6,BOER4,7,na
19960717,dw,15,6,LITT,70,na
19960717,dw,15,9,YUGL,+,na
19960717,dw,15,9,FORB,+,seedling
19960717,dw,15,9,FORB,+,na
19960717,dw,15,9,CADR6,+,na
19960717,dw,15,9,BOER4,9,na
19960717,dw,15,9,LITT,12,na
19960717,dw,15,9,Eupho,1,na
19960717,dw,15,12,FORB,+,seedling
19960717,dw,15,12,GUSA2,+,na
19960717,dw,15,12,CADR6,1,na
19960717,dw,15,12,Eupho,1,na
19960717,dw,15,12,BOER4,17,na
19960717,dw,15,12,LITT,5,na
19960717,dw,15,15,FORB,+,seedling
19960717,dw,15,15,FORB,+,seedling
19960717,dw,15,15,FORB,+,na
19960717,dw,15,15,CADR6,1,na
19960717,dw,15,15,MAPIP,1,na
19960717,dw,15,15,BOER4,42,na
19960717,dw,15,15,LITT,11,na
19960717,dw,15,18,DANAN,+,na
19960717,dw,15,18,CADR6,+,na
19960717,dw,15,18,FORB,+,seedling
19960717,dw,15,18,FORB,+,na
19960717,dw,15,18,Eupho,1,na
19960717,dw,15,18,BOER4,26,na
19960717,dw,15,18,LITT,5,na
19960717,dw,15,24,DANAN,+,na
19960717,dw,15,24,CADR6,1,na
19960717,dw,15,24,Eupho,3,na
19960717,dw,15,24,BOER4,22,na
19960717,dw,15,24,LITT,12,na
19960717,dw,15,27,FORB,1,na
19960717,dw,15,27,CADR6,2,na
19960717,dw,15,27,Eupho,1,na
19960717,dw,15,27,BOER4,39,na
19960717,dw,15,27,LITT,16,na
19960717,dw,18,0,CADR6,4,na
19960717,dw,18,0,FORB,+,seedling
19960717,dw,18,0,FORB,+,na
19960717,dw,18,0,GUSA2,1,na
19960717,dw,18,0,BOER4,18,na
19960717,dw,18,0,LITT,15,na
19960717,dw,18,6,MAPIP,1,na
19960717,dw,18,6,CADR6,2,na
19960717,dw,18,6,Eupho,+,na
19960717,dw,18,6,GRASS,+,seedling
19960717,dw,18,6,BOER4,12,na
19960717,dw,18,6,LITT,24,na
19960717,dw,18,6,GUSA2,1,na
19960717,dw,18,9,MAPIP,+,na
19960717,dw,18,9,DANAN,+,na
19960717,dw,18,9,FORB,+,na
19960717,dw,18,9,CADR6,1,na
19960717,dw,18,9,BOER4,19,na
19960717,dw,18,9,LITT,24,na
19960717,dw,18,12,MAPIP,5,na
19960717,dw,18,12,Sphae,1,na
19960717,dw,18,12,YUGL,9,na
19960717,dw,18,12,FORB,+,na
19960717,dw,18,12,GRASS,+,seedling
19960717,dw,18,12,Eupho,3,na
19960717,dw,18,12,GUSA2,+,na
19960717,dw,18,12,CADR6,2,na
19960717,dw,18,12,BOER4,21,na
19960717,dw,18,12,Sporo,2,na
19960717,dw,18,12,LITT,12,na
19960717,dw,0,3,GUSA2,+,na
19960717,dw,0,3,CRTE4,1,na
19960717,dw,0,3,CADR6,2,na
19960717,dw,0,3,MAPIP,1,na
19960717,dw,0,3,PSTAT,+,na
19960717,dw,0,3,Eupho,+,na
19960717,dw,0,3,FORB,+,seedling
19960717,dw,0,3,BOER4,25,na
19960717,dw,0,3,LITT,10,na
19960717,dw,0,6,GACO5,5,na
19960717,dw,0,6,CRTE4,+,na
19960717,dw,0,6,PSTAT,+,na
19960717,dw,0,6,GUSA2,1,na
19960717,dw,0,6,MAPIP,1,na
19960717,dw,0,6,FORB,+,seedling
19960717,dw,0,6,GRASS,+,seedling
19960717,dw,0,6,Eupho,1,na
19960717,dw,0,6,DAJA,+,na
19960717,dw,0,6,CADR6,1,na
19960717,dw,0,6,BOER4,37,na
19960717,dw,0,6,LITT,9,na
19960717,dw,0,9,DAJA,+,na
19960717,dw,0,9,Eupho,+,na
19960717,dw,0,9,GRASS,+,seedling
19960717,dw,0,9,CADR6,+,na
19960717,dw,0,9,CRTE4,+,na
19960717,dw,0,9,HIJA,15,na
19960717,dw,0,9,BOER4,1,na
19960717,dw,0,9,LITT,8,na
19960717,dw,0,18,CADR6,1,na
19960717,dw,0,18,Eupho,+,na
19960717,dw,0,18,GRASS,1,seedling
19960717,dw,0,18,FORB,+,seedling
19960717,dw,0,18,GUSA2,3,na
19960717,dw,0,18,BOER4,8,na
19960717,dw,0,18,ARPUP6,1,na
19960717,dw,0,18,LITT,5,na
19960717,dw,0,21,CRTE4,+,na
19960717,dw,0,21,Eupho,1,na
19960717,dw,0,21,CADR6,1,na
19960717,dw,0,21,GUSA2,+,na
19960717,dw,0,21,MAPIP,+,na
19960717,dw,0,21,FORB,+,seedling
19960717,dw,0,21,BOER4,60,na
19960717,dw,0,21,LITT,14,na
19960717,dw,0,21,Sporo,+,na
19960717,dw,0,24,KAPA,1,na
19960717,dw,0,24,Eupho,4,na
19960717,dw,0,24,GRASS,4,seedling
19960717,dw,0,24,MAPIP,1,na
19960717,dw,0,24,GUSA2,3,na
19960717,dw,0,24,SAKA,+,na
19960717,dw,0,24,Sphae,5,na
19960717,dw,0,24,BOER4,10,na
19960717,dw,0,24,LITT,10,na
19960717,dw,3,27,BOER4,7,na
19960717,dw,3,27,GUSA2,2,na
19960717,dw,3,27,CADR6,3,na
19960717,dw,3,27,GRASS,+,seedling
19960717,dw,3,27,LITT,3,na
19960717,dw,3,24,GUSA2,1,na
19960717,dw,3,24,Eupho,+,na
19960717,dw,3,24,MAPIP,+,na
19960717,dw,3,24,CADR6,1,na
19960717,dw,3,24,BOER4,31,na
19960717,dw,3,24,LITT,5,na
19960717,dw,3,21,GUSA2,+,na
19960717,dw,3,21,CADR6,1,na
19960717,dw,3,21,BOER4,13,na
19960717,dw,3,21,LITT,6,na
19960717,dw,3,21,GRASS,+,seedling
19960717,dw,6,24,CADR6,2,na
19960717,dw,6,24,DAJA,+,na
19960717,dw,6,24,GUSA2,+,na
19960717,dw,6,24,GRASS,+,seedling
19960717,dw,6,24,FORB,+,seedling
19960717,dw,6,24,MAPIP,1,na
19960717,dw,6,24,BOER4,27,na
19960717,dw,6,24,Sporo,+,na
19960717,dw,6,21,Sporo,1,na
19960717,dw,6,21,DAJA,+,na
19960717,dw,6,21,GRASS,+,seedling
19960717,dw,6,21,CADR6,+,na
19960717,dw,6,21,BOER4,47,na
19960717,dw,6,21,LITT,3,na
19960717,dw,6,15,GUSA2,1,na
19960717,dw,6,15,EPTO,3,na
19960717,dw,6,15,DAJA,+,na
19960717,dw,6,15,GRASS,+,seedling
19960717,dw,6,15,CADR6,+,na
19960717,dw,6,15,Eupho,1,na
19960717,dw,6,15,CRTE4,+,na
19960717,dw,6,15,BOER4,5,na
19960717,dw,6,15,LITT,12,na
19960717,dw,6,12,HIJA,15,na
19960717,dw,6,12,CRTE4,+,na
19960717,dw,6,12,Eupho,1,na
19960717,dw,6,12,CADR6,+,na
19960717,dw,6,12,GUSA2,+,na
19960717,dw,6,12,BOER4,13,na
19960717,dw,6,12,GRASS,+,seedling
19960717,dw,6,12,FORB,+,seedling
19960717,dw,6,12,LITT,6,na
19960717,dw,6,3,Sporo,1,na
19960717,dw,6,3,GUSA2,6,na
19960717,dw,6,3,CRTE4,+,na
19960717,dw,6,3,CADR6,1,na
19960717,dw,6,3,LITT,12,na
19960717,dw,6,0,GUSA2,3,na
19960717,dw,6,0,Sphae,+,na
19960717,dw,6,0,CADR6,+,na
19960717,dw,6,0,Sporo,+,na
19960717,dw,6,0,BOER4,16,na
19960717,dw,6,0,GRASS,+,seedling
19960717,dw,6,0,LITT,4,na
19960717,dw,6,0,DAJA,+,na
19960717,dw,9,0,BOER4,1,na
19960717,dw,9,0,GUSA2,3,na
19960717,dw,9,0,SPCO4,10,na
19960717,dw,9,0,GRASS,+,seedling
19960717,dw,9,0,ERPU8,+,na
19960717,dw,9,0,CADR6,+,na
19960717,dw,9,0,BOER4,11,na
19960717,dw,9,0,DAJA,+,na
19960717,dw,9,0,PSTAT,+,na
19960717,dw,9,0,LITT,6,na
19960717,dw,9,3,YUGL,23,na
19960717,dw,9,3,CADR6,+,na
19960717,dw,9,3,GUSA2,1,na
19960717,dw,9,3,Sporo,4,na
19960717,dw,9,3,BOER4,53,na
19960717,dw,9,3,DAJA,+,na
19960717,dw,9,3,FORB,+,seedling
19960717,dw,9,3,LITT,7,na
19960717,dw,9,12,MAPIP,+,na
19960717,dw,9,12,CADR6,+,na
19960717,dw,9,12,DAJA,+,na
19960717,dw,9,12,EPTO,2,na
19960717,dw,9,12,BOER4,24,na
19960717,dw,9,12,LITT,5,na
19960717,dw,9,15,GUSA2,2,na
19960717,dw,9,15,CRTE4,+,na
19960717,dw,9,15,Eupho,+,na
19960717,dw,9,15,DAJA,+,na
19960717,dw,9,15,GRASS,+,seedling
19960717,dw,9,15,BOER4,34,na
19960717,dw,9,15,LITT,7,na
19960717,dw,9,21,DAJA,+,na
19960717,dw,9,21,CADR6,+,na
19960717,dw,9,21,GUSA2,2,na
19960717,dw,9,21,BOER4,6,na
19960717,dw,9,21,Sporo,2,na
19960717,dw,9,21,GRASS,+,seedling
19960717,dw,9,21,LITT,2,na
19960814,fs,0,3,ERPU8,+,na
19960814,fs,0,3,Eupho,4,na
19960814,fs,0,3,HIJA,2,na
19960814,fs,0,3,ALIN,1,na
19960814,fs,0,3,DANAN,+,na
19960814,fs,0,3,BAABA,+,na
19960814,fs,0,3,CHNA2,+,na
19960814,fs,0,3,LITT,4,na
19960814,fs,0,6,ATCO,2,na
19960814,fs,0,6,HIJA,1,na
19960814,fs,0,6,DANAN,+,na
19960814,fs,0,6,ERPU8,+,na
19960814,fs,0,6,CHNA2,+,na
19960814,fs,0,6,BAABA,+,na
19960814,fs,0,6,LITT,27,na
19960814,fs,0,9,YUGL,+,na
19960814,fs,0,9,DANAN,+,na
19960814,fs,0,9,ERPU8,+,na
19960814,fs,0,9,CADR6,+,na
19960814,fs,0,9,Eupho,3,na
19960814,fs,0,9,LITT,2,na
19960814,fs,0,12,BAABA,+,na
19960814,fs,0,12,DANAN,+,na
19960814,fs,0,12,Eupho,1,na
19960814,fs,0,12,ERPU8,1,na
19960814,fs,0,12,LITT,1,na
19960814,fs,0,15,GUSA2,1,na
19960814,fs,0,15,MELE2,1,na
19960814,fs,0,15,ERPU8,1,na
19960814,fs,0,15,Eupho,1,na
19960814,fs,0,15,BAABA,1,na
19960814,fs,0,15,DANAN,+,na
19960814,fs,0,15,LITT,2,na
19960814,fs,0,18,EPTO,1,na
19960814,fs,0,18,BAABA,+,na
19960814,fs,0,18,Eupho,1,na
19960814,fs,0,18,ERPU8,+,na
19960814,fs,0,18,LITT,5,na
19960814,fs,0,24,BAABA,+,na
19960814,fs,0,24,Eupho,1,na
19960814,fs,0,24,ERPU8,+,na
19960814,fs,3,0,BAABA,+,na
19960814,fs,3,0,GUSA2,+,na
19960814,fs,3,0,Eupho,+,na
19960814,fs,3,0,ERPU8,+,na
19960814,fs,3,0,LITT,2,na
19960814,fs,3,3,BAABA,+,na
19960814,fs,3,3,Eupho,1,na
19960814,fs,3,3,DANAN,+,na
19960814,fs,3,3,ERPU8,+,na
19960814,fs,3,3,LITT,1,na
19960814,fs,3,12,ERPU8,+,na
19960814,fs,3,12,Eupho,1,na
19960814,fs,3,12,ZIGR,+,na
19960814,fs,3,12,LITT,2,na
19960814,fs,3,15,HIJA,2,na
19960814,fs,3,15,GUSA2,1,na
19960814,fs,3,15,DANAN,+,na
19960814,fs,3,15,Eupho,1,na
19960814,fs,3,15,CHNA2,1,na
19960814,fs,3,15,BOER4,+,na
19960814,fs,3,15,LITT,7,na
19960814,fs,6,3,BAABA,1,na
19960814,fs,6,3,CHNA2,1,na
19960814,fs,6,3,ERPU8,+,na
19960814,fs,6,3,Eupho,1,na
19960814,fs,6,3,GUSA2,+,na
19960814,fs,6,3,DANAN,+,na
19960814,fs,6,3,LITT,1,na
19960814,fs,6,9,HIJA,1,na
19960814,fs,6,9,Eupho,2,na
19960814,fs,6,9,BOER4,2,na
19960814,fs,6,9,LITT,4,na
19960814,fs,6,9,GUSA2,1,na
19960814,fs,6,9,DANAN,1,na
19960814,fs,6,18,BAABA,1,na
19960814,fs,6,18,Eupho,2,na
19960814,fs,6,18,ERPU8,+,na
19960814,fs,6,18,LITT,1,na
19960814,fs,6,18,HIJA,+,na
19960814,fs,6,18,LITT,1,na
19960814,fs,6,21,DAFO,5,na
19960814,fs,6,21,BAABA,1,na
19960814,fs,6,21,Eupho,1,na
19960814,fs,6,21,ERPU8,+,na
19960814,fs,6,21,LITT,1,na
19960814,fs,9,0,ORHY,3,na
19960814,fs,9,0,HIJA,1,na
19960814,fs,9,0,ZIGR,1,na
19960814,fs,9,0,BAABA,+,na
19960814,fs,9,0,Eupho,4,na
19960814,fs,9,0,LITT,2,na
19960814,fs,9,0,HIJA,1,na
19960814,fs,9,0,ARAD,+,na
19960814,fs,9,12,ORHY,1,na
19960814,fs,9,12,HIJA,1,na
19960814,fs,9,12,DANAN,1,na
19960814,fs,9,12,Eupho,2,na
19960814,fs,9,12,ERPU8,+,na
19960814,fs,9,12,LITT,5,na
19960814,fs,9,15,ERPU8,+,na
19960814,fs,9,15,Eupho,2,na
19960814,fs,9,15,HIJA,1,na
19960814,fs,9,15,BOER4,+,na
19960814,fs,9,15,LITT,1,na
19960814,fs,9,21,HIJA,+,na
19960814,fs,9,21,STPA4,2,na
19960814,fs,9,21,Eupho,1,na
19960814,fs,9,21,ERPU8,+,na
19960814,fs,9,21,DASC4,1,na
19960814,fs,9,21,LITT,2,na
19960814,fs,9,27,EPTO,7,na
19960814,fs,9,27,DAFO,2,na
19960814,fs,9,27,Eupho,1,na
19960814,fs,9,27,BOER4,2,na
19960814,fs,9,27,ERPU8,+,na
19960814,fs,9,27,BAABA,+,na
19960814,fs,9,27,LITT,4,na
19960814,fs,21,12,Eupho,2,na
19960814,fs,21,12,SOEL,6,na
19960814,fs,21,12,FORB,1,seedling
19960814,fs,21,12,LITT,6,na
19960814,fs,21,15,PRGLT,1,na
19960814,fs,21,15,ATCO,3,na
19960814,fs,21,15,Eupho,2,na
19960814,fs,21,15,HIJA,2,na
19960814,fs,21,15,LITT,38,na
19960814,fs,21,15,BAABA,+,na
19960814,fs,21,15,STPA4,+,na
19960814,fs,21,21,Eupho,6,na
19960814,fs,21,21,DANAN,+,na
19960814,fs,21,21,grass,+,seedling
19960814,fs,21,21,ZIGR,+,na
19960814,fs,21,21,LITT,4,na
19960814,fs,21,27,KAPA,3,na
19960814,fs,21,27,grass,+,seedling
19960814,fs,21,27,BOBA2,+,na
19960814,fs,21,27,Eupho,10,na
19960814,fs,21,27,MAPIP,+,na
19960814,fs,21,27,LITT,32,na
19960814,fs,24,24,CRTE4,1,na
19960814,fs,24,24,STPA4,+,na
19960814,fs,24,24,DASC4,12,na
19960814,fs,24,24,Eupho,2,na
19960814,fs,24,24,grass,+,seedling
19960814,fs,24,24,LITT,64,na
19960814,fs,24,21,Eupho,1,na
19960814,fs,24,21,grass,+,seedling
19960814,fs,24,21,PRGLT,+,na
19960814,fs,24,21,BOER4,2,na
19960814,fs,24,21,LITT,2,na
19960814,fs,24,18,BOER4,1,na
19960814,fs,24,18,ARPUP6,+,na
19960814,fs,24,18,Eupho,1,na
19960814,fs,24,18,LITT,8,na
19960814,fs,24,12,GUSA2,8,na
19960814,fs,24,12,BOER4,1,na
19960814,fs,24,12,FORB,+,seedling
19960814,fs,24,12,Eupho,2,na
19960814,fs,24,12,SAKA,+,na
19960814,fs,24,12,LITT,20,na
19960814,fs,24,9,HIJA,1,na
19960814,fs,24,9,STPA4,+,na
19960814,fs,24,9,PRGLT,10,na
19960814,fs,24,6,BAABA,1,na
19960814,fs,24,6,grass,+,seedling
19960814,fs,24,6,ZIGR,1,na
19960814,fs,24,6,DANAN,+,na
19960814,fs,24,6,STPA4,+,na
19960814,fs,24,6,HIJA,1,na
19960814,fs,24,6,Eupho,6,na
19960814,fs,24,6,LITT,3,na
19960814,fs,24,0,BAABA,2,na
19960814,fs,24,0,grass,1,seedling
19960814,fs,24,0,Eupho,+,na
19960814,fs,24,0,DANAN,+,na
19960814,fs,24,0,Sphae,1,na
19960814,fs,24,0,LITT,4,na
19960814,fs,27,0,BAABA,1,na
19960814,fs,27,0,Eupho,2,na
19960814,fs,27,0,grass,+,seedling
19960814,fs,27,0,HIJA,1,na
19960814,fs,27,0,ZIGR,+,na
19960814,fs,27,0,LITT,2,na
19960814,fs,27,3,BAABA,2,na
19960814,fs,27,3,ZIGR,2,na
19960814,fs,27,3,DANAN,+,na
19960814,fs,27,3,FORB,+,seedling
19960814,fs,27,3,HIJA,1,na
19960814,fs,27,3,Eupho,2,na
19960814,fs,27,3,BOBA2,+,na
19960814,fs,27,3,LITT,8,na
19960814,fs,27,6,PEAMA,+,na
19960814,fs,27,6,HIJA,+,na
19960814,fs,27,6,Eupho,3,na
19960814,fs,27,6,LITT,4,na
19960814,fs,27,12,BAABA,1,na
19960814,fs,27,12,ATCO,1,na
19960814,fs,27,12,HIJA,3,na
19960814,fs,27,12,ZIGR,+,na
19960814,fs,27,12,Sphae,+,na
19960814,fs,27,12,LITT,16,na
19960814,fs,27,15,BAABA,+,na
19960814,fs,27,15,FORB,+,seedling
19960814,fs,27,15,DANAN,+,na
19960814,fs,27,15,Eupho,2,na
19960814,fs,27,15,CRTE4,+,na
19960814,fs,27,15,HIJA,2,na
19960814,fs,27,15,PEAMA,+,na
19960814,fs,27,15,LITT,25,na
19960814,fs,27,18,grass,+,seedling
19960814,fs,27,18,CAJA6,+,na
19960814,fs,27,18,Eupho,2,na
19960814,fs,27,18,HIJA,+,na
19960814,fs,27,18,LITT,4,na
19960814,fs,27,21,FORB,+,seedling
19960814,fs,27,21,Eupho,3,na
19960814,fs,27,21,STPA4,1,na
19960814,fs,27,21,LITT,+,na
19960814,fs,27,27,BOER4,3,na
19960814,fs,27,27,Eupho,1,na
19960814,fs,27,27,ZIGR,+,na
19960814,fs,27,27,LITT,22,na
19960814,fs,12,0,BAABA,2,na
19960814,fs,12,0,STPA4,+,na
19960814,fs,12,0,Eupho,2,na
19960814,fs,12,0,HIJA,2,na
19960814,fs,12,0,ZIGR,+,na
19960814,fs,12,0,DANAN,+,na
19960814,fs,12,0,ARPUP6,+,na
19960814,fs,12,0,LITT,6,na
19960814,fs,12,6,HIJA,3,na
19960814,fs,12,6,Sporo,+,na
19960814,fs,12,6,ARPUP6,+,na
19960814,fs,12,6,Eupho,7,na
19960814,fs,12,6,DANAN,+,na
19960814,fs,12,6,LITT,10,na
19960814,fs,12,9,HIJA,3,na
19960814,fs,12,9,Eupho,7,na
19960814,fs,12,9,ARAD,+,na
19960814,fs,12,9,MAPIP,+,na
19960814,fs,12,9,LITT,3,na
19960814,fs,12,15,CHNA2,15,na
19960814,fs,12,15,SEBA3,1,na
19960814,fs,12,15,DANAN,+,na
19960814,fs,12,15,Eupho,1,na
19960814,fs,12,15,HIJA,5,na
19960814,fs,12,15,ARAD,1,na
19960814,fs,12,15,LITT,32,na
19960814,fs,12,27,ATCA2,7,na
19960814,fs,12,27,Eupho,1,na
19960814,fs,12,27,BOBA2,1,na
19960814,fs,12,27,BOER4,+,na
19960814,fs,12,27,LITT,45,na
19960814,fs,15,27,PSSC6,4,na
19960814,fs,15,27,BOER4,1,na
19960814,fs,15,27,Eupho,1,na
19960814,fs,15,27,BOBA2,1,na
19960814,fs,15,27,LITT,6,na
19960814,fs,15,24,EPTO,3,na
19960814,fs,15,24,BOER4,1,na
19960814,fs,15,24,Eupho,2,na
19960814,fs,15,24,BOBA2,1,na
19960814,fs,15,24,ORHY,+,na
19960814,fs,15,24,LITT,18,na
19960814,fs,15,18,ATCO,8,na
19960814,fs,15,18,Sporo,1,na
19960814,fs,15,18,SAKA,+,na
19960814,fs,15,18,GUSA2,1,na
19960814,fs,15,18,GRASS,+,seedlings
19960814,fs,15,18,Eupho,6,na
19960814,fs,15,18,ARAD,+,na
19960814,fs,15,18,BOBA2,1,na
19960814,fs,15,18,EPTO,+,na
19960814,fs,15,18,DANAN,+,na
19960814,fs,15,18,LITT,9,na
19960814,fs,15,6,HIJA,3,na
19960814,fs,15,6,Sporo,+,na
19960814,fs,15,6,ARPUP6,+,na
19960814,fs,15,6,DANAN,+,na
19960814,fs,15,6,BAABA,+,na
19960814,fs,15,6,Eupho,4,na
19960814,fs,15,6,LITT,11,na
19960814,fs,15,3,PSSC6,12,na
19960814,fs,15,3,Sporo,+,na
19960814,fs,15,3,HIJA,5,na
19960814,fs,15,3,Eupho,6,na
19960814,fs,15,3,DANAN,+,na
19960814,fs,15,3,LITT,30,na
19960814,fs,18,0,ZIGR,1,na
19960814,fs,18,0,MAPIP,+,na
19960814,fs,18,0,Sporo,+,na
19960814,fs,18,0,BOER4,1,na
