year,season,date,site,plot,transect,quad,treatment,species,obs,cover,height,count,comment
2011,3,9/14/2011,P,2,V,6,C,KAPA,4,0.5,8,1,NA
2011,3,9/14/2011,P,2,V,6,C,KAPA,5,0.25,12,1,NA
2011,3,9/14/2011,P,2,V,6,C,KAPA,6,0.5,11,1,NA
2011,3,9/14/2011,P,2,V,6,C,KAPA,7,0.1,3,1,NA
2011,3,9/14/2011,P,2,V,6,C,KAPA,8,0.05,2,1,NA
2011,3,9/14/2011,P,2,V,6,C,SOEL,1,0.25,14,1,NA
2011,3,9/14/2011,P,2,V,6,C,SOEL,2,0.1,7,1,NA
2011,3,9/14/2011,P,2,V,7,C,ACNE,1,0.1,14,3,NA
2011,3,9/14/2011,P,2,V,7,C,ACNE,2,0.25,24,1,NA
2011,3,9/14/2011,P,2,V,7,C,ACNE,3,0.1,10,1,NA
2011,3,9/14/2011,P,2,V,7,C,ACNE,4,0.1,7,7,NA
2011,3,9/14/2011,P,2,V,7,C,BOER4,1,9,23,1,NA
2011,3,9/14/2011,P,2,V,7,C,BOER4,2,0.25,13,2,NA
2011,3,9/14/2011,P,2,V,7,C,BOGR2,1,3,12,3,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,1,0.25,16,1,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,2,0.25,10,1,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,3,1,23,1,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,4,0.1,18,1,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,5,0.5,15,1,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,6,0.25,9,2,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,7,0.75,4,1,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,8,0.25,6,4,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,9,1,11,1,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,10,1,18,2,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,11,1,14,3,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,12,0.5,12,1,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,13,0.1,12,3,NA
2011,3,9/14/2011,P,2,V,7,C,KAPA,14,0.05,3,3,NA
2011,3,9/14/2011,P,2,V,7,C,PEAN,1,0.01,1,2,NA
2011,3,9/14/2011,P,2,V,7,C,PEAN,2,0.05,4,8,NA
2011,3,9/14/2011,P,2,V,7,C,PEAN,3,0.1,3,3,NA
2011,3,9/14/2011,P,2,V,7,C,POOL,1,0.1,3,1,NA
2011,3,9/14/2011,P,2,V,7,C,SCMU6,1,0.25,21,1,NA
2011,3,9/14/2011,P,2,V,7,C,SCMU6,2,0.1,15,1,NA
2011,3,9/14/2011,P,2,V,7,C,SCMU6,3,0.25,12,1,NA
2011,3,9/14/2011,P,2,V,7,C,SCMU6,4,0.1,12,1,NA
2011,3,9/14/2011,P,2,V,7,C,SCMU6,5,0.25,27,1,NA
2011,3,9/14/2011,P,2,V,7,C,SCMU6,6,0.5,20,1,NA
2011,3,9/14/2011,P,2,V,7,C,SPCR,1,3,17,1,NA
2011,3,9/14/2011,P,2,V,8,C,ACNE,1,0.1,14,2,NA
2011,3,9/14/2011,P,2,V,8,C,BOER4,1,5,14,1,NA
2011,3,9/14/2011,P,2,V,8,C,BOER4,2,12,20,1,NA
2011,3,9/14/2011,P,2,V,8,C,BOER4,3,4,15,1,NA
2011,3,9/14/2011,P,2,V,8,C,BOGR2,1,0.1,11,1,NA
2011,3,9/14/2011,P,2,V,8,C,BOGR2,2,0.25,11,1,NA
2011,3,9/14/2011,P,2,V,8,C,BOGR2,3,1,30,1,NA
2011,3,9/14/2011,P,2,V,8,C,BOGR2,4,0.5,17,1,NA
2011,3,9/14/2011,P,2,V,8,C,IPCR,1,0.75,27,1,NA
2011,3,9/14/2011,P,2,V,8,C,KAPA,1,0.5,12,1,NA
2011,3,9/14/2011,P,2,V,8,C,PEAN,1,0.01,2,1,NA
2011,3,9/14/2011,P,2,V,8,C,SAAB,1,0.25,15,1,NA
2011,3,9/14/2011,P,2,V,8,C,SAAB,2,0.05,6,1,NA
2011,3,9/14/2011,P,2,V,8,C,SASU7,1,0.1,15,6,NA
2011,3,9/14/2011,P,2,V,8,C,SASU7,2,0.1,24,1,NA
2011,3,9/14/2011,P,2,V,8,C,SASU7,3,0.05,11,3,NA
2011,3,9/14/2011,P,2,V,8,C,SASU7,4,0.25,19,2,NA
2011,3,9/14/2011,P,2,V,8,C,SASU7,5,0.05,7,2,NA
2011,3,9/14/2011,P,2,V,8,C,SASU7,6,0.25,22,2,NA
2011,3,9/14/2011,P,2,V,8,C,SCMU6,1,0.1,14,1,NA
2011,3,9/14/2011,P,2,V,8,C,SCMU6,2,0.25,15,1,NA
2011,3,9/14/2011,P,2,V,9,C,BOER4,1,7,18,1,NA
2011,3,9/14/2011,P,2,V,9,C,BOER4,2,5,13,1,NA
2011,3,9/14/2011,P,2,V,9,C,BOER4,3,1.5,13,1,NA
2011,3,9/14/2011,P,2,V,9,C,BOER4,4,1,20,2,NA
2011,3,9/14/2011,P,2,V,9,C,BOER4,5,8,20,1,NA
2011,3,9/14/2011,P,2,V,9,C,BOER4,6,3,15,1,NA
2011,3,9/14/2011,P,2,V,9,C,BOGR2,1,0.5,15,1,NA
2011,3,9/14/2011,P,2,V,9,C,BOGR2,2,0.1,14,1,NA
2011,3,9/14/2011,P,2,V,9,C,BOGR2,3,0.05,13,2,NA
2011,3,9/14/2011,P,2,V,9,C,CYIMI,1,7,2,1,HO
2011,3,9/14/2011,P,2,V,9,C,CYIMI,2,12,3,1,HO
2011,3,9/14/2011,P,2,V,9,C,SAAB,1,0.1,13,1,NA
2011,3,9/14/2011,P,2,V,10,C,BOER4,1,3.5,20,1,NA
2011,3,9/14/2011,P,2,V,10,C,BOER4,2,1.5,14,1,NA
2011,3,9/14/2011,P,2,V,10,C,BOER4,3,0.5,13,3,NA
2011,3,9/14/2011,P,2,V,10,C,BOER4,4,0.5,9,3,NA
2011,3,9/14/2011,P,2,V,10,C,BOER4,5,2,15,2,NA
2011,3,9/14/2011,P,2,V,10,C,BOER4,6,1,10,1,NA
2011,3,9/14/2011,P,2,V,10,C,BOER4,7,0.25,10,2,NA
2011,3,9/14/2011,P,2,V,10,C,BOER4,8,0.01,4,1,NA
2011,3,9/14/2011,P,2,V,10,C,CHRE4,1,0.1,5,2,NA
2011,3,9/14/2011,P,2,V,10,C,CHRE4,2,0.05,5,1,NA
2011,3,9/14/2011,P,2,V,10,C,MUTO2,1,0.01,3,2,NA
2011,3,9/14/2011,P,2,V,10,C,MUTO2,2,0.1,5,3,NA
2011,3,9/14/2011,P,2,V,10,C,MUTO2,3,0.25,6,2,NA
2011,3,9/15/2011,P,3,A,1,C,BOGR2,1,0.25,6,12,NA
2011,3,9/15/2011,P,3,A,1,C,BOGR2,2,0.1,3,16,NA
2011,3,9/15/2011,P,3,A,1,C,BOGR2,3,0.05,3,3,NA
2011,3,9/15/2011,P,3,A,1,C,BOGR2,4,0.5,5,3,NA
2011,3,9/15/2011,P,3,A,1,C,BOGR2,5,0.25,13,9,NA
2011,3,9/15/2011,P,3,A,2,C,BOHI2,1,0.5,12,1,NA
2011,3,9/15/2011,P,3,A,2,C,BOHI2,2,0.1,8,2,NA
2011,3,9/15/2011,P,3,A,2,C,BOHI2,3,0.25,4,1,NA
2011,3,9/15/2011,P,3,A,2,C,BOHI2,4,0.05,10,5,NA
2011,3,9/15/2011,P,3,A,2,C,BOHI2,5,0.25,10,3,NA
2011,3,9/15/2011,P,3,A,2,C,BOHI2,6,0.05,5,2,NA
2011,3,9/15/2011,P,3,A,2,C,BOHI2,7,0.1,10,3,NA
2011,3,9/15/2011,P,3,A,2,C,BOHI2,8,0.5,14,1,NA
2011,3,9/15/2011,P,3,A,2,C,MUTO2,1,0.05,2,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOER4,1,0.5,12,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOER4,2,1,12,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,1,0.05,8,2,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,2,0.25,14,5,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,3,0.1,12,7,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,4,0.05,13,2,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,5,0.1,10,5,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,6,0.05,3,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,7,0.25,10,6,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,8,0.05,10,7,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,9,1,18,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,10,0.25,17,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,11,0.5,10,3,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,12,0.25,10,2,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,13,0.01,4,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,14,2,12,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,15,0.01,10,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,16,1,15,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,17,0.5,13,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,18,0.1,10,7,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,19,0.25,8,3,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,20,0.75,11,2,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,21,0.5,12,1,NA
2011,3,9/15/2011,P,3,A,3,C,BOGR2,22,0.5,7,2,NA
2011,3,9/15/2011,P,3,A,3,C,POOL,1,0.01,2,1,NA
2011,3,9/15/2011,P,3,A,4,C,BOER4,1,2,14,1,NA
2011,3,9/15/2011,P,3,A,4,C,BOER4,2,3,11,1,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,1,0.1,7,6,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,2,0.05,10,5,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,3,0.75,8,1,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,4,0.25,6,1,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,5,0.05,6,3,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,6,0.1,9,4,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,7,0.01,10,2,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,8,0.01,7,3,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,9,2.5,14,1,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,10,0.25,9,1,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,11,0.25,11,1,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,12,0.1,10,2,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,13,0.5,8,1,NA
2011,3,9/15/2011,P,3,A,4,C,BOGR2,14,0.05,7,1,NA
2011,3,9/15/2011,P,3,A,4,C,OPPH,1,7,6,1,NA
2011,3,9/15/2011,P,3,A,4,C,PEAN,1,0.01,2,1,NA
2011,3,9/15/2011,P,3,A,4,C,PLJA,1,1.5,16,1,NA
2011,3,9/15/2011,P,3,A,5,C,BOGR2,1,0.75,22,1,NA
2011,3,9/15/2011,P,3,A,5,C,BOGR2,2,0.5,19,1,NA
2011,3,9/15/2011,P,3,A,5,C,BOGR2,3,0.25,10,1,NA
2011,3,9/15/2011,P,3,A,5,C,BOGR2,4,0.05,7,4,NA
2011,3,9/15/2011,P,3,A,5,C,BOGR2,5,0.1,10,2,NA
2011,3,9/15/2011,P,3,A,5,C,CHGR2,1,0.01,2,10,NA
2011,3,9/15/2011,P,3,A,5,C,CHGR2,2,0.01,4,5,NA
2011,3,9/15/2011,P,3,A,5,C,MUTO2,1,0.01,6,4,NA
2011,3,9/15/2011,P,3,A,5,C,MUTO2,2,0.05,8,2,NA
2011,3,9/15/2011,P,3,A,5,C,PEAN,1,0.01,2,4,NA
2011,3,9/15/2011,P,3,B,1,C,AMPA,1,0.01,2,5,NA
2011,3,9/15/2011,P,3,B,1,C,CHGR2,1,0.05,7,2,NA
2011,3,9/15/2011,P,3,B,1,C,CHGR2,2,0.01,4,15,NA
2011,3,9/15/2011,P,3,B,1,C,DRGL5,1,0.01,3,9,NA
2011,3,9/15/2011,P,3,B,1,C,OPPH,1,5,5,1,NA
2011,3,9/15/2011,P,3,B,1,C,OPPH,2,4,3,1,NA
2011,3,9/15/2011,P,3,B,2,C,BOER4,1,2,15,1,NA
2011,3,9/15/2011,P,3,B,2,C,BOER4,2,0.5,10,5,NA
2011,3,9/15/2011,P,3,B,2,C,BOER4,3,2.5,19,1,NA
2011,3,9/15/2011,P,3,B,2,C,BOER4,4,2,15,1,NA
2011,3,9/15/2011,P,3,B,2,C,BOER4,5,1,17,2,NA
2011,3,9/15/2011,P,3,B,2,C,BOER4,6,0.75,15,1,NA
2011,3,9/15/2011,P,3,B,2,C,BOER4,7,0.25,8,3,NA
2011,3,9/15/2011,P,3,B,2,C,BOGR2,1,0.5,9,3,NA
2011,3,9/15/2011,P,3,B,2,C,BOGR2,2,0.05,5,14,NA
2011,3,9/15/2011,P,3,B,2,C,BOGR2,3,0.1,7,11,NA
2011,3,9/15/2011,P,3,B,2,C,BOGR2,4,0.25,9,5,NA
2011,3,9/15/2011,P,3,B,2,C,CHSES,1,0.05,3,3,NA
2011,3,9/15/2011,P,3,B,2,C,PEAN,1,0.05,4,4,NA
2011,3,9/15/2011,P,3,B,2,C,PEAN,2,0.01,2,6,NA
2011,3,9/15/2011,P,3,B,3,C,BOER4,1,0.75,10,2,NA
2011,3,9/15/2011,P,3,B,3,C,BOER4,2,0.5,8,2,NA
2011,3,9/15/2011,P,3,B,3,C,BOER4,3,0.1,7,6,NA
2011,3,9/15/2011,P,3,B,3,C,BOER4,4,0.25,7,2,NA
2011,3,9/15/2011,P,3,B,3,C,BOER4,5,0.05,4,5,NA
2011,3,9/15/2011,P,3,B,3,C,BOGR2,1,0.25,9,13,NA
2011,3,9/15/2011,P,3,B,3,C,BOGR2,2,0.1,7,21,NA
2011,3,9/15/2011,P,3,B,3,C,BOGR2,3,0.5,10,3,NA
2011,3,9/15/2011,P,3,B,3,C,BOGR2,4,0.05,5,10,NA
2011,3,9/15/2011,P,3,B,3,C,BOGR2,5,0.75,10,1,NA
2011,3,9/15/2011,P,3,B,3,C,BOGR2,6,0.5,8,1,NA
2011,3,9/15/2011,P,3,B,3,C,CHSES,1,0.05,3,3,NA
2011,3,9/15/2011,P,3,B,3,C,CHSES,2,0.1,6,1,NA
2011,3,9/15/2011,P,3,B,3,C,PEAN,1,0.05,4,50,NA
2011,3,9/15/2011,P,3,B,3,C,POHA5,1,0.05,2,2,NA
2011,3,9/15/2011,P,3,B,3,C,POOL,1,0.05,2,1,NA
2011,3,9/15/2011,P,3,B,3,C,POOL,2,0.1,2,1,NA
2011,3,9/15/2011,P,3,B,3,C,SCMU6,1,0.05,7,3,NA
2011,3,9/15/2011,P,3,B,3,C,SCMU6,2,0.05,4,2,NA
2011,3,9/15/2011,P,3,B,3,C,SPCOC,1,0.1,4,1,NA
2011,3,9/15/2011,P,3,B,4,C,BOER4,1,0.25,10,1,NA
2011,3,9/15/2011,P,3,B,4,C,BOER4,2,1,10,1,NA
2011,3,9/15/2011,P,3,B,4,C,BOER4,3,0.05,4,1,NA
2011,3,9/15/2011,P,3,B,4,C,BOER4,4,0.1,5,1,NA
2011,3,9/15/2011,P,3,B,4,C,BOGR2,1,0.25,9,6,NA
2011,3,9/15/2011,P,3,B,4,C,BOGR2,2,0.1,8,18,NA
2011,3,9/15/2011,P,3,B,4,C,BOGR2,3,0.5,7,1,NA
2011,3,9/15/2011,P,3,B,4,C,BOGR2,4,0.05,6,5,NA
2011,3,9/15/2011,P,3,B,4,C,BOGR2,5,0.1,5,10,NA
2011,3,9/15/2011,P,3,B,4,C,CHSES,1,0.05,3,15,NA
2011,3,9/15/2011,P,3,B,4,C,CHSES,2,0.1,4,2,NA
2011,3,9/15/2011,P,3,B,4,C,MUTO2,1,0.1,4,3,NA
2011,3,9/15/2011,P,3,B,4,C,MUTO2,2,0.25,5,2,NA
2011,3,9/15/2011,P,3,B,4,C,PEAN,1,0.1,4,7,NA
2011,3,9/15/2011,P,3,B,4,C,PEAN,2,0.05,3,7,NA
2011,3,9/15/2011,P,3,B,4,C,POOL,1,0.05,3,1,NA
2011,3,9/15/2011,P,3,B,4,C,SCMU6,1,0.05,4,1,NA
2011,3,9/15/2011,P,3,B,4,C,SCMU6,2,0.05,10,2,NA
2011,3,9/15/2011,P,3,B,5,C,BOER4,1,1,11,3,NA
2011,3,9/15/2011,P,3,B,5,C,BOER4,2,0.5,10,1,NA
2011,3,9/15/2011,P,3,B,5,C,BOER4,3,0.75,12,1,NA
2011,3,9/15/2011,P,3,B,5,C,BOER4,4,0.1,9,4,NA
2011,3,9/15/2011,P,3,B,5,C,BOER4,5,0.05,7,1,NA
2011,3,9/15/2011,P,3,B,5,C,BOER4,6,0.25,11,1,NA
2011,3,9/15/2011,P,3,B,5,C,BOGR2,1,0.25,13,5,NA
2011,3,9/15/2011,P,3,B,5,C,BOGR2,2,0.1,10,13,NA
2011,3,9/15/2011,P,3,B,5,C,BOGR2,3,0.05,7,14,NA
2011,3,9/15/2011,P,3,B,5,C,BOGR2,4,0.05,10,2,NA
2011,3,9/15/2011,P,3,B,5,C,BOGR2,5,0.01,6,4,NA
2011,3,9/15/2011,P,3,B,5,C,BOGR2,6,0.5,10,1,NA
2011,3,9/15/2011,P,3,B,5,C,BOGR2,7,0.25,9,6,NA
2011,3,9/15/2011,P,3,B,5,C,BOGR2,8,0.5,10,1,NA
2011,3,9/15/2011,P,3,B,5,C,BOGR2,9,0.1,7,4,NA
2011,3,9/15/2011,P,3,B,5,C,CHSES,1,0.05,3,1,NA
2011,3,9/15/2011,P,3,B,5,C,PEAN,1,0.01,3,3,NA
2011,3,9/15/2011,P,3,B,5,C,POHA5,1,0.01,2,1,NA
2011,3,9/15/2011,P,3,B,5,C,POOL,1,0.05,3,7,NA
2011,3,9/15/2011,P,3,B,5,C,POOL,2,0.1,3,2,NA
2011,3,9/15/2011,P,3,B,5,C,SAAB,1,0.01,4,1,NA
2011,3,9/15/2011,P,3,B,5,C,SCMU6,1,0.05,7,6,NA
2011,3,9/15/2011,P,3,B,5,C,SCMU6,2,0.05,4,1,NA
2011,3,9/15/2011,P,3,C,1,C,BOHI2,1,0.25,4,6,NA
2011,3,9/15/2011,P,3,C,1,C,BOHI2,2,0.05,2,19,NA
2011,3,9/15/2011,P,3,C,1,C,BOHI2,3,0.25,12,1,NA
2011,3,9/15/2011,P,3,C,1,C,BOHI2,4,0.1,5,12,NA
2011,3,9/15/2011,P,3,C,1,C,BOHI2,5,1,12,1,NA
2011,3,9/15/2011,P,3,C,1,C,BOHI2,6,0.5,7,1,NA
2011,3,9/15/2011,P,3,C,1,C,CHRE4,1,0.01,2,18,NA
2011,3,9/15/2011,P,3,C,1,C,PEAN,1,0.05,2,3,NA
2011,3,9/15/2011,P,3,C,2,C,BOER4,1,2.5,12,1,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,1,1,14,1,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,2,0.5,7,5,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,3,0.25,6,6,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,4,0.1,3,6,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,5,0.25,5,3,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,6,1,10,1,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,7,0.5,12,2,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,8,0.75,7,1,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,9,0.5,6,1,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,10,1,12,1,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,11,0.5,7,1,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,12,5,3,9,NA
2011,3,9/15/2011,P,3,C,2,C,BOHI2,13,1,9,2,NA
2011,3,9/15/2011,P,3,C,2,C,CHRE4,1,0.5,5,1,NA
2011,3,9/15/2011,P,3,C,2,C,CHRE4,2,0.1,5,25,NA
2011,3,9/15/2011,P,3,C,2,C,CHRE4,3,0.05,2,29,NA
2011,3,9/15/2011,P,3,C,2,C,PEAN,1,0.1,4,12,NA
2011,3,9/15/2011,P,3,C,2,C,POHA5,1,0.01,1,1,NA
2011,3,9/15/2011,P,3,C,2,C,SAAB,1,0.05,3,1,NA
2011,3,9/15/2011,P,3,C,2,C,SCMU6,1,0.1,5,3,NA
2011,3,9/15/2011,P,3,C,3,C,ARFEF,1,0.1,4,3,NA
2011,3,9/15/2011,P,3,C,3,C,ARFEF,2,0.1,7,1,NA
2011,3,9/15/2011,P,3,C,3,C,CHGR2,1,0.05,4,114,NA
2011,3,9/15/2011,P,3,C,3,C,CHGR2,2,0.01,1,96,NA
2011,3,9/15/2011,P,3,C,3,C,CHRE4,1,0.05,3,4,NA
2011,3,9/15/2011,P,3,C,3,C,DRGL5,1,0.01,2,17,NA
2011,3,9/15/2011,P,3,C,3,C,LEPI3,1,0.01,1,23,NA
2011,3,9/15/2011,P,3,C,4,C,BOER4,1,1,12,1,NA
2011,3,9/15/2011,P,3,C,4,C,BOER4,2,0.5,10,1,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,1,0.25,8,2,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,2,0.5,10,2,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,3,0.05,2,39,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,4,0.25,3,2,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,5,0.5,7,3,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,6,0.75,4,1,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,7,0.25,8,3,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,8,0.1,7,3,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,9,1,13,1,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,10,0.25,11,3,NA
2011,3,9/15/2011,P,3,C,4,C,BOHI2,11,0.5,9,1,NA
2011,3,9/15/2011,P,3,C,4,C,CHRE4,1,0.05,3,9,NA
2011,3,9/15/2011,P,3,C,4,C,CHRE4,2,0.1,4,6,NA
2011,3,9/15/2011,P,3,C,4,C,CHSES,1,0.05,3,2,NA
2011,3,9/15/2011,P,3,C,4,C,DABR,1,0.5,5,1,NA
2011,3,9/15/2011,P,3,C,4,C,PEAN,1,0.05,2,1,NA
2011,3,9/15/2011,P,3,C,4,C,PEAN,2,0.1,3,8,NA
2011,3,9/15/2011,P,3,C,4,C,PEAN,3,0.25,4,1,NA
2011,3,9/15/2011,P,3,C,4,C,SCMU6,1,0.05,4,3,NA
2011,3,9/15/2011,P,3,C,5,C,BOGR2,1,0.5,8,2,NA
2011,3,9/15/2011,P,3,C,5,C,BOGR2,2,0.25,7,12,NA
2011,3,9/15/2011,P,3,C,5,C,BOGR2,3,1.5,15,1,NA
2011,3,9/15/2011,P,3,C,5,C,BOGR2,4,0.5,12,5,NA
2011,3,9/15/2011,P,3,C,5,C,BOGR2,5,1,7,1,NA
2011,3,9/15/2011,P,3,C,5,C,BOGR2,6,0.1,5,3,NA
2011,3,9/15/2011,P,3,C,5,C,BOHI2,1,1,14,1,NA
2011,3,9/15/2011,P,3,C,5,C,CHSES,1,0.05,2,5,NA
2011,3,9/15/2011,P,3,C,5,C,CHSES,2,0.01,1,1,NA
2011,3,9/15/2011,P,3,C,5,C,CHSES,3,0.1,3,3,NA
2011,3,9/15/2011,P,3,C,5,C,MUTO2,1,0.1,3,7,NA
2011,3,9/15/2011,P,3,C,5,C,MUTO2,2,0.25,5,2,NA
2011,3,9/15/2011,P,3,C,5,C,MUTO2,3,1,9,1,NA
2011,3,9/15/2011,P,3,C,5,C,MUTO2,4,0.5,4,1,NA
2011,3,9/15/2011,P,3,C,5,C,PEAN,1,0.1,3,4,NA
2011,3,9/15/2011,P,3,C,5,C,PEAN,2,0.25,4,3,NA
2011,3,9/15/2011,P,3,D,1,C,BOER4,1,0.25,6,3,NA
2011,3,9/15/2011,P,3,D,1,C,BOER4,2,0.01,4,1,NA
2011,3,9/15/2011,P,3,D,1,C,BOER4,3,0.1,5,1,NA
2011,3,9/15/2011,P,3,D,1,C,BOER4,4,0.25,14,1,NA
2011,3,9/15/2011,P,3,D,1,C,CHGR2,1,0.01,4,9,NA
2011,3,9/15/2011,P,3,D,1,C,CHGR2,2,0.01,2,7,NA
2011,3,9/15/2011,P,3,D,1,C,CHGR2,3,0.1,8,1,NA
2011,3,9/15/2011,P,3,D,1,C,CHGR2,4,0.05,6,1,NA
2011,3,9/15/2011,P,3,D,1,C,CHSES,1,0.05,2,1,NA
2011,3,9/15/2011,P,3,D,1,C,DRGL5,1,0.01,1,7,NA
2011,3,9/15/2011,P,3,D,1,C,DRGL5,2,0.01,3,6,NA
2011,3,9/15/2011,P,3,D,1,C,GUSA2,1,0.05,4,1,NA
2011,3,9/15/2011,P,3,D,1,C,LEPI3,1,0.01,1,7,NA
2011,3,9/15/2011,P,3,D,1,C,SCMU6,1,0.01,2,1,NA
2011,3,9/15/2011,P,3,D,2,C,BOER4,1,1.5,12,1,NA
2011,3,9/15/2011,P,3,D,2,C,BOER4,2,0.1,10,1,NA
2011,3,9/15/2011,P,3,D,2,C,BOER4,3,1,10,1,NA
2011,3,9/15/2011,P,3,D,2,C,BOGR2,1,0.01,5,4,NA
2011,3,9/15/2011,P,3,D,2,C,BOGR2,2,0.25,11,4,NA
2011,3,9/15/2011,P,3,D,2,C,BOGR2,3,0.05,8,4,NA
2011,3,9/15/2011,P,3,D,2,C,BOGR2,4,0.1,5,1,NA
2011,3,9/15/2011,P,3,D,2,C,BOGR2,5,0.01,5,5,NA
2011,3,9/15/2011,P,3,D,2,C,BOGR2,6,0.5,8,1,NA
2011,3,9/15/2011,P,3,D,2,C,BOGR2,7,0.1,7,2,NA
2011,3,9/15/2011,P,3,D,2,C,BOGR2,8,0.1,10,1,NA
2011,3,9/15/2011,P,3,D,2,C,CHFE3,1,0.01,1,1,NA
2011,3,9/15/2011,P,3,D,2,C,CHRE4,1,0.05,4,28,NA
2011,3,9/15/2011,P,3,D,2,C,CHRE4,2,0.1,5,5,NA
2011,3,9/15/2011,P,3,D,2,C,CHRE4,3,0.01,3,32,NA
2011,3,9/15/2011,P,3,D,2,C,CHRE4,4,0.01,1,5,NA
2011,3,9/15/2011,P,3,D,2,C,CHRE4,5,0.1,3,1,NA
2011,3,9/15/2011,P,3,D,2,C,PEAN,1,0.01,2,9,NA
2011,3,9/15/2011,P,3,D,2,C,PEAN,2,0.05,4,4,NA
2011,3,9/15/2011,P,3,D,3,C,BOHI2,1,0.1,3,1,NA
2011,3,9/15/2011,P,3,D,3,C,CHGR2,1,0.05,7,7,NA
2011,3,9/15/2011,P,3,D,3,C,CHGR2,2,0.01,2,5,NA
2011,3,9/15/2011,P,3,D,3,C,CHRE4,1,0.1,5,7,NA
2011,3,9/15/2011,P,3,D,3,C,CHRE4,2,0.05,3,11,NA
2011,3,9/15/2011,P,3,D,3,C,CHRE4,3,0.01,2,8,NA
