YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,FRONDS,HLD_DIAM,AREA,OBS_CODE,NOTES
2009,7,7/30/09,CARP,7,20,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,I,3,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,I,3,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,I,33,50,20,75,-99999
2009,7,7/30/09,CARP,7,20,I,17,35,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,10,40,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,5,25,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,5,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,5,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,15,45,20,75,-99999
2009,7,7/30/09,CARP,7,20,O,45,60,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,3,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,6,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,4,20,20,75,-99999
2009,7,7/30/09,CARP,7,40,I,5,20,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,2,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,4,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,4,20,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,4,20,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,4,20,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,1,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,3,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,3,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,3,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,3,-99999,20,75,-99999
2009,7,7/30/09,CARP,7,40,O,5,20,20,75,-99999
2009,7,7/20/09,GOLB,1,20,I,101,100,20,75,-99999
2009,7,7/20/09,GOLB,1,20,I,117,120,20,75,-99999
2009,7,7/20/09,GOLB,1,20,O,36,60,20,75,-99999
2009,7,7/20/09,GOLB,1,20,O,28,45,20,75,-99999
2009,7,7/20/09,GOLB,1,20,O,34,50,20,75,-99999
2009,7,7/20/09,GOLB,1,40,I,191,170,20,75,-99999
2009,7,7/20/09,GOLB,1,40,I,45,60,20,75,-99999
2009,7,7/20/09,GOLB,1,40,I,14,25,20,75,-99999
2009,7,7/20/09,GOLB,1,40,I,58,45,20,75,-99999
2009,7,7/20/09,GOLB,1,40,I,53,70,20,75,-99999
2009,7,7/20/09,GOLB,1,40,I,51,65,20,75,-99999
2009,7,7/20/09,GOLB,1,40,O,15,35,20,75,-99999
2009,7,7/20/09,GOLB,1,40,O,23,45,20,75,-99999
2009,7,7/20/09,GOLB,1,40,O,24,70,20,75,-99999
2009,7,7/20/09,GOLB,1,40,O,33,65,20,75,-99999
2009,7,7/20/09,GOLB,2,20,I,6,-99999,20,75,-99999
2009,7,7/20/09,GOLB,2,20,I,61,70,20,75,-99999
2009,7,7/20/09,GOLB,2,20,O,0,-99999,20,75,-99999
2009,7,7/20/09,GOLB,2,40,I,21,65,20,75,-99999
2009,7,7/20/09,GOLB,2,40,I,37,50,20,75,-99999
2009,7,7/20/09,GOLB,2,40,I,24,30,20,75,-99999
2009,7,7/20/09,GOLB,2,40,I,19,30,20,75,-99999
2009,7,7/20/09,GOLB,2,40,I,35,40,20,75,-99999
2009,7,7/20/09,GOLB,2,40,I,17,45,20,75,-99999
2009,7,7/20/09,GOLB,2,40,I,17,35,20,75,-99999
2009,7,7/20/09,GOLB,2,40,I,32,70,20,75,-99999
2009,7,7/20/09,GOLB,2,40,I,1,-99999,20,75,-99999
2009,7,7/20/09,GOLB,2,40,O,72,40,20,75,-99999
2009,7,7/20/09,GOLB,2,40,O,13,-99999,20,75,-99999
2009,7,7/20/09,GOLB,2,40,O,33,35,20,75,-99999
2009,7,7/20/09,GOLB,2,40,O,51,45,20,75,-99999
2009,7,7/20/09,IVEE,1,,O,3,-99999,20,31,-99999
2009,7,7/20/09,IVEE,1,20,I,86,85,20,31,-99999
2009,7,7/20/09,IVEE,1,20,I,113,140,20,31,-99999
2009,7,7/20/09,IVEE,1,20,O,29,45,20,31,-99999
2009,7,7/20/09,IVEE,1,40,I,148,210,20,31,-99999
2009,7,7/20/09,IVEE,1,40,I,5,23,20,31,-99999
2009,7,7/20/09,IVEE,1,40,I,1,22,20,31,-99999
2009,7,7/20/09,IVEE,1,40,I,22,48,20,31,-99999
2009,7,7/20/09,IVEE,1,40,I,28,56,20,31,-99999
2009,7,7/20/09,IVEE,1,40,O,1,-99999,20,31,-99999
2009,7,7/20/09,IVEE,1,40,O,7,-99999,20,31,-99999
2009,7,7/20/09,IVEE,2,20,I,19,49,20,68,-99999
2009,7,7/20/09,IVEE,2,20,I,22,54,20,68,-99999
2009,7,7/20/09,IVEE,2,20,I,8,45,20,68,-99999
2009,7,7/20/09,IVEE,2,20,I,5,27,20,68,-99999
2009,7,7/20/09,IVEE,2,20,I,6,78,20,68,-99999
2009,7,7/20/09,IVEE,2,20,I,7,84,20,68,-99999
2009,7,7/20/09,IVEE,2,20,I,16,145,20,68,-99999
2009,7,7/20/09,IVEE,2,20,I,17,53,20,68,-99999
2009,7,7/20/09,IVEE,2,20,O,7,105,20,68,-99999
2009,7,7/20/09,IVEE,2,20,O,14,70,20,68,-99999
2009,7,7/20/09,IVEE,2,20,O,72,122,20,68,-99999
2009,7,7/20/09,IVEE,2,40,I,200,200,20,68,-99999
2009,7,7/20/09,IVEE,2,40,I,1,-99999,20,68,-99999
2009,7,7/20/09,IVEE,2,40,I,10,45,20,68,-99999
2009,7,7/20/09,IVEE,2,40,I,3,27,20,68,-99999
2009,7,7/20/09,IVEE,2,40,I,8,22,20,68,-99999
2009,7,7/20/09,IVEE,2,40,O,4,20,20,68,-99999
2009,7,7/20/09,IVEE,2,40,O,62,120,20,68,-99999
2009,7,7/20/09,IVEE,2,40,O,2,25,20,68,-99999
2009,7,7/20/09,IVEE,2,40,O,10,53,20,68,-99999
2009,7,7/23/09,MOHK,1,20,I,38,56,20,68,-99999
2009,7,7/23/09,MOHK,1,20,I,56,70,20,68,-99999
2009,7,7/23/09,MOHK,1,20,O,44,55,20,68,-99999
2009,7,7/23/09,MOHK,1,20,O,7,32,20,68,-99999
2009,7,7/23/09,MOHK,1,20,O,20,49,20,68,-99999
2009,7,7/23/09,MOHK,1,20,O,50,51,20,68,-99999
2009,7,7/23/09,MOHK,1,20,O,36,40,20,68,-99999
2009,7,7/23/09,MOHK,1,40,I,36,55,20,68,-99999
2009,7,7/23/09,MOHK,1,40,I,20,53,20,68,-99999
2009,7,7/23/09,MOHK,1,40,I,26,48,20,68,-99999
2009,7,7/23/09,MOHK,1,40,I,24,57,20,68,-99999
2009,7,7/23/09,MOHK,1,40,I,74,88,20,68,-99999
2009,7,7/23/09,MOHK,1,40,I,9,35,20,68,-99999
2009,7,7/23/09,MOHK,1,40,I,27,42,20,68,-99999
2009,7,7/23/09,MOHK,1,40,O,0,-99999,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,47,40,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,29,45,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,9,25,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,42,35,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,47,60,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,24,35,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,25,35,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,21,30,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,21,25,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,64,70,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,22,40,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,12,22,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,25,25,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,14,24,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,12,23,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,24,30,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,16,30,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,30,25,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,17,27,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,8,-99999,20,68,-99999
2009,7,7/23/09,MOHK,2,20,I,16,28,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,5,30,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,5,30,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,7,26,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,24,55,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,8,26,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,16,30,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,6,23,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,15,40,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,11,43,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,32,50,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,3,40,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,16,55,20,68,-99999
2009,7,7/23/09,MOHK,2,20,O,42,86,20,68,-99999
2009,7,7/23/09,MOHK,2,40,I,3,30,20,68,-99999
2009,7,7/23/09,MOHK,2,40,I,20,45,20,68,-99999
2009,7,7/23/09,MOHK,2,40,I,12,20,20,68,-99999
2009,7,7/23/09,MOHK,2,40,I,16,35,20,68,-99999
2009,7,7/23/09,MOHK,2,40,I,7,37,20,68,-99999
2009,7,7/23/09,MOHK,2,40,I,6,24,20,68,-99999
2009,7,7/23/09,MOHK,2,40,I,22,30,20,68,-99999
2009,7,7/23/09,MOHK,2,40,O,13,40,20,68,-99999
2009,7,7/23/09,MOHK,2,40,O,60,100,20,68,-99999
2009,7,7/23/09,MOHK,2,40,O,37,86,20,68,-99999
2009,7,7/23/09,MOHK,2,40,O,17,23,20,68,-99999
2009,7,7/23/09,MOHK,2,40,O,9,-99999,20,68,-99999
2009,7,7/23/09,MOHK,2,40,O,26,35,20,68,-99999
2009,7,7/23/09,MOHK,2,40,O,15,32,20,68,-99999
2009,7,7/23/09,MOHK,2,40,O,26,34,20,68,-99999
2009,7,7/23/09,MOHK,2,40,O,10,35,20,68,-99999
2009,7,7/21/09,NAPL,1,20,I,1,40,20,77,-99999
2009,7,7/21/09,NAPL,1,20,I,10,27,20,77,-99999
2009,7,7/21/09,NAPL,1,20,I,4,-99999,20,77,-99999
2009,7,7/21/09,NAPL,1,20,I,3,38,20,77,-99999
2009,7,7/21/09,NAPL,1,20,I,5,40,20,77,-99999
2009,7,7/21/09,NAPL,1,20,O,1,-99999,20,77,-99999
2009,7,7/21/09,NAPL,1,20,O,1,-99999,20,77,-99999
2009,7,7/21/09,NAPL,1,20,O,7,40,20,77,-99999
2009,7,7/21/09,NAPL,1,20,O,9,25,20,77,-99999
2009,7,7/21/09,NAPL,1,20,O,10,30,20,77,-99999
2009,7,7/21/09,NAPL,1,20,O,18,80,20,77,-99999
2009,7,7/21/09,NAPL,1,20,O,8,45,20,77,-99999
2009,7,7/21/09,NAPL,1,20,O,4,65,20,77,-99999
2009,7,7/21/09,NAPL,1,40,I,1,-99999,20,77,-99999
2009,7,7/21/09,NAPL,1,40,I,8,30,20,77,-99999
2009,7,7/21/09,NAPL,1,40,I,5,35,20,77,-99999
2009,7,7/21/09,NAPL,1,40,I,4,42,20,77,-99999
2009,7,7/21/09,NAPL,1,40,I,3,40,20,77,-99999
2009,7,7/21/09,NAPL,1,40,I,3,30,20,77,-99999
2009,7,7/21/09,NAPL,1,40,I,4,25,20,77,-99999
2009,7,7/21/09,NAPL,1,40,O,7,34,20,77,-99999
2009,7,7/21/09,NAPL,1,40,O,7,60,20,77,-99999
2009,7,7/21/09,NAPL,1,40,O,4,38,20,77,-99999
2009,7,7/21/09,NAPL,1,40,O,4,-99999,20,77,-99999
2009,7,7/21/09,NAPL,1,40,O,21,50,20,77,-99999
2009,7,7/21/09,NAPL,1,40,O,22,60,20,77,-99999
2009,7,7/21/09,NAPL,1,40,O,4,50,20,77,-99999
2009,7,7/21/09,NAPL,1,40,O,17,83,20,77,-99999
2009,7,7/21/09,NAPL,1,40,O,25,70,20,77,-99999
2009,7,7/21/09,NAPL,2,20,I,3,40,20,77,-99999
2009,7,7/21/09,NAPL,2,20,I,2,60,20,77,-99999
2009,7,7/21/09,NAPL,2,20,O,13,60,20,77,-99999
2009,7,7/21/09,NAPL,2,40,I,0,-99999,20,77,-99999
2009,7,7/21/09,NAPL,2,40,O,0,-99999,20,77,-99999
2009,7,7/22/09,NAPL,3,20,I,1,-99999,20,75,-99999
2009,7,7/22/09,NAPL,3,20,I,5,-99999,20,75,-99999
2009,7,7/22/09,NAPL,3,20,I,3,-99999,20,75,-99999
2009,7,7/22/09,NAPL,3,20,O,0,-99999,20,75,-99999
2009,7,7/22/09,NAPL,3,40,I,0,-99999,20,75,-99999
2009,7,7/22/09,NAPL,3,40,O,0,-99999,20,75,-99999
2009,7,7/21/09,NAPL,4,20,I,8,20,20,1,-99999
2009,7,7/21/09,NAPL,4,20,I,1,15,20,1,-99999
2009,7,7/21/09,NAPL,4,20,I,4,30,20,1,-99999
2009,7,7/21/09,NAPL,4,20,I,2,15,20,1,-99999
2009,7,7/21/09,NAPL,4,20,O,1,20,20,1,-99999
2009,7,7/21/09,NAPL,4,20,O,3,10,20,1,-99999
2009,7,7/21/09,NAPL,4,20,O,4,12,20,1,-99999
2009,7,7/21/09,NAPL,4,20,O,5,8,20,1,-99999
2009,7,7/21/09,NAPL,4,20,O,6,20,20,1,-99999
2009,7,7/21/09,NAPL,4,40,I,1,8,20,1,-99999
2009,7,7/21/09,NAPL,4,40,I,1,10,20,1,-99999
2009,7,7/21/09,NAPL,4,40,O,0,-99999,20,75,-99999
2009,7,7/21/09,NAPL,5,20,I,2,-99999,20,75,-99999
2009,7,7/21/09,NAPL,5,20,I,2,-99999,20,75,-99999
2009,7,7/21/09,NAPL,5,20,O,19,50,20,75,-99999
2009,7,7/21/09,NAPL,5,40,I,0,-99999,20,75,-99999
2009,7,7/21/09,NAPL,5,40,O,0,-99999,20,75,-99999
2009,7,7/21/09,NAPL,6,20,I,0,-99999,20,75,-99999
2009,7,7/21/09,NAPL,6,20,O,1,-99999,20,75,-99999
2009,7,7/21/09,NAPL,6,40,I,5,-99999,20,75,-99999
2009,7,7/21/09,NAPL,6,40,I,5,-99999,20,75,-99999
2009,7,7/21/09,NAPL,6,40,O,13,25,20,75,-99999
2009,7,7/22/09,NAPL,7,20,I,1,-99999,20,77,-99999
2009,7,7/22/09,NAPL,7,20,O,37,75,20,77,-99999
2009,7,7/22/09,NAPL,7,20,O,7,27,20,77,-99999
2009,7,7/22/09,NAPL,7,20,O,2,-99999,20,77,-99999
2009,7,7/22/09,NAPL,7,20,O,1,-99999,20,77,-99999
2009,7,7/22/09,NAPL,7,40,I,1,-99999,20,77,-99999
2009,7,7/22/09,NAPL,7,40,O,1,-99999,20,77,-99999
2009,7,7/22/09,NAPL,7,40,O,5,25,20,77,-99999
2009,7,7/22/09,NAPL,8,20,I,9,42,20,77,-99999
2009,7,7/22/09,NAPL,8,20,I,4,28,20,77,-99999
2009,7,7/22/09,NAPL,8,20,O,2,-99999,20,77,-99999
2009,7,7/22/09,NAPL,8,40,I,1,-99999,20,77,-99999
2009,7,7/22/09,NAPL,8,40,O,7,75,20,77,-99999
2009,7,7/29/09,SCDI,2,20,I,2,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,I,2,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,I,2,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,I,2,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,I,1,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,I,1,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,I,4,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,O,1,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,O,1,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,O,2,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,20,O,3,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,40,I,12,-99999,20,75,-99999
2009,7,7/29/09,SCDI,2,40,O,7,25,20,75,-99999
2009,7,7/29/09,SCDI,3,20,I,9,-99999,20,77,-99999
2009,7,7/29/09,SCDI,3,20,O,1,-99999,20,77,-99999
2009,7,7/29/09,SCDI,3,40,I,7,-99999,20,77,-99999
2009,7,7/29/09,SCDI,3,40,I,2,-99999,20,77,-99999
2009,7,7/29/09,SCDI,3,40,O,0,-99999,20,77,-99999
2009,7,7/29/09,SCTW,2,20,I,10,29,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,10,20,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,9,24,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,6,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,6,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,16,32,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,12,22,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,8,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,13,20,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,15,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,10,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,I,14,22,20,68,2 plants sharing common holdfast
2009,7,7/29/09,SCTW,2,20,O,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,7,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,11,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,11,33,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,5,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,11,30,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,8,29,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,16,30,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,18,29,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,17,45,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,6,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,20,O,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,6,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,6,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,6,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,3,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,5,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,5,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,5,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,19,20,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,16,22,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,10,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,10,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,61,28,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,7,20,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,7,20,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,31,20,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,8,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,8,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,15,20,20,68,-99999
2009,7,7/29/09,SCTW,2,40,I,16,24,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,4,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,6,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,6,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,7,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,15,32,20,68,2 plants sharing common holdfast
2009,7,7/29/09,SCTW,2,40,O,11,23,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,25,36,20,68,2 plants sharing common holdfast
2009,7,7/29/09,SCTW,2,40,O,8,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,1,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,2,-99999,20,68,-99999
2009,7,7/29/09,SCTW,2,40,O,2,-99999,20,68,-99999
