year,season,date,treatment,site,block,plot,quad,species,obs,cover,height,count,comment
2015,2,5/15/2015,C,EG,4,15,4,BOER4,2,1,6,5,NA
2015,2,5/15/2015,C,EG,4,15,4,BOER4,3,0.5,10,4,NA
2015,2,5/15/2015,C,EG,4,15,4,BOER4,4,0.25,4,6,NA
2015,2,5/15/2015,C,EG,4,15,4,BOER4,5,0.05,3,7,NA
2015,2,5/15/2015,C,EG,4,15,4,HODR,1,0.1,3,1,NA
2015,2,5/15/2015,C,EG,4,15,4,MUAR2,1,3,12,1,NA
2015,2,5/15/2015,C,EG,4,15,4,MUAR2,2,0.5,11,1,NA
2015,2,5/15/2015,C,EG,4,15,4,PLPA2,1,0.01,3,12,NA
2015,2,5/15/2015,C,EG,4,15,4,PLPA2,2,0.01,6,2,NA
2015,2,5/15/2015,C,EG,4,15,4,SCBR2,1,0.05,2,1,NA
2015,2,5/12/2015,E,EG,5,16,1,ASTRA,1,0.1,5,1,NA
2015,2,5/12/2015,E,EG,5,16,1,BOER4,1,0.25,6,1,NA
2015,2,5/12/2015,E,EG,5,16,1,BOER4,2,0.1,7,1,NA
2015,2,5/12/2015,E,EG,5,16,1,BOER4,3,0.01,4,7,NA
2015,2,5/12/2015,E,EG,5,16,1,SPPO6,1,0.1,4,1,NA
2015,2,5/12/2015,E,EG,5,16,2,ASTRA,1,0.01,1,1,NA
2015,2,5/12/2015,E,EG,5,16,2,ASTRA,2,0.1,3,1,NA
2015,2,5/12/2015,E,EG,5,16,2,BOER4,1,0.25,7,1,NA
2015,2,5/12/2015,E,EG,5,16,2,PLPA2,1,0.05,2,2,NA
2015,2,5/12/2015,E,EG,5,16,2,SPORO,1,0.05,2,2,NA
2015,2,5/12/2015,E,EG,5,16,2,SPPO6,1,0.25,3,1,NA
2015,2,5/12/2015,E,EG,5,16,2,SPPO6,2,0.1,2,3,NA
2015,2,5/12/2015,E,EG,5,16,3,BOER4,1,0.1,6,1,NA
2015,2,5/12/2015,E,EG,5,16,3,BOER4,2,0.1,4,3,NA
2015,2,5/12/2015,E,EG,5,16,3,BOER4,3,0.05,3,2,NA
2015,2,5/12/2015,E,EG,5,16,3,CHER2,1,0.01,9,1,NA
2015,2,5/12/2015,E,EG,5,16,3,PHCR,1,0.1,11,1,NA
2015,2,5/12/2015,E,EG,5,16,3,SATR12,1,0.25,12,1,NA
2015,2,5/12/2015,E,EG,5,16,3,SATR12,2,0.1,8,4,NA
2015,2,5/12/2015,E,EG,5,16,4,ESVIV,1,0.25,7,1,NA
2015,2,5/12/2015,E,EG,5,16,4,PHCR,1,0.01,5,1,NA
2015,2,5/12/2015,E,EG,5,16,4,PLPA2,1,0.05,3,3,NA
2015,2,5/12/2015,E,EG,5,16,4,SCBR2,1,0.5,8,3,NA
2015,2,5/12/2015,E,EG,5,16,4,SCBR2,2,0.25,4,1,NA
2015,2,5/12/2015,E,EG,5,16,4,SCBR2,3,0.75,11,1,NA
2015,2,5/12/2015,E,EG,5,16,4,SCBR2,4,0.1,3,2,NA
2015,2,5/12/2015,E,EG,5,16,4,SPORO,1,0.05,4,2,NA
2015,2,5/14/2015,C,EG,5,17,1,BOER4,1,4,10,1,NA
2015,2,5/14/2015,C,EG,5,17,1,BOER4,2,1,7,4,NA
2015,2,5/14/2015,C,EG,5,17,1,BOER4,3,5,11,1,NA
2015,2,5/14/2015,C,EG,5,17,1,BOER4,4,3,10,2,NA
2015,2,5/14/2015,C,EG,5,17,1,BOER4,5,2,9,1,NA
2015,2,5/14/2015,C,EG,5,17,1,BOER4,6,0.5,6,12,NA
2015,2,5/14/2015,C,EG,5,17,1,BOER4,7,0.25,8,4,NA
2015,2,5/14/2015,C,EG,5,17,1,BOER4,8,0.1,5,16,NA
2015,2,5/14/2015,C,EG,5,17,1,BOER4,9,0.05,3,8,NA
2015,2,5/14/2015,C,EG,5,17,1,HODR,1,0.05,4,2,NA
2015,2,5/14/2015,C,EG,5,17,1,HODR,2,0.05,6,1,NA
2015,2,5/14/2015,C,EG,5,17,1,MUAR2,1,0.5,8,1,NA
2015,2,5/14/2015,C,EG,5,17,1,PLPA2,1,0.01,5,1,NA
2015,2,5/14/2015,C,EG,5,17,2,BOER4,1,3,13,1,NA
2015,2,5/14/2015,C,EG,5,17,2,BOER4,2,0.75,8,4,NA
2015,2,5/14/2015,C,EG,5,17,2,BOER4,3,6.5,12,1,NA
2015,2,5/14/2015,C,EG,5,17,2,BOER4,4,1,11,2,NA
2015,2,5/14/2015,C,EG,5,17,2,BOER4,5,0.5,6,4,NA
2015,2,5/14/2015,C,EG,5,17,2,BOER4,6,0.1,3,16,NA
2015,2,5/14/2015,C,EG,5,17,2,BOER4,7,0.05,3,4,NA
2015,2,5/14/2015,C,EG,5,17,2,BOER4,8,0.01,2,6,NA
2015,2,5/14/2015,C,EG,5,17,2,HODR,1,0.05,3,2,NA
2015,2,5/14/2015,C,EG,5,17,2,HODR,2,0.01,1,1,NA
2015,2,5/14/2015,C,EG,5,17,2,MUAR2,1,2,7,1,NA
2015,2,5/14/2015,C,EG,5,17,2,PLPA2,1,0.05,4,5,NA
2015,2,5/14/2015,C,EG,5,17,2,ZIGR,1,0.01,4,1,NA
2015,2,5/14/2015,C,EG,5,17,3,BOER4,1,6.5,13,2,NA
2015,2,5/14/2015,C,EG,5,17,3,BOER4,2,19,14,1,NA
2015,2,5/14/2015,C,EG,5,17,3,BOER4,3,12,13,1,NA
2015,2,5/14/2015,C,EG,5,17,3,BOER4,4,0.05,3,14,NA
2015,2,5/14/2015,C,EG,5,17,3,BOER4,5,0.5,13,3,NA
2015,2,5/14/2015,C,EG,5,17,4,BOER4,1,5,12,1,NA
2015,2,5/14/2015,C,EG,5,17,4,BOER4,2,1.5,8,1,NA
2015,2,5/14/2015,C,EG,5,17,4,BOER4,3,0.25,10,17,NA
2015,2,5/14/2015,C,EG,5,17,4,BOER4,4,2,10,1,NA
2015,2,5/14/2015,C,EG,5,17,4,BOER4,5,0.1,4,11,NA
2015,2,5/14/2015,C,EG,5,17,4,BOER4,6,0.05,3,3,NA
2015,2,5/14/2015,C,EG,5,17,4,BOER4,7,0.01,2,4,NA
2015,2,5/14/2015,C,EG,5,17,4,PLPA2,1,0.05,2,1,NA
2015,2,5/14/2015,C,EG,5,17,4,PLPA2,2,0.05,6,2,NA
2015,2,5/14/2015,C,EG,5,17,4,PLPA2,3,0.01,4,1,NA
2015,2,5/14/2015,C,EG,5,17,4,SPPO6,1,0.1,6,1,NA
2015,2,5/14/2015,C,EG,5,17,4,ZIGR,1,0.01,1,1,NA
2015,2,5/12/2015,C,EG,6,18,1,BOER4,1,8,11,2,NA
2015,2,5/12/2015,C,EG,6,18,1,BOER4,2,1,9,5,NA
2015,2,5/12/2015,C,EG,6,18,1,BOER4,3,6.5,10,2,NA
2015,2,5/12/2015,C,EG,6,18,1,BOER4,4,0.5,6,2,NA
2015,2,5/12/2015,C,EG,6,18,1,BOER4,5,1.5,8,1,NA
2015,2,5/12/2015,C,EG,6,18,1,BOER4,6,0.5,10,2,NA
2015,2,5/12/2015,C,EG,6,18,1,HODR,1,0.1,5,1,NA
2015,2,5/12/2015,C,EG,6,18,1,OECA10,1,0.1,7,1,NA
2015,2,5/12/2015,C,EG,6,18,1,PLPA2,1,0.05,9,1,NA
2015,2,5/12/2015,C,EG,6,18,1,SPORO,1,2.5,9,1,NA
2015,2,5/12/2015,C,EG,6,18,1,SPPO6,1,0.25,8,1,NA
2015,2,5/12/2015,C,EG,6,18,2,BOER4,1,2,9,1,NA
2015,2,5/12/2015,C,EG,6,18,2,BOER4,2,1.5,14,1,NA
2015,2,5/12/2015,C,EG,6,18,2,BOER4,3,4,7,2,NA
2015,2,5/12/2015,C,EG,6,18,2,BOER4,4,9,8,1,NA
2015,2,5/12/2015,C,EG,6,18,2,BOER4,5,1,9,4,NA
2015,2,5/12/2015,C,EG,6,18,2,BOER4,6,0.5,6,5,NA
2015,2,5/12/2015,C,EG,6,18,2,BOER4,7,3.5,7,1,NA
2015,2,5/12/2015,C,EG,6,18,2,BOER4,8,2.5,12,1,NA
2015,2,5/12/2015,C,EG,6,18,2,CRCR3,1,0.25,13,1,NA
2015,2,5/12/2015,C,EG,6,18,2,CRCR3,2,0.05,9,1,NA
2015,2,5/12/2015,C,EG,6,18,2,HODR,1,0.1,7,1,NA
2015,2,5/12/2015,C,EG,6,18,2,OECA10,1,0.1,6,1,NA
2015,2,5/12/2015,C,EG,6,18,2,PLPA2,1,0.1,6,1,NA
2015,2,5/12/2015,C,EG,6,18,2,PLPA2,2,0.05,5,5,NA
2015,2,5/12/2015,C,EG,6,18,2,PLPA2,3,0.01,2,2,NA
2015,2,5/12/2015,C,EG,6,18,3,BOER4,1,4,7,1,NA
2015,2,5/12/2015,C,EG,6,18,3,BOER4,2,9,8,1,NA
2015,2,5/12/2015,C,EG,6,18,3,BOER4,3,9.5,7,1,NA
2015,2,5/12/2015,C,EG,6,18,3,BOER4,4,24,12,1,NA
2015,2,5/12/2015,C,EG,6,18,3,BOER4,5,0.5,6,3,NA
2015,2,5/12/2015,C,EG,6,18,3,BOER4,6,0.1,4,6,NA
2015,2,5/12/2015,C,EG,6,18,3,CHLA10,1,0.01,3,1,NA
2015,2,5/12/2015,C,EG,6,18,3,HODR,1,0.05,4,1,NA
2015,2,5/12/2015,C,EG,6,18,3,PLPA2,1,0.01,3,2,NA
2015,2,5/12/2015,C,EG,6,18,3,SPORO,1,0.25,5,1,NA
2015,2,5/12/2015,C,EG,6,18,3,SPORO,2,0.05,2,3,NA
2015,2,5/12/2015,C,EG,6,18,3,SPORO,3,0.01,2,4,NA
2015,2,5/12/2015,C,EG,6,18,3,SPPO6,1,0.25,10,1,NA
2015,2,5/12/2015,C,EG,6,18,4,ASTRA,1,0.01,2,6,NA
2015,2,5/12/2015,C,EG,6,18,4,BOER4,1,17,11,1,NA
2015,2,5/12/2015,C,EG,6,18,4,BOER4,2,1.5,9,1,NA
2015,2,5/12/2015,C,EG,6,18,4,BOER4,3,0.5,7,7,NA
2015,2,5/12/2015,C,EG,6,18,4,BOER4,4,0.25,5,9,NA
2015,2,5/12/2015,C,EG,6,18,4,BOER4,5,0.1,4,16,NA
2015,2,5/12/2015,C,EG,6,18,4,BOER4,6,9,6,1,NA
2015,2,5/12/2015,C,EG,6,18,4,BOER4,7,3,9,1,NA
2015,2,5/12/2015,C,EG,6,18,4,PLPA2,1,0.1,5,2,NA
2015,2,5/12/2015,C,EG,6,18,4,PLPA2,2,0.05,3,12,NA
2015,2,5/11/2015,E,EG,6,19,1,ASTRA,1,0.1,4,1,NA
2015,2,5/11/2015,E,EG,6,19,1,BOER4,1,0.1,3,7,NA
2015,2,5/11/2015,E,EG,6,19,1,BOER4,2,0.01,2,4,NA
2015,2,5/11/2015,E,EG,6,19,1,MAPIP,1,0.01,3,1,NA
2015,2,5/11/2015,E,EG,6,19,2,BOER4,1,0.25,6,2,NA
2015,2,5/11/2015,E,EG,6,19,2,BOER4,2,0.1,3,4,NA
2015,2,5/11/2015,E,EG,6,19,2,HODR,1,0.1,3,1,NA
2015,2,5/11/2015,E,EG,6,19,2,PLPA2,1,0.05,2,3,NA
2015,2,5/11/2015,E,EG,6,19,2,SPPO6,1,0.05,4,1,NA
2015,2,5/11/2015,E,EG,6,19,3,BOER4,1,0.5,4,1,NA
2015,2,5/11/2015,E,EG,6,19,3,BOER4,2,0.1,3,6,NA
2015,2,5/11/2015,E,EG,6,19,3,CHLA10,1,0.05,2,2,NA
2015,2,5/11/2015,E,EG,6,19,4,BOER4,1,0.05,5,8,NA
2015,2,5/11/2015,E,EG,6,19,4,BOER4,2,0.01,2,3,NA
2015,2,5/20/2015,D,EG,6,20,1,BOER4,1,8,9,1,NA
2015,2,5/20/2015,D,EG,6,20,1,BOER4,2,7,12,1,NA
2015,2,5/20/2015,D,EG,6,20,1,BOER4,3,1,13,1,NA
2015,2,5/20/2015,D,EG,6,20,1,BOER4,4,0.5,7,1,NA
2015,2,5/20/2015,D,EG,6,20,1,BOER4,5,0.25,6,1,NA
2015,2,5/20/2015,D,EG,6,20,1,BOER4,6,0.05,3,4,NA
2015,2,5/20/2015,D,EG,6,20,1,BOER4,7,0.01,2,6,NA
2015,2,5/20/2015,D,EG,6,20,1,BOER4,8,5,14,1,NA
2015,2,5/20/2015,D,EG,6,20,1,BOER4,9,0.5,17,1,NA
2015,2,5/20/2015,D,EG,6,20,1,CRCR3,1,0.1,6,6,NA
2015,2,5/20/2015,D,EG,6,20,1,CRCR3,2,0.1,4,5,NA
2015,2,5/20/2015,D,EG,6,20,1,CRCR3,3,0.25,3,1,NA
2015,2,5/20/2015,D,EG,6,20,1,CRCR3,4,0.1,7,2,NA
2015,2,5/20/2015,D,EG,6,20,1,CRCR3,5,0.25,2,5,NA
2015,2,5/20/2015,D,EG,6,20,1,OECA10,1,0.05,4,1,NA
2015,2,5/20/2015,D,EG,6,20,1,SPORO,1,0.1,5,1,NA
2015,2,5/20/2015,D,EG,6,20,1,SPORO,2,0.05,12,1,NA
2015,2,5/20/2015,D,EG,6,20,1,SPPO6,1,0.75,14,1,NA
2015,2,5/20/2015,D,EG,6,20,1,SPPO6,2,0.1,3,1,NA
2015,2,5/20/2015,D,EG,6,20,1,SPPO6,3,3.5,24,1,NA
2015,2,5/20/2015,D,EG,6,20,1,SPPO6,4,0.25,9,1,NA
2015,2,5/20/2015,D,EG,6,20,2,BOER4,1,1,16,1,NA
2015,2,5/20/2015,D,EG,6,20,2,BOER4,2,0.25,12,1,NA
2015,2,5/20/2015,D,EG,6,20,2,BOER4,3,0.5,7,2,NA
2015,2,5/20/2015,D,EG,6,20,2,BOER4,4,0.25,5,2,NA
2015,2,5/20/2015,D,EG,6,20,2,BOER4,5,0.05,2,9,NA
2015,2,5/20/2015,D,EG,6,20,2,BOER4,6,2.5,13,1,NA
2015,2,5/20/2015,D,EG,6,20,2,BOER4,7,7.5,16,1,NA
2015,2,5/20/2015,D,EG,6,20,2,BOER4,8,10,21,1,NA
2015,2,5/20/2015,D,EG,6,20,2,CRCR3,1,0.1,2,8,NA
2015,2,5/20/2015,D,EG,6,20,2,CRCR3,2,0.1,6,4,NA
2015,2,5/20/2015,D,EG,6,20,2,CRCR3,3,0.25,2,8,NA
2015,2,5/20/2015,D,EG,6,20,2,DEPI,1,0.1,15,1,NA
2015,2,5/20/2015,D,EG,6,20,2,HODR,1,0.1,8,1,NA
2015,2,5/20/2015,D,EG,6,20,2,PLPA2,1,0.05,4,3,NA
2015,2,5/20/2015,D,EG,6,20,2,PLPA2,2,0.1,6,1,NA
2015,2,5/20/2015,D,EG,6,20,2,PLPA2,3,0.01,3,1,NA
2015,2,5/20/2015,D,EG,6,20,2,SCBR2,1,0.25,5,1,NA
2015,2,5/20/2015,D,EG,6,20,2,SCBR2,2,0.1,6,4,NA
2015,2,5/20/2015,D,EG,6,20,2,SCBR2,3,0.05,4,2,NA
2015,2,5/20/2015,D,EG,6,20,3,BOER4,1,4,12,1,NA
2015,2,5/20/2015,D,EG,6,20,3,BOER4,2,0.1,3,8,NA
2015,2,5/20/2015,D,EG,6,20,3,BOER4,3,2,11,1,NA
2015,2,5/20/2015,D,EG,6,20,3,BOER4,4,6.5,14,1,NA
2015,2,5/20/2015,D,EG,6,20,3,BOER4,5,1,12,1,NA
2015,2,5/20/2015,D,EG,6,20,3,BOER4,6,19,17,1,NA
2015,2,5/20/2015,D,EG,6,20,3,BOER4,7,0.25,6,1,NA
2015,2,5/20/2015,D,EG,6,20,3,CRCR3,1,2,15,1,NA
2015,2,5/20/2015,D,EG,6,20,3,CRCR3,2,0.25,6,5,NA
2015,2,5/20/2015,D,EG,6,20,3,CRCR3,3,1,12,1,NA
2015,2,5/20/2015,D,EG,6,20,3,CRCR3,4,2.5,14,1,NA
2015,2,5/20/2015,D,EG,6,20,3,CRCR3,5,0.75,5,1,NA
2015,2,5/20/2015,D,EG,6,20,3,HODR,1,0.25,7,1,NA
2015,2,5/20/2015,D,EG,6,20,3,OECA10,1,0.25,6,1,NA
2015,2,5/20/2015,D,EG,6,20,3,SPPO6,1,0.25,8,1,NA
2015,2,5/20/2015,D,EG,6,20,3,SPPO6,2,0.1,5,1,NA
2015,2,5/20/2015,D,EG,6,20,4,BOER4,1,4.5,9,2,NA
2015,2,5/20/2015,D,EG,6,20,4,BOER4,2,2,13,1,NA
2015,2,5/20/2015,D,EG,6,20,4,BOER4,3,0.75,12,2,NA
2015,2,5/20/2015,D,EG,6,20,4,BOER4,4,0.1,4,5,NA
2015,2,5/20/2015,D,EG,6,20,4,BOER4,5,0.25,7,6,NA
2015,2,5/20/2015,D,EG,6,20,4,BOER4,6,1,19,1,NA
2015,2,5/20/2015,D,EG,6,20,4,BOER4,7,6,14,1,NA
2015,2,5/20/2015,D,EG,6,20,4,BOER4,8,10,23,1,NA
2015,2,5/20/2015,D,EG,6,20,4,BOER4,9,0.01,2,4,NA
2015,2,5/20/2015,D,EG,6,20,4,CRCR3,1,1.5,12,1,NA
2015,2,5/20/2015,D,EG,6,20,4,CRCR3,2,0.25,7,2,NA
2015,2,5/20/2015,D,EG,6,20,4,CRCR3,3,0.25,11,2,NA
2015,2,5/20/2015,D,EG,6,20,4,CRCR3,4,0.25,2,1,NA
2015,2,5/20/2015,D,EG,6,20,4,CRCR3,5,0.25,9,4,NA
2015,2,5/20/2015,D,EG,6,20,4,CRCR3,6,0.25,16,1,NA
2015,2,5/20/2015,D,EG,6,20,4,CRCR3,7,1,15,2,NA
2015,2,5/20/2015,D,EG,6,20,4,DEPI,1,0.5,24,1,NA
2015,2,5/20/2015,D,EG,6,20,4,OECA10,1,0.25,9,1,NA
2015,2,5/20/2015,D,EG,6,20,4,OECA10,2,0.05,5,1,NA
2015,2,5/20/2015,D,EG,6,20,4,PLPA2,1,0.05,5,3,NA
2015,2,5/20/2015,D,EG,6,20,4,PLPA2,2,0.01,3,2,NA
2015,2,5/20/2015,D,EG,6,20,4,PLPA2,3,0.1,7,1,NA
2015,2,5/14/2015,C,EG,2,21,1,BOER4,1,3,9,2,NA
2015,2,5/14/2015,C,EG,2,21,1,BOER4,2,1,9,3,NA
2015,2,5/14/2015,C,EG,2,21,1,BOER4,3,0.05,3,24,NA
2015,2,5/14/2015,C,EG,2,21,1,BOER4,4,8,9,1,NA
2015,2,5/14/2015,C,EG,2,21,1,BOER4,5,0.75,7,1,NA
2015,2,5/14/2015,C,EG,2,21,1,BOER4,6,0.5,12,7,NA
2015,2,5/14/2015,C,EG,2,21,1,BOER4,7,0.25,7,5,NA
2015,2,5/14/2015,C,EG,2,21,2,BOER4,1,4,11,1,NA
2015,2,5/14/2015,C,EG,2,21,2,BOER4,2,12,12,1,NA
2015,2,5/14/2015,C,EG,2,21,2,BOER4,3,0.5,8,8,NA
2015,2,5/14/2015,C,EG,2,21,2,BOER4,4,0.25,9,3,NA
2015,2,5/14/2015,C,EG,2,21,2,BOER4,5,1.5,12,1,NA
2015,2,5/14/2015,C,EG,2,21,2,BOER4,6,0.1,6,4,NA
2015,2,5/14/2015,C,EG,2,21,2,HODR,1,0.25,4,1,NA
2015,2,5/14/2015,C,EG,2,21,2,MUAR2,1,0.5,10,1,NA
2015,2,5/14/2015,C,EG,2,21,2,PLPA2,1,0.05,2,1,NA
2015,2,5/14/2015,C,EG,2,21,2,PLPA2,2,0.1,4,1,NA
2015,2,5/14/2015,C,EG,2,21,2,SPPO6,1,0.01,3,1,NA
2015,2,5/14/2015,C,EG,2,21,3,BOER4,1,4.5,15,1,NA
2015,2,5/14/2015,C,EG,2,21,3,BOER4,2,1.5,8,1,NA
2015,2,5/14/2015,C,EG,2,21,3,BOER4,3,1,8,7,NA
2015,2,5/14/2015,C,EG,2,21,3,BOER4,4,0.5,6,8,NA
2015,2,5/14/2015,C,EG,2,21,3,BOER4,5,0.25,5,9,NA
2015,2,5/14/2015,C,EG,2,21,3,BOER4,6,0.05,5,17,NA
2015,2,5/14/2015,C,EG,2,21,3,BOER4,7,0.01,2,3,NA
2015,2,5/14/2015,C,EG,2,21,3,LIPU4,1,0.1,14,1,NA
2015,2,5/14/2015,C,EG,2,21,3,LIPU4,2,0.05,13,3,NA
2015,2,5/14/2015,C,EG,2,21,3,LIPU4,3,0.01,10,1,NA
2015,2,5/14/2015,C,EG,2,21,3,MAPIP,1,0.25,6,1,NA
2015,2,5/14/2015,C,EG,2,21,3,PLPA2,1,0.01,7,4,NA
2015,2,5/14/2015,C,EG,2,21,3,PLPA2,2,0.01,5,5,NA
2015,2,5/14/2015,C,EG,2,21,3,SPPO6,1,0.01,4,1,NA
2015,2,5/14/2015,C,EG,2,21,4,BOER4,1,4.5,9,1,NA
2015,2,5/14/2015,C,EG,2,21,4,BOER4,2,1,8,4,NA
2015,2,5/14/2015,C,EG,2,21,4,BOER4,3,15,14,1,NA
2015,2,5/14/2015,C,EG,2,21,4,BOER4,4,2,10,1,NA
2015,2,5/14/2015,C,EG,2,21,4,BOER4,5,0.5,9,6,NA
2015,2,5/14/2015,C,EG,2,21,4,BOER4,6,0.25,6,3,NA
2015,2,5/14/2015,C,EG,2,21,4,BOER4,7,0.1,7,7,NA
2015,2,5/14/2015,C,EG,2,21,4,BOER4,8,0.05,4,2,NA
2015,2,5/14/2015,C,EG,2,21,4,CHLA10,1,0.5,2,1,NA
2015,2,5/14/2015,C,EG,2,21,4,CHLA10,2,0.25,2,1,NA
2015,2,5/14/2015,C,EG,2,21,4,LEFE,1,0.75,14,1,NA
2015,2,5/14/2015,C,EG,2,21,4,LEFE,2,0.5,19,1,NA
2015,2,5/14/2015,C,EG,2,21,4,SPPO6,1,0.01,3,1,NA
2015,2,5/14/2015,C,EG,2,21,4,SPPO6,2,0.05,7,1,NA
2015,2,5/14/2015,C,EG,2,21,4,ZIGR,1,0.05,19,1,NA
2015,2,5/12/2015,E,EG,1,22,1,ASTRA,1,0.01,1,1,NA
2015,2,5/12/2015,E,EG,1,22,1,BOER4,1,0.01,2,7,NA
2015,2,5/12/2015,E,EG,1,22,1,PLPA2,1,0.01,1,1,NA
2015,2,5/12/2015,E,EG,1,22,1,PLPA2,2,0.05,4,1,NA
2015,2,5/12/2015,E,EG,1,22,1,SPPO6,1,0.05,3,1,NA
2015,2,5/12/2015,E,EG,1,22,2,ASTRA,1,0.01,1,3,NA
2015,2,5/12/2015,E,EG,1,22,2,BOER4,1,0.1,3,1,NA
2015,2,5/12/2015,E,EG,1,22,2,BOER4,2,0.01,2,2,NA
2015,2,5/12/2015,E,EG,1,22,2,LIPU4,1,0.1,9,1,NA
2015,2,5/12/2015,E,EG,1,22,2,PLPA2,1,0.05,3,3,NA
2015,2,5/12/2015,E,EG,1,22,3,BOER4,1,0.01,2,3,NA
2015,2,5/12/2015,E,EG,1,22,3,SATR12,1,0.1,7,1,NA
2015,2,5/12/2015,E,EG,1,22,4,SATR12,1,0.1,11,1,NA
2015,2,5/14/2015,C,EG,1,23,1,BOER4,1,5.5,9,1,NA
2015,2,5/14/2015,C,EG,1,23,1,BOER4,2,0.75,10,1,NA
2015,2,5/14/2015,C,EG,1,23,1,BOER4,3,3,13,3,NA
2015,2,5/14/2015,C,EG,1,23,1,BOER4,4,1.5,9,1,NA
2015,2,5/14/2015,C,EG,1,23,1,BOER4,5,0.5,8,14,NA
2015,2,5/14/2015,C,EG,1,23,1,BOER4,6,0.25,5,9,NA
2015,2,5/14/2015,C,EG,1,23,1,BOER4,7,0.1,4,4,NA
2015,2,5/14/2015,C,EG,1,23,1,BOER4,8,0.05,4,3,NA
2015,2,5/14/2015,C,EG,1,23,1,BOER4,9,0.01,2,3,NA
2015,2,5/14/2015,C,EG,1,23,1,PLPA2,1,0.01,6,1,NA
2015,2,5/14/2015,C,EG,1,23,1,SPPO6,1,0.01,4,1,NA
2015,2,5/14/2015,C,EG,1,23,2,BOER4,1,12,13,1,NA
2015,2,5/14/2015,C,EG,1,23,2,BOER4,2,3,8,1,NA
2015,2,5/14/2015,C,EG,1,23,2,BOER4,3,13,12,1,NA
2015,2,5/14/2015,C,EG,1,23,2,BOER4,4,1,7,4,NA
2015,2,5/14/2015,C,EG,1,23,2,BOER4,5,0.1,6,11,NA
2015,2,5/14/2015,C,EG,1,23,2,HODR,1,0.01,3,1,NA
2015,2,5/14/2015,C,EG,1,23,2,OECA10,1,0.05,5,1,NA
2015,2,5/14/2015,C,EG,1,23,2,SCBR2,1,1,5,2,NA
2015,2,5/14/2015,C,EG,1,23,2,SCBR2,2,0.25,7,3,NA
2015,2,5/14/2015,C,EG,1,23,2,SCBR2,3,0.1,5,5,NA
2015,2,5/14/2015,C,EG,1,23,2,SCBR2,4,0.05,6,2,NA
2015,2,5/14/2015,C,EG,1,23,3,BOER4,1,5.5,8,1,NA
2015,2,5/14/2015,C,EG,1,23,3,BOER4,2,2,12,2,NA
2015,2,5/14/2015,C,EG,1,23,3,BOER4,3,4,9,1,NA
2015,2,5/14/2015,C,EG,1,23,3,BOER4,4,0.25,8,8,NA
2015,2,5/14/2015,C,EG,1,23,3,BOER4,5,0.1,7,7,NA
2015,2,5/14/2015,C,EG,1,23,3,BOER4,6,0.05,4,2,NA
2015,2,5/14/2015,C,EG,1,23,3,CRCR3,1,0.01,2,1,NA
2015,2,5/14/2015,C,EG,1,23,3,OECA10,1,0.05,6,1,NA
2015,2,5/14/2015,C,EG,1,23,3,OECA10,2,0.01,2,2,NA
2015,2,5/14/2015,C,EG,1,23,3,PLPA2,1,0.05,7,6,NA
2015,2,5/14/2015,C,EG,1,23,3,SATR12,1,0.1,3,1,NA
2015,2,5/14/2015,C,EG,1,23,3,SCBR2,1,0.5,10,1,NA
2015,2,5/14/2015,C,EG,1,23,3,SCBR2,2,1,7,1,NA
2015,2,5/14/2015,C,EG,1,23,3,SCBR2,3,0.25,6,2,NA
2015,2,5/14/2015,C,EG,1,23,3,SCBR2,4,0.1,4,11,NA
2015,2,5/14/2015,C,EG,1,23,3,SCBR2,5,0.05,3,4,NA
2015,2,5/14/2015,C,EG,1,23,3,SPPO6,1,0.1,4,1,NA
2015,2,5/14/2015,C,EG,1,23,4,BOER4,1,8.5,14,1,NA
2015,2,5/14/2015,C,EG,1,23,4,BOER4,2,1,12,1,NA
2015,2,5/14/2015,C,EG,1,23,4,BOER4,3,0.5,7,1,NA
2015,2,5/14/2015,C,EG,1,23,4,BOER4,4,0.1,5,1,NA
2015,2,5/14/2015,C,EG,1,23,4,BOER4,5,0.25,6,6,NA
2015,2,5/14/2015,C,EG,1,23,4,BOER4,6,3,8,1,NA
2015,2,5/14/2015,C,EG,1,23,4,BOER4,7,1.5,8,1,NA
2015,2,5/14/2015,C,EG,1,23,4,BOER4,8,0.01,1,11,NA
2015,2,5/14/2015,C,EG,1,23,4,MUAR2,1,0.25,6,2,NA
2015,2,5/14/2015,C,EG,1,23,4,MUAR2,2,0.5,9,1,NA
2015,2,5/14/2015,C,EG,1,23,4,MUAR2,3,2,10,1,NA
2015,2,5/14/2015,C,EG,1,23,4,MUAR2,4,0.1,8,1,NA
2015,2,5/14/2015,C,EG,1,23,4,PLPA2,1,0.05,4,6,NA
2015,2,5/14/2015,C,EG,1,23,4,SCBR2,1,0.05,7,1,NA
2015,2,5/14/2015,C,EG,1,23,4,SCBR2,2,0.05,3,1,NA
2015,2,5/14/2015,C,EG,1,23,4,SPORO,1,0.5,12,1,NA
2015,2,5/14/2015,C,EG,1,23,4,SPPO6,1,1.5,13,1,NA
2015,2,5/14/2015,C,EG,1,23,4,SPPO6,2,0.05,4,1,NA
2015,2,5/14/2015,C,EG,1,23,4,SPPO6,3,0.01,2,1,NA
2015,2,5/14/2015,C,EG,1,23,4,SPPO6,4,1,6,1,NA
