year,season,date,site,treatment,quad,species,obs,cover,height,count,comment
2010,3,10/13/2010,MS,C,31,PLJA,7,0.05,6,1,NA
2010,3,10/13/2010,MS,C,32,ARPU9,1,4,15,1,NA
2010,3,10/13/2010,MS,C,32,BOER4,1,3.5,12,2,NA
2010,3,10/13/2010,MS,C,32,BOER4,2,0.5,9,2,NA
2010,3,10/13/2010,MS,C,32,BOER4,3,5,15,1,NA
2010,3,10/13/2010,MS,C,32,BOER4,4,8,12,1,NA
2010,3,10/13/2010,MS,C,32,BOER4,5,0.1,6,4,NA
2010,3,10/13/2010,MS,C,32,BOER4,6,7,16,1,NA
2010,3,10/13/2010,MS,C,32,BOER4,7,0.25,5,1,NA
2010,3,10/13/2010,MS,C,32,BOER4,8,0.05,3,1,NA
2010,3,10/13/2010,MS,C,33,ARPU9,1,3,18,1,NA
2010,3,10/13/2010,MS,C,33,ARPU9,2,0.25,10,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,1,11,20,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,2,0.25,5,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,3,0.1,6,5,NA
2010,3,10/13/2010,MS,C,33,BOER4,4,0.25,9,6,NA
2010,3,10/13/2010,MS,C,33,BOER4,5,0.01,5,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,6,3,17,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,7,1,10,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,8,4,16,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,9,1.5,10,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,10,0.05,3,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,11,6,20,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,12,0.5,16,1,NA
2010,3,10/13/2010,MS,C,33,BOER4,13,0.1,10,1,ho
2010,3,10/13/2010,MS,C,33,BOER4,14,0.1,8,1,NA
2010,3,10/13/2010,MS,C,33,GUSA2,1,0.05,6,1,NA
2010,3,10/13/2010,MS,C,33,GUSA2,2,0.75,17,1,NA
2010,3,10/13/2010,MS,C,33,GUSA2,3,0.25,7,3,3ho
2010,3,10/13/2010,MS,C,33,MUAR2,1,0.5,7,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,1,6,20,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,2,2,11,3,NA
2010,3,10/13/2010,MS,C,34,BOER4,3,2.5,10,2,NA
2010,3,10/13/2010,MS,C,34,BOER4,4,1.5,12,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,5,0.1,7,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,6,0.25,9,5,NA
2010,3,10/13/2010,MS,C,34,BOER4,7,0.75,10,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,8,0.05,5,4,NA
2010,3,10/13/2010,MS,C,34,BOER4,9,3,10,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,10,1,15,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,11,0.5,12,2,NA
2010,3,10/13/2010,MS,C,34,BOER4,12,5,16,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,13,1,20,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,14,0.25,16,1,NA
2010,3,10/13/2010,MS,C,34,BOER4,15,0.1,12,1,NA
2010,3,10/13/2010,MS,C,34,GUSA2,1,12,26,1,NA
2010,3,10/13/2010,MS,C,34,GUSA2,2,0.25,30,1,NA
2010,3,10/13/2010,MS,C,34,KRLA2,1,8,50,1,ho
2010,3,10/13/2010,MS,C,35,BOER4,1,4,18,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,2,0.5,8,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,3,1.5,13,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,4,0.5,19,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,5,4.5,14,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,6,2,22,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,7,2.5,17,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,8,6,17,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,9,0.25,13,2,NA
2010,3,10/13/2010,MS,C,35,BOER4,10,2.5,25,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,11,15,19,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,12,3,19,1,NA
2010,3,10/13/2010,MS,C,35,BOER4,13,0.05,14,1,NA
2010,3,10/13/2010,MS,C,35,HODR,1,0.1,5,1,ho
2010,3,10/13/2010,MS,C,35,MAPIP,1,0.1,14,1,NA
2010,3,10/13/2010,MS,C,36,BOER4,1,9,19,2,NA
2010,3,10/13/2010,MS,C,36,BOER4,2,1.5,18,1,NA
2010,3,10/13/2010,MS,C,36,BOER4,3,11,17,1,NA
2010,3,10/13/2010,MS,C,36,BOER4,4,0.25,9,4,NA
2010,3,10/13/2010,MS,C,36,BOER4,5,0.1,7,5,NA
2010,3,10/13/2010,MS,C,36,BOER4,6,0.05,5,3,NA
2010,3,10/13/2010,MS,C,36,BOER4,7,0.5,11,3,NA
2010,3,10/13/2010,MS,C,36,BOER4,8,1,15,1,NA
2010,3,10/13/2010,MS,C,36,DAPU7,1,0.05,4,1,NA
2010,3,10/13/2010,MS,C,36,DAPU7,2,0.5,4,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,1,4,15,2,NA
2010,3,10/13/2010,MS,C,37,BOER4,2,1,17,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,3,1.5,18,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,4,0.5,14,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,5,1,15,2,NA
2010,3,10/13/2010,MS,C,37,BOER4,6,9,21,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,7,6,13,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,8,1,19,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,9,1.5,10,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,10,0.5,11,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,11,0.1,10,1,NA
2010,3,10/13/2010,MS,C,37,BOER4,12,0.05,7,2,NA
2010,3,10/13/2010,MS,C,37,BOER4,13,0.25,10,1,NA
2010,3,10/13/2010,MS,C,37,GUSA2,1,5.5,30,1,NA
2010,3,10/13/2010,MS,C,37,GUSA2,2,2.5,30,1,NA
2010,3,10/13/2010,MS,C,37,GUSA2,3,3.5,29,1,NA
2010,3,10/13/2010,MS,C,38,ARPU9,1,1,16,1,ho
2010,3,10/13/2010,MS,C,38,BOER4,1,13,20,1,NA
2010,3,10/13/2010,MS,C,38,BOER4,2,8,26,1,NA
2010,3,10/13/2010,MS,C,38,BOER4,3,4.5,19,1,ho
2010,3,10/13/2010,MS,C,38,BOER4,4,3,20,1,ho
2010,3,10/13/2010,MS,C,38,GUSA2,1,1,21,1,NA
2010,3,10/13/2010,MS,C,38,GUSA2,2,1.5,42,1,NA
2010,3,10/13/2010,MS,C,38,GUSA2,3,1.5,35,1,NA
2010,3,10/13/2010,MS,C,38,GUSA2,4,0.5,32,1,NA
2010,3,10/13/2010,MS,C,38,GUSA2,5,1,35,1,NA
2010,3,10/13/2010,MS,C,38,GUSA2,6,0.5,26,1,NA
2010,3,10/13/2010,MS,C,39,ARPU9,1,1,17,1,NA
2010,3,10/13/2010,MS,C,39,ARPU9,2,6,18,1,NA
2010,3,10/13/2010,MS,C,39,BOER4,1,1.5,15,1,NA
2010,3,10/13/2010,MS,C,39,BOER4,2,0.75,10,1,NA
2010,3,10/13/2010,MS,C,39,BOER4,3,0.25,8,4,NA
2010,3,10/13/2010,MS,C,39,BOER4,4,0.5,13,5,NA
2010,3,10/13/2010,MS,C,39,BOER4,5,1,14,4,NA
2010,3,10/13/2010,MS,C,39,BOER4,6,0.1,9,4,NA
2010,3,10/13/2010,MS,C,39,BOER4,7,1,10,1,NA
2010,3,10/13/2010,MS,C,39,BOER4,8,0.5,9,2,NA
2010,3,10/13/2010,MS,C,39,BOER4,9,1,16,1,NA
2010,3,10/13/2010,MS,C,39,BOER4,10,0.25,10,1,NA
2010,3,10/13/2010,MS,C,39,BOER4,11,0.05,6,1,NA
2010,3,10/13/2010,MS,C,39,DAPU7,1,0.05,4,1,NA
2010,3,10/13/2010,MS,C,39,GUSA2,1,2,19,1,NA
2010,3,10/13/2010,MS,C,39,HODR,1,0.25,7,1,NA
2010,3,10/13/2010,MS,C,39,HODR,2,0.25,5,1,NA
2010,3,10/13/2010,MS,C,39,HODR,3,0.1,5,1,NA
2010,3,10/13/2010,MS,C,39,PLJA,1,0.25,10,3,NA
2010,3,10/13/2010,MS,C,39,PLJA,2,0.5,12,2,NA
2010,3,10/13/2010,MS,C,39,PLJA,3,0.75,15,3,NA
2010,3,10/13/2010,MS,C,39,PLJA,4,0.25,13,1,NA
2010,3,10/13/2010,MS,C,39,PLJA,5,0.1,12,4,NA
2010,3,10/13/2010,MS,C,39,PLJA,6,0.05,10,1,NA
2010,3,10/13/2010,MS,C,39,PLJA,7,0.5,14,4,NA
2010,3,10/13/2010,MS,C,39,PLJA,8,0.5,16,1,NA
2010,3,10/13/2010,MS,C,39,PLJA,9,0.1,10,1,NA
2010,3,10/13/2010,MS,C,39,PLJA,10,0.1,8,3,NA
2010,3,10/13/2010,MS,C,39,PLJA,11,0.75,13,1,NA
2010,3,10/13/2010,MS,C,39,PLJA,12,0.05,8,2,NA
2010,3,10/13/2010,MS,C,40,BOER4,1,15,28,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,2,15,28,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,3,6,28,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,4,0.5,5,2,NA
2010,3,10/13/2010,MS,C,40,BOER4,5,2,17,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,6,1.5,18,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,7,0.5,16,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,8,0.5,11,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,9,0.25,6,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,10,0.5,9,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,11,10,18,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,12,2,14,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,13,3,16,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,14,1,17,1,NA
2010,3,10/13/2010,MS,C,40,BOER4,15,0.1,8,2,NA
2010,3,10/13/2010,MS,C,40,SPCO4,1,0.5,16,1,NA
2010,3,10/13/2010,MS,C,40,SPCO4,2,0.75,19,1,NA
2010,3,10/13/2010,MS,C,40,SPCO4,3,1.5,21,1,NA
2011,2,5/10/2011,G,B,1,BOER4,1,14,0,1,NA
2011,2,5/10/2011,G,B,1,GUSA2,1,3,14,1,NA
2011,2,5/10/2011,G,B,1,SPFL2,1,2,0,1,NA
2011,2,5/10/2011,G,B,2,ARPU9,1,2,0,1,NA
2011,2,5/10/2011,G,B,2,ASNU4,1,0.05,5,1,NA
2011,2,5/10/2011,G,B,2,ASNU4,2,0.01,2,1,NA
2011,2,5/10/2011,G,B,2,BOER4,1,21,0,1,NA
2011,2,5/10/2011,G,B,2,MAPIP,1,0.5,5,1,NA
2011,2,5/10/2011,G,B,2,SPCR,1,2,0,1,NA
2011,2,5/10/2011,G,B,2,SPFL2,1,1.5,0,1,NA
2011,2,5/10/2011,G,B,3,ARPU9,1,1.5,0,1,NA
2011,2,5/10/2011,G,B,3,ASNU4,1,0.01,2,1,NA
2011,2,5/10/2011,G,B,3,BOER4,1,25,0,1,NA
2011,2,5/10/2011,G,B,3,GUSA2,1,2,20,1,NA
2011,2,5/10/2011,G,B,3,SPCR,1,3,0,1,NA
2011,2,5/10/2011,G,B,4,ASNU4,1,0.01,2,6,NA
2011,2,5/10/2011,G,B,4,ASNU4,2,0.05,2,2,NA
2011,2,5/10/2011,G,B,4,BOER4,1,6,0,1,NA
2011,2,5/10/2011,G,B,4,HYFIC,1,0.5,5,1,NA
2011,2,5/10/2011,G,B,4,PLPA2,1,0.01,2,1,NA
2011,2,5/10/2011,G,B,4,SPFL2,2,2,0,1,NA
2011,2,5/10/2011,G,B,4,SPHA,1,0.1,4,1,NA
2011,2,5/10/2011,G,B,5,ASNU4,1,0.1,5,1,NA
2011,2,5/10/2011,G,B,5,ASNU4,2,0.05,3,2,NA
2011,2,5/10/2011,G,B,5,BOER4,1,0.5,4,1,NA
2011,2,5/10/2011,G,B,5,BOER4,2,0.75,4,1,NA
2011,2,5/10/2011,G,B,5,BOER4,3,4,7,1,NA
2011,2,5/10/2011,G,B,5,BOER4,4,1,7,1,NA
2011,2,5/10/2011,G,B,5,BOER4,5,0.25,5,2,NA
2011,2,5/10/2011,G,B,5,BOER4,6,0.05,3,2,NA
2011,2,5/10/2011,G,B,5,SPFL2,1,0.5,5,1,NA
2011,2,5/10/2011,G,B,5,SPFL2,2,0.75,6,1,NA
2011,2,5/10/2011,G,B,5,SPFL2,3,0.25,6,1,NA
2011,2,5/10/2011,G,B,5,SPFL2,4,0.1,3,1,NA
2011,2,5/10/2011,G,B,5,SPFL2,5,0.25,3,3,NA
2011,2,5/10/2011,G,B,5,SPFL2,6,1,13,1,NA
2011,2,5/10/2011,G,B,5,SPFL2,7,1.5,14,1,NA
2011,2,5/10/2011,G,B,6,ASNU4,1,0.05,8,1,NA
2011,2,5/10/2011,G,B,6,ASNU4,2,0.05,5,1,NA
2011,2,5/10/2011,G,B,6,ASNU4,3,0.1,5,1,NA
2011,2,5/10/2011,G,B,6,BOER4,1,53,0,1,NA
2011,2,5/10/2011,G,B,6,GUSA2,1,0.25,6,1,NA
2011,2,5/10/2011,G,B,6,SPFL2,1,6.5,0,1,NA
2011,2,5/10/2011,G,B,7,BOER4,1,53,0,1,NA
2011,2,5/10/2011,G,B,7,MAPIP,1,0.1,3,1,NA
2011,2,5/10/2011,G,B,7,MAPIP,2,0.25,5,1,NA
2011,2,5/10/2011,G,B,7,SPCR,1,3,0,1,NA
2011,2,5/10/2011,G,B,7,SPFL2,1,2.5,0,1,NA
2011,2,5/10/2011,G,B,8,BOER4,1,18,0,1,NA
2011,2,5/10/2011,G,B,8,MAPIP,1,0.1,3,3,NA
2011,2,5/10/2011,G,B,8,SPCR,1,9,0,1,NA
2011,2,5/10/2011,G,B,8,SPFL2,1,3.5,0,1,NA
2011,2,5/10/2011,G,B,9,BOER4,1,37,0,1,NA
2011,2,5/10/2011,G,B,9,GUSA2,1,6,17,1,NA
2011,2,5/10/2011,G,B,9,SPCR,1,2,0,1,NA
2011,2,5/10/2011,G,B,10,BOER4,1,29,0,1,NA
2011,2,5/10/2011,G,B,10,PLJA,1,0.5,9,4,NA
2011,2,5/10/2011,G,B,10,PLJA,2,0.25,11,5,NA
2011,2,5/10/2011,G,B,10,PLJA,3,1.5,0,1,NA
2011,2,5/10/2011,G,B,10,SPCR,1,4,0,1,NA
2011,2,5/10/2011,G,B,10,SPFL2,1,1,8,1,NA
2011,2,5/10/2011,G,B,11,ASNU4,1,0.01,3,3,NA
2011,2,5/10/2011,G,B,11,ASNU4,2,0.5,4,1,NA
2011,2,5/10/2011,G,B,11,ASNU4,2,0.01,1,1,NA
2011,2,5/10/2011,G,B,11,BOER4,1,11,0,1,NA
2011,2,5/10/2011,G,B,11,GUSA2,1,1,9,1,NA
2011,2,5/10/2011,G,B,11,SPFL2,1,6,0,1,NA
2011,2,5/10/2011,G,B,12,BOER4,1,22,0,1,NA
2011,2,5/10/2011,G,B,12,MAPIP,1,0.1,4,2,NA
2011,2,5/10/2011,G,B,12,MAPIP,2,0.05,2,2,NA
2011,2,5/10/2011,G,B,12,MUAR2,1,0.25,5,1,NA
2011,2,5/10/2011,G,B,12,SPCR,1,4,0,1,NA
2011,2,5/10/2011,G,B,12,SPFL2,1,0.5,0,1,NA
2011,2,5/10/2011,G,B,13,BOER4,1,26,0,1,NA
2011,2,5/10/2011,G,B,13,DAPU7,1,1,0,1,NA
2011,2,5/10/2011,G,B,13,MAPIP,1,0.05,3,1,NA
2011,2,5/10/2011,G,B,13,MAPIP,2,0.5,11,1,NA
2011,2,5/10/2011,G,B,13,MAPIP,3,0.5,5,1,NA
2011,2,5/10/2011,G,B,13,MAPIP,4,0.1,5,5,NA
2011,2,5/10/2011,G,B,13,SPCR,1,0.01,2,2,NA
2011,2,5/10/2011,G,B,13,SPCR,2,0.1,0,1,NA
2011,2,5/10/2011,G,B,13,SPFL2,1,6,0,1,NA
2011,2,5/10/2011,G,B,14,BOER4,1,48,0,1,NA
2011,2,5/10/2011,G,B,14,MAPIP,1,0.01,2,3,NA
2011,2,5/10/2011,G,B,14,MAPIP,2,0.05,2,1,NA
2011,2,5/10/2011,G,B,14,MAPIP,3,0.1,3,2,NA
2011,2,5/10/2011,G,B,14,SPFL2,1,4,0,1,NA
2011,2,5/10/2011,G,B,15,ASNU4,1,0.01,2,3,NA
2011,2,5/10/2011,G,B,15,ASNU4,2,0.05,4,1,NA
2011,2,5/10/2011,G,B,15,BOER4,1,14,0,1,NA
2011,2,5/10/2011,G,B,15,MAPIP,1,0.1,4,1,NA
2011,2,5/10/2011,G,B,15,SPFL2,1,0.1,9,2,NA
2011,2,5/10/2011,G,B,15,SPFL2,2,0.01,4,1,NA
2011,2,5/10/2011,G,B,15,SPFL2,3,0.05,3,1,NA
2011,2,5/10/2011,G,B,26,BOER4,1,13,0,1,NA
2011,2,5/10/2011,G,B,26,GUSA2,1,5,24,1,NA
2011,2,5/10/2011,G,B,26,GUSA2,2,0.5,6,1,NA
2011,2,5/10/2011,G,B,26,MAPIP,1,0.25,4,3,NA
2011,2,5/10/2011,G,B,26,SPFL2,1,10,0,1,NA
2011,2,5/10/2011,G,B,27,ASNU4,1,0.1,12,1,NA
2011,2,5/10/2011,G,B,27,ASNU4,2,0.05,3,3,NA
2011,2,5/10/2011,G,B,27,ASNU4,3,0.1,2,1,NA
2011,2,5/10/2011,G,B,27,BOER4,1,8,0,1,NA
2011,2,5/10/2011,G,B,27,BOGR2,1,1,11,1,NA
2011,2,5/10/2011,G,B,27,BOGR2,2,0.5,7,1,NA
2011,2,5/10/2011,G,B,27,SPFL2,1,8,0,1,NA
2011,2,5/10/2011,G,B,27,SPFL2,2,0.05,3,2,NA
2011,2,5/10/2011,G,B,28,BOER4,1,3,0,1,NA
2011,2,5/10/2011,G,B,28,GUSA2,1,6.5,22,1,NA
2011,2,5/10/2011,G,B,28,GUSA2,2,2.5,18,1,NA
2011,2,5/10/2011,G,B,28,GUSA2,3,0.5,9,1,NA
2011,2,5/10/2011,G,B,28,MAPIP,1,0.25,4,1,NA
2011,2,5/10/2011,G,B,28,SPFL2,1,4,0,1,NA
2011,2,5/10/2011,G,B,29,BOER4,1,38,0,1,NA
2011,2,5/10/2011,G,B,29,GUSA2,1,3,16,1,NA
2011,2,5/10/2011,G,B,29,GUSA2,2,0.75,13,1,NA
2011,2,5/10/2011,G,B,29,SPFL2,1,5,0,1,NA
2011,2,5/10/2011,G,B,30,ASNU4,1,0.25,5,1,NA
2011,2,5/10/2011,G,B,30,ASNU4,2,0.05,2,1,NA
2011,2,5/10/2011,G,B,30,BOER4,1,26,0,1,NA
2011,2,5/10/2011,G,B,30,GUSA2,1,1.5,13,1,NA
2011,2,5/10/2011,G,B,30,GUSA2,2,2.5,16,1,NA
2011,2,5/10/2011,G,B,30,PLJA,1,1,0,1,NA
2011,2,5/10/2011,G,B,30,SPFL2,1,14,0,1,NA
2011,2,5/10/2011,G,B,31,BOER4,1,18,0,1,NA
2011,2,5/10/2011,G,B,31,GUSA2,1,2,17,1,NA
2011,2,5/10/2011,G,B,31,GUSA2,2,1,20,1,NA
2011,2,5/10/2011,G,B,31,SPFL2,1,3,0,1,NA
2011,2,5/10/2011,G,B,31,SPFL2,2,1,4,1,NA
2011,2,5/10/2011,G,B,31,SPFL2,3,0.25,5,1,NA
2011,2,5/10/2011,G,B,32,ASNU4,1,0.05,4,4,NA
2011,2,5/10/2011,G,B,32,ASNU4,2,0.01,1,2,NA
2011,2,5/10/2011,G,B,32,ASNU4,3,0.01,3,14,NA
2011,2,5/10/2011,G,B,32,ASNU4,4,0.05,7,1,NA
2011,2,5/10/2011,G,B,32,BOER4,1,14,0,1,NA
2011,2,5/10/2011,G,B,32,GUSA2,1,8,23,1,NA
2011,2,5/10/2011,G,B,32,SPCR,1,10,0,1,NA
2011,2,5/10/2011,G,B,33,BOER4,1,15,0,1,NA
2011,2,5/10/2011,G,B,33,GUSA2,1,3,25,1,NA
2011,2,5/10/2011,G,B,33,MAPIP,1,0.05,4,1,NA
2011,2,5/10/2011,G,B,33,MAPIP,2,0.25,4,1,NA
2011,2,5/10/2011,G,B,33,SPCR,1,1,0,1,NA
2011,2,5/10/2011,G,B,34,BOER4,1,23,0,1,NA
2011,2,5/10/2011,G,B,34,BOGR2,1,1,6,1,NA
2011,2,5/10/2011,G,B,34,MAPIP,1,0.1,5,2,NA
2011,2,5/10/2011,G,B,34,MAPIP,2,0.5,8,1,NA
2011,2,5/10/2011,G,B,34,SPCR,1,2.5,0,1,NA
2011,2,5/10/2011,G,B,34,SPPO6,1,0.1,4,1,NA
2011,2,5/10/2011,G,B,35,BOER4,1,21,0,1,NA
2011,2,5/10/2011,G,B,35,GUSA2,1,4,16,1,NA
2011,2,5/10/2011,G,B,35,MUAR2,1,2,4,1,NA
2011,2,5/10/2011,G,B,35,MUAR2,2,0.5,3,1,NA
2011,2,5/10/2011,G,B,35,SPFL2,1,4,0,1,NA
2011,2,5/10/2011,G,B,36,BOER4,1,30,0,1,NA
2011,2,5/10/2011,G,B,36,MAPIP,1,0.25,3,1,NA
2011,2,5/10/2011,G,B,36,MAPIP,2,0.05,1,1,NA
2011,2,5/10/2011,G,B,36,SPCR,1,3,0,1,NA
2011,2,5/10/2011,G,B,36,SPFL2,1,4,0,1,NA
2011,2,5/10/2011,G,B,37,BOER4,1,10,0,1,NA
2011,2,5/10/2011,G,B,37,BOGR2,1,2,0,1,NA
2011,2,5/10/2011,G,B,37,GUSA2,1,4,12,1,NA
2011,2,5/10/2011,G,B,37,GUSA2,2,0.01,4,1,NA
2011,2,5/10/2011,G,B,37,MAPIP,1,0.05,3,1,NA
2011,2,5/10/2011,G,B,37,MAPIP,2,0.1,5,1,NA
2011,2,5/10/2011,G,B,37,SPFL2,1,5,0,1,NA
2011,2,5/10/2011,G,B,38,ASNU4,1,0.1,6,1,NA
2011,2,5/10/2011,G,B,38,ASNU4,2,0.01,1,6,NA
2011,2,5/10/2011,G,B,38,BOER4,1,17,0,1,NA
2011,2,5/10/2011,G,B,38,GUSA2,1,4,16,1,NA
2011,2,5/10/2011,G,B,38,MAPIP,1,0.25,4,1,NA
2011,2,5/10/2011,G,B,38,SPCR,1,1,0,1,NA
2011,2,5/10/2011,G,B,39,BOER4,1,6,0,1,NA
2011,2,5/10/2011,G,B,39,GUSA2,1,4,13,1,NA
2011,2,5/10/2011,G,B,39,GUSA2,2,0.1,6,1,NA
2011,2,5/10/2011,G,B,39,MAPIP,1,0.05,4,1,NA
2011,2,5/10/2011,G,B,39,MAPIP,2,0.25,4,3,NA
2011,2,5/10/2011,G,B,39,MAPIP,3,0.01,2,3,NA
2011,2,5/10/2011,G,B,39,SPFL2,1,18,0,1,NA
2011,2,5/10/2011,G,B,40,BOER4,1,18,0,1,NA
2011,2,5/10/2011,G,B,40,GUSA2,1,1,20,1,NA
2011,2,5/10/2011,G,B,40,SPFL2,1,3.5,0,1,NA
2011,2,5/9/2011,MG,B,1,BOGR2,1,33,0,1,NA
2011,2,5/9/2011,MG,B,2,BOER4,1,1,0,1,NA
2011,2,5/9/2011,MG,B,2,BOGR2,1,29,0,1,NA
2011,2,5/9/2011,MG,B,3,BOER4,1,3,0,1,NA
2011,2,5/9/2011,MG,B,3,BOGR2,1,19,0,1,NA
2011,2,5/9/2011,MG,B,3,PLJA,1,7,0,1,NA
2011,2,5/9/2011,MG,B,4,BOER4,1,40,0,1,NA
2011,2,5/9/2011,MG,B,4,BOGR2,1,4,0,1,NA
2011,2,5/9/2011,MG,B,4,PLJA,1,0.5,8,1,NA
2011,2,5/9/2011,MG,B,4,PLJA,2,0.75,0,1,NA
2011,2,5/9/2011,MG,B,5,BOER4,1,20,0,1,NA
2011,2,5/9/2011,MG,B,5,BOGR2,1,15,0,1,NA
2011,2,5/9/2011,MG,B,5,SPCR,1,4,0,1,NA
2011,2,5/9/2011,MG,B,6,BOER4,1,0.5,0,1,NA
2011,2,5/9/2011,MG,B,6,BOGR2,1,18,0,1,NA
2011,2,5/9/2011,MG,B,7,ARPU9,1,0.5,8,1,NA
2011,2,5/9/2011,MG,B,7,BOER4,1,1,0,1,NA
2011,2,5/9/2011,MG,B,7,BOGR2,1,16,0,1,NA
2011,2,5/9/2011,MG,B,8,BOGR2,1,21,0,1,NA
2011,2,5/9/2011,MG,B,9,BOER4,1,10,0,1,NA
2011,2,5/9/2011,MG,B,9,BOGR2,1,8,0,1,NA
2011,2,5/9/2011,MG,B,9,PLJA,1,0.05,0,1,NA
2011,2,5/9/2011,MG,B,10,BOER4,1,18,0,1,NA
2011,2,5/9/2011,MG,B,10,BOGR2,1,1.5,0,1,NA
2011,2,5/9/2011,MG,B,11,BOER4,1,4,0,1,NA
2011,2,5/9/2011,MG,B,11,BOGR2,1,18,0,1,NA
2011,2,5/9/2011,MG,B,12,BOER4,1,2,0,1,NA
2011,2,5/9/2011,MG,B,12,BOGR2,1,22,0,1,NA
2011,2,5/9/2011,MG,B,12,PLJA,1,0.25,0,1,NA
2011,2,5/9/2011,MG,B,13,BOER4,1,13,0,1,NA
2011,2,5/9/2011,MG,B,13,BOGR2,1,6,0,1,NA
2011,2,5/9/2011,MG,B,14,BOER4,1,31,0,1,NA
2011,2,5/9/2011,MG,B,14,SPCR,1,1.5,0,1,NA
2011,2,5/9/2011,MG,B,15,BOER4,1,18,0,1,NA
2011,2,5/9/2011,MG,B,15,BOGR2,1,9,0,1,NA
2011,2,5/9/2011,MG,B,15,BOGR2,2,0.1,3,9,NA
2011,2,5/9/2011,MG,B,26,BOER4,1,10,0,1,NA
2011,2,5/9/2011,MG,B,26,BOGR2,1,1,0,1,NA
2011,2,5/9/2011,MG,B,26,PLJA,1,0.1,9,1,NA
2011,2,5/9/2011,MG,B,26,PLJA,2,0.25,8,2,NA
2011,2,5/9/2011,MG,B,26,PLJA,3,0.5,12,1,NA
2011,2,5/9/2011,MG,B,26,PLJA,4,0.75,13,1,NA
2011,2,5/9/2011,MG,B,26,PLJA,5,1.5,11,1,NA
2011,2,5/9/2011,MG,B,26,PLJA,6,1,8,1,NA
2011,2,5/9/2011,MG,B,27,BOGR2,1,23,0,1,NA
2011,2,5/9/2011,MG,B,28,BOER4,1,1.5,0,1,NA
2011,2,5/9/2011,MG,B,28,BOGR2,1,13,0,1,NA
2011,2,5/9/2011,MG,B,29,BOER4,1,3,0,1,NA
2011,2,5/9/2011,MG,B,29,BOGR2,1,15,0,1,NA
2011,2,5/9/2011,MG,B,30,BOGR2,1,16,0,1,NA
2011,2,5/9/2011,MG,B,30,PLJA,1,0.25,0,1,NA
2011,2,5/9/2011,MG,B,31,BOER4,1,5,0,1,NA
2011,2,5/9/2011,MG,B,31,BOGR2,1,9,0,1,NA
2011,2,5/9/2011,MG,B,31,PLJA,1,0.75,0,1,NA
2011,2,5/9/2011,MG,B,32,BOER4,1,4,0,1,NA
2011,2,5/9/2011,MG,B,32,BOGR2,1,24,0,1,NA
2011,2,5/9/2011,MG,B,33,BOER4,1,10,0,1,NA
2011,2,5/9/2011,MG,B,33,BOGR2,1,20,0,1,NA
