year,season,date,site,quad,treatment,species,obs,cover,height,count,comment
2013,2,5/3/2013,N,36,NK,BOER4,5,0.1,4,1,NA
2013,2,5/3/2013,N,36,NK,BOER4,6,0.5,6,1,NA
2013,2,5/3/2013,N,36,NK,BOER4,7,0.1,3,1,NA
2013,2,5/3/2013,N,36,NK,BOER4,8,0.25,6,1,NA
2013,2,5/3/2013,N,36,NK,CHER2,1,0.05,4,2,NA
2013,2,5/3/2013,N,36,NK,CHER2,2,0.05,6,2,NA
2013,2,5/3/2013,N,36,NK,CHER2,3,0.01,3,1,NA
2013,2,5/3/2013,N,36,NK,CHER2,4,0.01,1,3,NA
2013,2,5/3/2013,N,36,NK,CHER2,5,0.01,2,6,NA
2013,2,5/3/2013,N,36,NK,HODR,1,0.25,4,1,NA
2013,2,5/3/2013,N,36,NK,MAPIP,1,0.25,6,1,NA
2013,2,5/3/2013,N,36,NK,MAPIP,2,0.1,3,1,NA
2013,2,5/3/2013,N,36,NK,MAPIP,3,0.25,3,1,NA
2013,2,5/3/2013,N,36,NK,PLJA,1,0.25,7,1,NA
2013,2,5/3/2013,N,36,NK,PLJA,2,0.01,10,1,NA
2013,2,5/3/2013,N,36,NK,PSTAT,1,0.25,9,1,NA
2013,2,5/3/2013,N,36,NK,SPPO6,1,1,9,1,NA
2013,2,5/3/2013,N,37,PK,BOER4,1,0.05,3,1,NA
2013,2,5/3/2013,N,37,PK,BOER4,2,0.1,5,1,NA
2013,2,5/3/2013,N,37,PK,MAPIP,1,0.25,6,1,NA
2013,2,5/3/2013,N,37,PK,MAPIP,2,0.5,4,1,NA
2013,2,5/3/2013,N,37,PK,MAPIP,3,1,6,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,1,0.1,8,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,2,0.5,10,3,NA
2013,2,5/3/2013,N,37,PK,PLJA,3,0.25,9,3,NA
2013,2,5/3/2013,N,37,PK,PLJA,4,0.25,8,2,NA
2013,2,5/3/2013,N,37,PK,PLJA,5,0.1,6,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,6,1,8,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,7,0.01,9,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,8,0.05,7,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,9,1,10,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,10,0.1,4,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,11,0.01,8,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,12,0.5,7,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,13,0.1,9,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,14,0.25,9,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,15,0.1,11,1,NA
2013,2,5/3/2013,N,37,PK,PLJA,16,0.5,13,1,NA
2013,2,5/3/2013,N,37,PK,SPPO6,1,0.1,10,1,NA
2013,2,5/3/2013,N,38,N,BOER4,1,0.25,6,1,NA
2013,2,5/3/2013,N,38,N,BOER4,2,0.25,5,1,NA
2013,2,5/3/2013,N,38,N,BOER4,3,0.5,6,1,NA
2013,2,5/3/2013,N,38,N,BOER4,4,0.1,4,1,NA
2013,2,5/3/2013,N,38,N,BOGR2,1,1,6,1,NA
2013,2,5/3/2013,N,38,N,BOGR2,2,3,8,1,NA
2013,2,5/3/2013,N,38,N,BOGR2,3,0.25,4,1,NA
2013,2,5/3/2013,N,38,N,BOGR2,4,0.5,6,1,NA
2013,2,5/3/2013,N,38,N,BOGR2,5,0.5,8,1,NA
2013,2,5/3/2013,N,38,N,POJA5,1,0.25,3,1,NA
2013,2,5/3/2013,N,38,N,PSTAT,1,0.05,3,1,NA
2013,2,5/3/2013,N,38,N,PSTAT,2,0.1,3,1,NA
2013,2,5/3/2013,N,38,N,SATR12,1,0.05,2,1,NA
2013,2,5/3/2013,N,39,NPK,BOER4,1,0.25,7,1,NA
2013,2,5/3/2013,N,39,NPK,BOER4,2,0.1,4,1,NA
2013,2,5/3/2013,N,39,NPK,BOER4,3,0.25,5,1,NA
2013,2,5/3/2013,N,39,NPK,HODR,1,0.05,2,1,NA
2013,2,5/3/2013,N,39,NPK,HODR,2,0.1,2,2,NA
2013,2,5/3/2013,N,39,NPK,MAPIP,1,0.25,10,1,NA
2013,2,5/3/2013,N,39,NPK,MAPIP,2,0.25,6,1,NA
2013,2,5/3/2013,N,39,NPK,MAPIP,3,0.05,4,1,NA
2013,2,5/3/2013,N,39,NPK,POJA5,1,1,4,1,NA
2013,2,5/3/2013,N,39,NPK,SOEL,1,0.05,3,1,NA
2013,2,5/3/2013,N,40,C,BOER4,1,0.01,3,1,NA
2013,2,5/3/2013,N,40,C,BOER4,2,0.1,5,1,NA
2013,2,5/3/2013,N,40,C,BOER4,3,0.25,7,1,NA
2013,2,5/3/2013,N,40,C,BOER4,4,0.1,6,1,NA
2013,2,5/3/2013,N,40,C,BOER4,5,0.5,8,1,NA
2013,2,5/3/2013,N,40,C,BOER4,6,0.25,5,1,NA
2013,2,5/3/2013,N,40,C,BOER4,7,0.01,2,1,NA
2013,2,5/3/2013,N,40,C,BOER4,8,0.05,4,2,NA
2013,2,5/3/2013,N,40,C,BOER4,9,0.1,5,2,NA
2013,2,5/3/2013,N,40,C,GUSA2,1,1.5,11,1,NA
2013,2,5/3/2013,N,40,C,HODR,1,0.01,2,1,NA
2013,2,5/3/2013,N,40,C,HODR,2,0.1,2,1,NA
2013,2,5/3/2013,N,40,C,MAPIP,1,0.25,4,1,NA
2013,2,5/3/2013,N,40,C,MAPIP,2,0.1,5,1,NA
2013,2,5/3/2013,N,40,C,POJA5,1,1,4,1,NA
2013,2,5/3/2013,N,40,C,SPORO,1,0.25,11,1,NA
2013,2,5/3/2013,N,40,C,SPORO,2,0.1,9,1,NA
2013,2,5/3/2013,N,40,C,SPORO,3,0.1,6,1,NA
2013,2,5/3/2013,N,40,C,SPORO,4,0.25,13,1,NA
2013,2,5/3/2013,N,40,C,SPORO,5,1.5,14,1,NA
2013,3,9/1/2013,N,1,K,BOER4,1,0.25,14,1,NA
2013,3,9/1/2013,N,1,K,BOER4,2,2,22,1,NA
2013,3,9/1/2013,N,1,K,BOER4,3,0.5,22,1,NA
2013,3,9/1/2013,N,1,K,BOER4,4,0.25,16,2,NA
2013,3,9/1/2013,N,1,K,BOER4,5,1,20,1,NA
2013,3,9/1/2013,N,1,K,CHAMA15,1,0.5,11,1,NA
2013,3,9/1/2013,N,1,K,HODR,1,1.5,6,2,NA
2013,3,9/1/2013,N,1,K,HODR,2,2,6,1,NA
2013,3,9/1/2013,N,1,K,HODR,3,0.05,5,1,NA
2013,3,9/1/2013,N,1,K,HODR,4,1,5,1,NA
2013,3,9/1/2013,N,1,K,HODR,5,3.5,8,1,NA
2013,3,9/1/2013,N,1,K,HODR,6,1,9,1,NA
2013,3,9/1/2013,N,1,K,MAPIP,1,2.5,16,1,NA
2013,3,9/1/2013,N,1,K,MAPIP,2,1.5,17,1,NA
2013,3,9/1/2013,N,1,K,SPPO6,1,6,70,1,NA
2013,3,9/1/2013,N,1,K,SPPO6,2,18,80,1,NA
2013,3,9/1/2013,N,1,K,SPPO6,3,12,95,1,NA
2013,3,9/1/2013,N,2,K,BOER4,1,1,23,1,NA
2013,3,9/1/2013,N,2,K,BOER4,2,0.5,21,1,NA
2013,3,9/1/2013,N,2,K,BOER4,3,3,30,1,NA
2013,3,9/1/2013,N,2,K,BOER4,4,1.5,22,1,NA
2013,3,9/1/2013,N,2,K,BOER4,5,3.5,25,1,NA
2013,3,9/1/2013,N,2,K,BOER4,6,2.5,17,1,NA
2013,3,9/1/2013,N,2,K,BOER4,7,1,14,1,NA
2013,3,9/1/2013,N,2,K,BOER4,8,1,18,1,NA
2013,3,9/1/2013,N,2,K,BOER4,9,6,22,1,NA
2013,3,9/1/2013,N,2,K,BOER4,10,6,24,1,NA
2013,3,9/1/2013,N,2,K,BOER4,11,5,21,1,NA
2013,3,9/1/2013,N,2,K,BOER4,12,1.5,25,1,NA
2013,3,9/1/2013,N,2,K,BOER4,13,1,20,1,NA
2013,3,9/1/2013,N,2,K,BOER4,14,1,25,1,NA
2013,3,9/1/2013,N,2,K,BOER4,15,3,24,1,NA
2013,3,9/1/2013,N,2,K,BOER4,16,2.5,28,1,NA
2013,3,9/1/2013,N,2,K,EUEX4,1,0.1,9,1,NA
2013,3,9/1/2013,N,2,K,GUSA2,1,0.25,16,1,NA
2013,3,9/1/2013,N,2,K,HODR,1,1,8,3,NA
2013,3,9/1/2013,N,2,K,HODR,2,1.5,7,1,NA
2013,3,9/1/2013,N,2,K,HODR,3,0.5,8,1,NA
2013,3,9/1/2013,N,2,K,HODR,4,2,9,1,NA
2013,3,9/1/2013,N,2,K,HODR,5,1.5,5,1,NA
2013,3,9/1/2013,N,2,K,HODR,6,0.25,5,1,NA
2013,3,9/1/2013,N,2,K,MAPIP,1,0.5,9,1,NA
2013,3,9/1/2013,N,2,K,SPHAE,1,0.5,18,1,NA
2013,3,9/1/2013,N,3,P,BOER4,1,1.5,23,1,NA
2013,3,9/1/2013,N,3,P,BOER4,2,0.25,13,1,NA
2013,3,9/1/2013,N,3,P,BOER4,3,1,21,1,NA
2013,3,9/1/2013,N,3,P,BOER4,4,1.5,18,1,NA
2013,3,9/1/2013,N,3,P,BOER4,5,1,10,1,NA
2013,3,9/1/2013,N,3,P,BOER4,6,0.75,14,1,NA
2013,3,9/1/2013,N,3,P,BOER4,7,2,16,1,NA
2013,3,9/1/2013,N,3,P,BOER4,8,5,22,1,NA
2013,3,9/1/2013,N,3,P,BOER4,9,1,18,1,NA
2013,3,9/1/2013,N,3,P,BOER4,10,0.5,26,1,NA
2013,3,9/1/2013,N,3,P,BOER4,11,0.25,20,1,NA
2013,3,9/1/2013,N,3,P,BOER4,12,6,20,1,NA
2013,3,9/1/2013,N,3,P,BOER4,13,4,20,1,NA
2013,3,9/1/2013,N,3,P,BOER4,14,1,26,1,NA
2013,3,9/1/2013,N,3,P,BOER4,15,7,21,1,NA
2013,3,9/1/2013,N,3,P,BOER4,16,1.5,22,1,NA
2013,3,9/1/2013,N,3,P,BOER4,17,0.5,20,1,NA
2013,3,9/1/2013,N,3,P,BOER4,18,0.5,16,1,NA
2013,3,9/1/2013,N,3,P,BOER4,19,0.5,18,2,NA
2013,3,9/1/2013,N,3,P,BOER4,20,3.5,18,1,NA
2013,3,9/1/2013,N,3,P,BOER4,21,1.5,15,1,NA
2013,3,9/1/2013,N,3,P,CHAMA15,1,0.25,12,1,NA
2013,3,9/1/2013,N,3,P,DANAN,1,0.01,2,1,NA
2013,3,9/1/2013,N,3,P,EUEX4,1,0.25,14,1,NA
2013,3,9/1/2013,N,3,P,HODR,1,0.05,3,1,NA
2013,3,9/1/2013,N,3,P,MAPIP,1,4,18,1,NA
2013,3,9/1/2013,N,4,PK,BOER4,1,0.5,10,1,NA
2013,3,9/1/2013,N,4,PK,BOER4,2,1.5,12,1,NA
2013,3,9/1/2013,N,4,PK,BOER4,3,4,17,1,NA
2013,3,9/1/2013,N,4,PK,BOER4,4,0.5,15,1,NA
2013,3,9/1/2013,N,4,PK,BOGR2,1,1,26,1,NA
2013,3,9/1/2013,N,4,PK,BOGR2,2,2.5,33,1,NA
2013,3,9/1/2013,N,4,PK,BOGR2,3,1.5,40,1,NA
2013,3,9/1/2013,N,4,PK,GACO5,1,0.5,18,1,NA
2013,3,9/1/2013,N,4,PK,GACO5,2,1,14,1,NA
2013,3,9/1/2013,N,4,PK,GACO5,3,0.1,4,1,NA
2013,3,9/1/2013,N,4,PK,HODR,1,1.5,6,1,NA
2013,3,9/1/2013,N,4,PK,HODR,2,2.5,8,1,NA
2013,3,9/1/2013,N,4,PK,HODR,3,2,8,1,NA
2013,3,9/1/2013,N,4,PK,KAPA,1,6,10,1,NA
2013,3,9/1/2013,N,4,PK,MAPIP,1,1.5,15,1,NA
2013,3,9/1/2013,N,4,PK,MAPIP,2,4,23,1,NA
2013,3,9/1/2013,N,4,PK,MAPIP,3,3,20,1,NA
2013,3,9/1/2013,N,4,PK,POJA5,1,4.5,15,1,NA
2013,3,9/1/2013,N,4,PK,SATR12,1,2.5,14,1,NA
2013,3,9/1/2013,N,5,P,BOER4,1,1.5,17,1,NA
2013,3,9/1/2013,N,5,P,BOER4,2,1.5,18,1,NA
2013,3,9/1/2013,N,5,P,BOER4,3,2,18,1,NA
2013,3,9/1/2013,N,5,P,BOER4,4,3,17,1,NA
2013,3,9/1/2013,N,5,P,BOER4,5,1.5,15,1,NA
2013,3,9/1/2013,N,5,P,BOER4,6,2.5,24,1,NA
2013,3,9/1/2013,N,5,P,BOER4,7,3.5,20,1,NA
2013,3,9/1/2013,N,5,P,BOER4,8,1.5,19,1,NA
2013,3,9/1/2013,N,5,P,BOER4,9,0.1,10,1,NA
2013,3,9/1/2013,N,5,P,BOER4,10,0.05,8,1,NA
2013,3,9/1/2013,N,5,P,BOER4,11,2.5,16,1,NA
2013,3,9/1/2013,N,5,P,BOER4,12,0.5,13,1,NA
2013,3,9/1/2013,N,5,P,BOER4,13,0.75,17,1,NA
2013,3,9/1/2013,N,5,P,BOER4,14,0.25,10,1,NA
2013,3,9/1/2013,N,5,P,BOER4,15,1,20,1,NA
2013,3,9/1/2013,N,5,P,BOER4,16,0.5,12,1,NA
2013,3,9/1/2013,N,5,P,EUEX4,1,1.5,12,1,NA
2013,3,9/1/2013,N,5,P,GACO5,1,0.5,14,1,NA
2013,3,9/1/2013,N,5,P,GACO5,2,0.01,7,1,NA
2013,3,9/1/2013,N,5,P,GACO5,3,0.1,18,1,NA
2013,3,9/1/2013,N,5,P,HODR,1,0.25,4,1,NA
2013,3,9/1/2013,N,5,P,HODR,2,0.01,3,1,NA
2013,3,9/1/2013,N,5,P,MAPIP,1,5,29,1,NA
2013,3,9/1/2013,N,5,P,SOEL,1,0.25,10,1,NA
2013,3,9/1/2013,N,6,NPK,BOER4,1,4,12,1,NA
2013,3,9/1/2013,N,6,NPK,BOER4,2,1.5,18,1,NA
2013,3,9/1/2013,N,6,NPK,BOER4,3,3,16,1,NA
2013,3,9/1/2013,N,6,NPK,BOER4,4,0.5,8,1,NA
2013,3,9/1/2013,N,6,NPK,BOER4,5,7,17,1,NA
2013,3,9/1/2013,N,6,NPK,BOER4,6,5,15,1,NA
2013,3,9/1/2013,N,6,NPK,BOER4,7,3,13,1,NA
2013,3,9/1/2013,N,6,NPK,CHAMA15,1,3,3,1,NA
2013,3,9/1/2013,N,6,NPK,CHAMA15,2,6,2,1,NA
2013,3,9/1/2013,N,6,NPK,CHAMA15,3,1.5,6,1,NA
2013,3,9/1/2013,N,6,NPK,CHAMA15,4,1,3,1,NA
2013,3,9/1/2013,N,6,NPK,CHAMA15,5,0.5,13,1,NA
2013,3,9/1/2013,N,6,NPK,DAPU7,1,2.5,12,1,NA
2013,3,9/1/2013,N,6,NPK,DAPU7,2,0.1,4,2,NA
2013,3,9/1/2013,N,6,NPK,ENDE,1,1,12,1,NA
2013,3,9/1/2013,N,6,NPK,EUEX4,1,3,15,1,NA
2013,3,9/1/2013,N,6,NPK,EUEX4,2,0.5,19,1,NA
2013,3,9/1/2013,N,6,NPK,HODR,1,3,6,1,NA
2013,3,9/1/2013,N,6,NPK,MAPIP,1,5,26,1,NA
2013,3,9/1/2013,N,6,NPK,MAPIP,2,5,28,1,NA
2013,3,9/1/2013,N,7,PK,BOER4,1,1.5,10,1,NA
2013,3,9/1/2013,N,7,PK,BOER4,2,1,12,1,NA
2013,3,9/1/2013,N,7,PK,BOER4,3,4,21,1,NA
2013,3,9/1/2013,N,7,PK,BOER4,4,6,21,1,NA
2013,3,9/1/2013,N,7,PK,BOER4,5,0.25,8,1,NA
2013,3,9/1/2013,N,7,PK,BOER4,6,1.5,15,1,NA
2013,3,9/1/2013,N,7,PK,BOER4,7,3,16,1,NA
2013,3,9/1/2013,N,7,PK,BOER4,8,0.5,10,1,NA
2013,3,9/1/2013,N,7,PK,BOER4,9,8,15,1,NA
2013,3,9/1/2013,N,7,PK,CHAMA15,1,0.25,15,1,NA
2013,3,9/1/2013,N,7,PK,CHAMA15,2,0.1,10,1,NA
2013,3,9/1/2013,N,7,PK,CHAMA15,3,0.05,10,1,NA
2013,3,9/1/2013,N,7,PK,EUEX4,1,0.25,15,1,NA
2013,3,9/1/2013,N,7,PK,HODR,1,1,6,1,NA
2013,3,9/1/2013,N,7,PK,HODR,2,0.5,6,3,NA
2013,3,9/1/2013,N,7,PK,HODR,3,0.01,2,1,NA
2013,3,9/1/2013,N,7,PK,HODR,4,0.25,8,1,NA
2013,3,9/1/2013,N,7,PK,MAPIP,1,5,25,1,NA
2013,3,9/1/2013,N,7,PK,MAPIP,2,2,27,1,NA
2013,3,9/1/2013,N,7,PK,SPHAE,1,1.5,38,1,NA
2013,3,9/1/2013,N,7,PK,SPPO6,1,25,105,1,NA
2013,3,9/1/2013,N,8,C,BOER4,1,0.25,10,1,NA
2013,3,9/1/2013,N,8,C,BOER4,2,0.25,8,1,NA
2013,3,9/1/2013,N,8,C,BOER4,3,2,13,1,NA
2013,3,9/1/2013,N,8,C,BOER4,4,0.5,12,1,NA
2013,3,9/1/2013,N,8,C,BOER4,5,3,13,1,NA
2013,3,9/1/2013,N,8,C,BOER4,6,0.25,14,1,NA
2013,3,9/1/2013,N,8,C,BOER4,7,0.25,13,1,NA
2013,3,9/1/2013,N,8,C,BOER4,8,1.5,15,1,NA
2013,3,9/1/2013,N,8,C,BOER4,9,2,22,1,NA
2013,3,9/1/2013,N,8,C,BOER4,10,5,24,1,NA
2013,3,9/1/2013,N,8,C,BOER4,11,1.5,17,1,NA
2013,3,9/1/2013,N,8,C,BOER4,12,3,21,1,NA
2013,3,9/1/2013,N,8,C,BOER4,13,3,16,1,NA
2013,3,9/1/2013,N,8,C,BOER4,14,2,16,1,NA
2013,3,9/1/2013,N,8,C,BOER4,15,1.5,15,1,NA
2013,3,9/1/2013,N,8,C,BOER4,16,1,14,1,NA
2013,3,9/1/2013,N,8,C,BOER4,17,1,8,1,NA
2013,3,9/1/2013,N,8,C,BOER4,18,1,12,1,NA
2013,3,9/1/2013,N,8,C,BOER4,19,0.5,15,1,NA
2013,3,9/1/2013,N,8,C,BOER4,20,3,30,1,NA
2013,3,9/1/2013,N,8,C,BOER4,21,1,13,2,NA
2013,3,9/1/2013,N,8,C,BOER4,22,2,14,2,NA
2013,3,9/1/2013,N,8,C,DANAN,1,0.01,2,1,NA
2013,3,9/1/2013,N,8,C,HODR,1,0.1,6,1,NA
2013,3,9/1/2013,N,8,C,HODR,2,0.25,5,1,NA
2013,3,9/1/2013,N,8,C,HODR,3,1.5,7,1,NA
2013,3,9/1/2013,N,8,C,HODR,4,0.01,4,2,NA
2013,3,9/1/2013,N,8,C,HODR,5,0.1,4,2,NA
2013,3,9/1/2013,N,8,C,MAPIP,1,0.5,10,1,NA
2013,3,9/1/2013,N,8,C,SATR12,1,1.5,18,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,1,3,20,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,2,1,13,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,3,3,16,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,4,0.25,5,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,5,1,10,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,6,1,16,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,7,1,9,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,8,5,26,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,9,2,14,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,10,1,14,2,NA
2013,3,9/1/2013,N,9,PK,BOER4,11,1.5,15,1,NA
2013,3,9/1/2013,N,9,PK,BOER4,12,3,15,1,NA
2013,3,9/1/2013,N,9,PK,CHAMA15,1,0.05,10,1,NA
2013,3,9/1/2013,N,9,PK,HODR,1,0.1,3,1,NA
2013,3,9/1/2013,N,9,PK,HODR,2,3,10,1,NA
2013,3,9/1/2013,N,9,PK,MAPIP,1,25,28,1,NA
2013,3,9/1/2013,N,9,PK,MAPIP,2,3,26,1,NA
2013,3,9/1/2013,N,9,PK,POJA5,1,0.5,13,1,NA
2013,3,9/1/2013,N,10,K,BOER4,1,0.5,14,1,NA
2013,3,9/1/2013,N,10,K,BOER4,2,0.5,10,1,NA
2013,3,9/1/2013,N,10,K,BOER4,3,1.5,12,1,NA
2013,3,9/1/2013,N,10,K,BOER4,4,0.25,12,1,NA
2013,3,9/1/2013,N,10,K,BOER4,5,1.5,15,1,NA
2013,3,9/1/2013,N,10,K,BOER4,6,1,12,1,NA
2013,3,9/1/2013,N,10,K,BOER4,7,0.25,9,1,NA
2013,3,9/1/2013,N,10,K,BOER4,8,2.5,16,2,NA
2013,3,9/1/2013,N,10,K,BOER4,9,0.25,6,2,NA
2013,3,9/1/2013,N,10,K,BOER4,10,0.5,10,1,NA
2013,3,9/1/2013,N,10,K,BOER4,11,0.5,14,1,NA
2013,3,9/1/2013,N,10,K,BOER4,12,0.5,10,1,NA
2013,3,9/1/2013,N,10,K,BOER4,13,0.25,11,1,NA
2013,3,9/1/2013,N,10,K,BOER4,14,0.25,10,1,NA
2013,3,9/1/2013,N,10,K,BOER4,15,1,10,1,NA
2013,3,9/1/2013,N,10,K,BOER4,16,2.5,16,1,NA
2013,3,9/1/2013,N,10,K,BOER4,17,1,12,1,NA
2013,3,9/1/2013,N,10,K,BOER4,18,0.5,10,1,NA
2013,3,9/1/2013,N,10,K,GUSA2,1,2,18,1,NA
2013,3,9/1/2013,N,10,K,HODR,1,1.5,9,2,NA
2013,3,9/1/2013,N,10,K,HODR,2,0.5,6,1,NA
2013,3,9/1/2013,N,10,K,HODR,3,0.25,6,1,NA
2013,3,9/1/2013,N,10,K,HODR,4,0.1,3,1,NA
2013,3,9/1/2013,N,10,K,PLJA,1,1.5,28,1,NA
2013,3,9/1/2013,N,10,K,PLJA,2,1,15,1,NA
2013,3,9/1/2013,N,10,K,PLJA,3,3,30,1,NA
2013,3,9/1/2013,N,10,K,PLJA,4,0.1,13,1,NA
2013,3,9/1/2013,N,11,P,BOER4,1,1.5,14,1,NA
2013,3,9/1/2013,N,11,P,BOER4,2,5,23,1,NA
2013,3,9/1/2013,N,11,P,BOER4,3,2.5,19,1,NA
2013,3,9/1/2013,N,11,P,BOER4,4,1.5,21,1,NA
2013,3,9/1/2013,N,11,P,BOER4,5,0.5,14,1,NA
2013,3,9/1/2013,N,11,P,BOER4,6,0.25,12,1,NA
2013,3,9/1/2013,N,11,P,BOER4,7,0.5,16,1,NA
2013,3,9/1/2013,N,11,P,BOER4,8,1,16,1,NA
2013,3,9/1/2013,N,11,P,BOER4,9,7,21,1,NA
2013,3,9/1/2013,N,11,P,BOER4,10,1,12,1,NA
2013,3,9/1/2013,N,11,P,BOER4,11,1.5,18,2,NA
2013,3,9/1/2013,N,11,P,BOER4,12,1,20,1,NA
2013,3,9/1/2013,N,11,P,BOER4,13,1.5,18,1,NA
2013,3,9/1/2013,N,11,P,CHAMA15,1,0.01,3,1,NA
2013,3,9/1/2013,N,11,P,CHAMA15,2,0.01,6,1,NA
2013,3,9/1/2013,N,11,P,HODR,1,1,5,2,NA
2013,3,9/1/2013,N,11,P,HODR,2,0.5,6,1,NA
2013,3,9/1/2013,N,11,P,MAPIP,1,0.5,10,1,NA
2013,3,9/1/2013,N,12,C,BOER4,1,0.1,6,1,NA
2013,3,9/1/2013,N,12,C,BOER4,2,0.5,16,1,NA
2013,3,9/1/2013,N,12,C,BOER4,3,5,21,1,NA
2013,3,9/1/2013,N,12,C,BOER4,4,0.5,10,1,NA
2013,3,9/1/2013,N,12,C,BOER4,5,1,10,1,NA
2013,3,9/1/2013,N,12,C,BOER4,6,1.5,13,1,NA
2013,3,9/1/2013,N,12,C,BOER4,7,0.5,13,1,NA
2013,3,9/1/2013,N,12,C,BOER4,8,0.25,10,2,NA
2013,3,9/1/2013,N,12,C,EUEX4,1,0.5,9,1,NA
2013,3,9/1/2013,N,12,C,EUEX4,2,0.25,7,1,NA
2013,3,9/1/2013,N,12,C,GUSA2,1,0.25,16,1,NA
2013,3,9/1/2013,N,12,C,HODR,1,2,8,1,NA
2013,3,9/1/2013,N,12,C,HODR,2,1,6,1,NA
2013,3,9/1/2013,N,12,C,HODR,3,1.5,7,1,NA
2013,3,9/1/2013,N,12,C,MAPIP,1,2,22,1,NA
2013,3,9/1/2013,N,12,C,MAPIP,2,5,28,1,NA
2013,3,9/1/2013,N,12,C,PSTAT,1,0.1,11,1,NA
2013,3,9/1/2013,N,12,C,PSTAT,2,0.25,21,1,NA
2013,3,9/1/2013,N,12,C,SATR12,1,1,24,1,NA
2013,3,9/1/2013,N,12,C,SATR12,2,1.5,16,1,NA
2013,3,9/1/2013,N,13,N,BOER4,1,1,8,1,NA
2013,3,9/1/2013,N,13,N,BOER4,2,2.5,12,1,NA
2013,3,9/1/2013,N,13,N,BOER4,3,3,16,1,NA
2013,3,9/1/2013,N,13,N,BOER4,4,1.5,17,2,NA
2013,3,9/1/2013,N,13,N,BOER4,5,1,11,1,NA
2013,3,9/1/2013,N,13,N,CHAMA15,1,3,3,1,NA
2013,3,9/1/2013,N,13,N,EUEX4,1,1.5,15,1,NA
2013,3,9/1/2013,N,13,N,GUSA2,1,4,22,1,NA
2013,3,9/1/2013,N,13,N,GUSA2,2,7,22,1,NA
2013,3,9/1/2013,N,13,N,HODR,1,1.5,8,1,NA
2013,3,9/1/2013,N,13,N,KAPA,1,3,8,1,NA
2013,3,9/1/2013,N,13,N,MAPIP,1,0.1,18,1,NA
2013,3,9/1/2013,N,13,N,POJA5,1,5,16,1,NA
2013,3,9/1/2013,N,13,N,POJA5,2,4,11,1,NA
2013,3,9/1/2013,N,13,N,SATR12,1,7,50,1,NA
2013,3,9/1/2013,N,14,PK,BOER4,1,0.25,13,1,NA
2013,3,9/1/2013,N,14,PK,BOER4,2,2,14,1,NA
2013,3,9/1/2013,N,14,PK,BOER4,3,2,18,1,NA
2013,3,9/1/2013,N,14,PK,BOER4,4,0.1,8,1,NA
2013,3,9/1/2013,N,14,PK,BOER4,5,7,16,1,NA
2013,3,9/1/2013,N,14,PK,BOER4,6,0.25,15,1,NA
2013,3,9/1/2013,N,14,PK,BOER4,7,3,19,1,NA
2013,3,9/1/2013,N,14,PK,BOER4,8,1,13,1,NA
2013,3,9/1/2013,N,14,PK,GUSA2,1,1,17,1,NA
2013,3,9/1/2013,N,14,PK,HODR,1,1.5,7,1,NA
2013,3,9/1/2013,N,14,PK,MAPIP,1,4,21,1,NA
2013,3,9/1/2013,N,14,PK,MAPIP,2,2.5,19,1,NA
2013,3,9/1/2013,N,15,NPK,BOER4,1,1.5,13,0,NA
2013,3,9/1/2013,N,15,NPK,BOER4,2,1,13,0,NA
2013,3,9/1/2013,N,15,NPK,BOER4,3,4,18,0,NA
2013,3,9/1/2013,N,15,NPK,BOER4,4,2,16,0,NA
2013,3,9/1/2013,N,15,NPK,BOER4,5,0.5,9,0,NA
2013,3,9/1/2013,N,15,NPK,BOER4,6,1.5,16,0,NA
2013,3,9/1/2013,N,15,NPK,BOER4,7,3,18,0,NA
2013,3,9/1/2013,N,15,NPK,BOER4,8,3,13,0,NA
2013,3,9/1/2013,N,15,NPK,BOER4,9,1.5,15,0,NA
2013,3,9/1/2013,N,15,NPK,CHAMA15,1,1,3,0,NA
2013,3,9/1/2013,N,15,NPK,KAPA,1,0.5,8,1,NA
2013,3,9/1/2013,N,15,NPK,MAPIP,1,0.5,21,1,NA
2013,3,9/1/2013,N,15,NPK,SATR12,1,22,59,1,NA
