PERIOD,DATE,PLOT,LN,QUAD,PSPP,PCOV,PHT,PF,KRF,RBF,SDUNK,SDP,SDKR,SDRD,SDAN,BY
F01,09/12/01,PK,2,1,ASMIM,0.1,3,3,0,2,0.0,0.5,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,2,ASMIM,0.1,3,6,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,1,BAWR,8.0,45,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,3,BOBA2,1.8,3,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,4,BOBA2,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,6,BOBA2,0.2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,2,3,BOBA2,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,1,BOBA2,2.5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,2,BOBA2,2.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,3,BOBA2,0.1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,4,BOBA2,0.1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,7,BOBA2,0.7,3,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,1,BOBA2,0.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,2,BOBA2,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,3,BOBA2,0.2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,7,BOBA2,0.4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,5,1,BOBA2,0.1,2,0,1,6,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,5,2,BOBA2,2.1,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,2,BOBA2,2.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,3,BOBA2,1.5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,4,BOBA2,0.1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,6,BOBA2,2.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,7,BOBA2,0.4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,1,BOBA2,0.2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,2,BOBA2,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,7,3,BOBA2,0.4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,4,BOBA2,1.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,7,5,BOBA2,0.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,6,BOBA2,1.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,7,7,BOBA2,1.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,1,BOER4,22.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,6,BOGR2,0.3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,5,7,BOGR2,2.5,17,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,5,BUDA,4.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,3,CHGL13,0.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,6,CHGL13,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,1,CHLA10,1.4,12,1,0,3,5.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,3,CHSE7,1.6,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,5,CHSE7,0.5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,1,CHSE7,2.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,1,CHSE7,1.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,4,CHSE7,2.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,1,CHSE7,0.7,10,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,1,CHSES,0.5,9,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,3,CHSES,0.5,9,8,0,2,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,1,CHSES,3.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,3,CHSES,10.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,4,CHSES,7.5,11,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,3,1,CHSES,1.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,2,CHSES,1.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,3,CHSES,2.5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,7,CHSES,0.1,1,3,0,1,0.0,4.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,1,CHSES,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,2,CHSES,4.3,3,4,0,0,0.1,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,2,CHSES,2.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,3,CHSES,1.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,6,CHSES,2.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,7,CHSES,1.6,6,5,0,8,1.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,1,CHSES,0.7,6,1,0,0,1.0,0.0,0.8,0.0,0.0,KW
F01,09/12/01,PK,7,2,CHSES,1.8,8,4,0,2,0.0,0.0,0.0,0.0,0.2,CR
F01,09/12/01,PK,7,3,CHSES,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,5,CHSES,0.2,8,4,0,9,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,6,CHSES,0.4,2,3,0,1,0.4,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,7,7,CHSES,0.9,4,0,0,6,0.0,0.0,0.0,0.2,0.0,KW
F01,09/12/01,PK,2,1,COSP,3.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,3,COSP,0.9,11,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,3,COSP,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,3,CRCR3,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,2,DAPU7,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,4,DAPU7,6.5,9,1,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,2,3,DAPU7,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,5,DAPU7,0.5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,7,DAPU7,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,1,DAPU7,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,2,DAPU7,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,4,DAPU7,0.2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,6,DAPU7,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,3,DAPU7,0.9,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,4,DAPU7,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,5,ENDE,0.4,11,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,7,ENDE,0.2,12,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,3,ENDE,4.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,4,ENDE,0.2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,1,ENDE,0.8,10,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,2,ENDE,1.1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,7,ENDE,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,6,ENDE,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,4,ERAB2,1.1,11,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,3,5,ERAB2,0.1,7,2,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,5,ERRO2,1.0,9,2,0,0,0.0,9.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,5,3,ERRO2,0.8,6,6,1,0,0.0,0.0,0.0,0.0,0.5,CR
F01,09/12/01,PK,5,4,ERRO2,2.5,9,5,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,3,ERRO2,2.5,11,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,1,GUSA2,0.1,9,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,4,GUSA2,4.5,28,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,4,GUWR,3.5,23,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,5,GUWR,10.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,5,4,GUWR,0.1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,3,GUWR,0.9,17,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,1,GUWR,5.5,23,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,6,HIJA,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,1,HOGL2,2.5,15,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,6,HOGL2,9.8,11,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,7,HOGL2,25.0,14,0,0,0,3.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,5,HOGL2,40.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,6,HOGL2,14.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,7,HOGL2,10.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,3,3,HOGL2,13.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,4,HOGL2,20.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,5,HOGL2,10.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,6,HOGL2,4.5,16,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,7,HOGL2,17.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,1,HOGL2,3.2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,2,HOGL2,1.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,3,HOGL2,5.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,4,HOGL2,5.8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,5,HOGL2,7.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,6,HOGL2,4.2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,7,HOGL2,7.5,13,5,0,4,2.0,0.0,0.0,0.5,0.4,KW
F01,09/12/01,PK,5,3,HOGL2,4.1,9,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,4,HOGL2,3.7,19,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,5,HOGL2,5.5,11,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,6,HOGL2,5.1,10,4,0,21,0.1,0.0,0.0,0.0,0.8,CR
F01,09/12/01,PK,5,7,HOGL2,1.5,9,0,1,2,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,4,HOGL2,9.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,5,HOGL2,5.0,15,0,0,2,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,7,HOGL2,8.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,3,HOGL2,10.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,5,KAPA,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,6,KAPA,2.5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,2,3,KAPA,0.9,10,1,0,1,2.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,2,KAPA,0.1,2,12,0,0,2.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,4,KAPA,0.4,3,3,0,1,2.0,75.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,3,KAPA,0.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,6,KAPA,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,4,KAPA,1.3,6,10,0,5,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,4,MAPIP,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,5,MAPIP,0.4,4,13,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,1,MAPIP,0.3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,3,MOSQ,0.3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,5,MOSQ,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,1,MOSQ,0.5,9,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,4,MOSQ,0.2,5,5,0,1,1.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,2,5,MOSQ,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,2,MOSQ,2.8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,3,MOSQ,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,6,MOSQ,0.1,2,4,0,2,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,3,MOSQ,0.1,2,3,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,4,MOSQ,0.1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,7,MOSQ,0.3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,2,MOSQ,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,3,MOSQ,0.5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,6,MOSQ,0.3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,7,MOSQ,0.2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,2,MOSQ,1.1,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,7,5,MOSQ,0.4,6,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,6,MOSQ,1.3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,7,7,MOSQ,0.9,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,1,MUAR,1.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,5,MUAR,5.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,6,MUAR,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,1,MUAR,0.4,13,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,2,MUAR,12.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,7,MUAR,1.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,1,MUAR,3.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,5,MUAR,0.4,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,7,MUAR,1.4,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,1,MUAR2,0.4,6,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,4,MUAR2,6.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,7,MUAR2,16.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,1,MUAR2,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,5,MUAR2,0.8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,2,MUAR2,4.5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,5,MUAR2,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,6,MUAR2,0.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,7,4,MUAR2,2.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,5,OPIM,11.5,9X17,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,5,OPIM,-999,13X7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,5,OPIM,-999,20X3,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,5,OPIM,-999,5X2,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,6,POOL,0.1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,3,POOL,0.1,1,4,0,3,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,7,POOL,0.1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,2,SAKA,10.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,3,SAKA,1.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,4,SAKA,7.8,32,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,2,1,SAKA,2.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,2,SAKA,4.2,21,6,0,2,0.8,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,2,5,SAKA,4.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,6,SAKA,2.0,10,1,0,0,0.0,0.8,0.0,0.0,0.2,KW
F01,09/12/01,PK,2,7,SAKA,3.8,18,3,0,0,2.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,3,2,SAKA,9.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,3,SAKA,0.6,7,5,0,2,2.0,0.0,0.0,0.2,0.0,KW
F01,09/12/01,PK,4,5,SAKA,0.1,8,2,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,6,SAKA,4.2,7,0,0,0,0.0,0.0,0.0,0.0,1.5,CR
F01,09/12/01,PK,5,4,SAKA,1.7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,5,SAKA,1.0,14,1,0,0,3.5,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,1,SAKA,0.5,16,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,6,SAKA,0.1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,4,SAKA,5.2,18,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,2,SCBR2,6.8,9,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,3,SCBR2,4.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,5,SCBR2,2.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,6,SCBR2,3.8,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,2,1,SCBR2,14.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,2,SCBR2,4.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,2,3,SCBR2,3.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,2,4,SCBR2,0.8,14,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,2,6,SCBR2,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,1,SCBR2,6.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,2,SCBR2,4.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,3,SCBR2,2.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,4,SCBR2,0.9,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,5,SCBR2,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,6,SCBR2,4.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,3,7,SCBR2,3.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,4,2,SCBR2,0.8,4,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,3,SCBR2,5.3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,4,7,SCBR2,11.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,5,1,SCBR2,8.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,5,2,SCBR2,6.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,3,SCBR2,8.8,10,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,4,SCBR2,2.1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,5,SCBR2,2.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,5,7,SCBR2,4.3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,6,1,SCBR2,7.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,2,SCBR2,2.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,3,SCBR2,5.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,4,SCBR2,7.5,11,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,5,SCBR2,0.9,5,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,7,SCBR2,11.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,1,SCBR2,4.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,2,SCBR2,0.8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,7,3,SCBR2,12.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,5,SCBR2,11.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,7,7,SCBR2,13.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,4,SEFLF,0.2,7,11,0,0,0.0,0.0,0.0,0.4,0.0,KW
F01,09/12/01,PK,1,5,SOEL,3.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,3,SOEL,2.5,14,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,5,SPCO4,2.0,28,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,7,SPCO4,0.5,14,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,6,1,SPCO4,1.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,2,SPCR,0.1,5,0,0,0,3.5,0.0,0.0,0.0,0.0,CR
F01,09/12/01,PK,1,3,SPCR,7.5,15,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
F01,09/12/01,PK,1,5,SPCR,2.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,KW
