year,season,date,site,plot,subplot,quad,treatment,species,obs,cover,height,count,comment
2012,3,10/16/2012,M,8,A,2,C,CHSES,1,0.05,3,1,NA
2012,3,10/16/2012,M,8,A,2,C,DAPU7,1,0.1,7,1,NA
2012,3,10/16/2012,M,8,A,2,C,HODR,1,0.75,5,1,NA
2012,3,10/16/2012,M,8,A,2,C,LIPU4,1,0.1,10,1,NA
2012,3,10/16/2012,M,8,A,2,C,MUAR2,1,0.1,7,2,NA
2012,3,10/16/2012,M,8,A,2,C,MUAR2,2,0.25,8,1,NA
2012,3,10/16/2012,M,8,B,1,CF,BOER4,1,1,15,1,NA
2012,3,10/16/2012,M,8,B,1,CF,BOER4,2,0.75,11,1,NA
2012,3,10/16/2012,M,8,B,1,CF,CHLA10,1,0.75,8,2,NA
2012,3,10/16/2012,M,8,B,1,CF,CHLA10,2,0.1,6,10,NA
2012,3,10/16/2012,M,8,B,1,CF,CHLA10,3,0.25,7,4,NA
2012,3,10/16/2012,M,8,B,1,CF,CHLA10,4,0.05,4,5,NA
2012,3,10/16/2012,M,8,B,1,CF,CHLA10,5,0.5,7,2,NA
2012,3,10/16/2012,M,8,B,1,CF,GUSA2,1,2,18,1,NA
2012,3,10/16/2012,M,8,B,1,CF,MUAR2,1,0.5,10,2,NA
2012,3,10/16/2012,M,8,B,1,CF,MUAR2,2,1.5,12,1,NA
2012,3,10/16/2012,M,8,B,1,CF,SPORO,1,3,27,1,NA
2012,3,10/16/2012,M,8,B,2,CF,BOER4,1,1,16,2,NA
2012,3,10/16/2012,M,8,B,2,CF,BOER4,2,1.5,12,1,NA
2012,3,10/16/2012,M,8,B,2,CF,BOER4,3,0.5,13,3,NA
2012,3,10/16/2012,M,8,B,2,CF,BOER4,4,3,19,1,NA
2012,3,10/16/2012,M,8,B,2,CF,CHLA10,1,0.25,7,1,NA
2012,3,10/16/2012,M,8,B,2,CF,CHLA10,2,0.75,9,1,NA
2012,3,10/16/2012,M,8,B,2,CF,CHLA10,3,0.5,9,1,NA
2012,3,10/16/2012,M,8,B,2,CF,CHLA10,4,0.1,7,4,NA
2012,3,10/16/2012,M,8,B,2,CF,CHLA10,5,0.05,5,1,NA
2012,3,10/16/2012,M,8,B,2,CF,MUAR2,1,0.1,8,1,NA
2012,3,10/16/2012,M,8,B,2,CF,MUAR2,2,0.5,10,1,NA
2012,3,10/16/2012,M,9,A,1,SF,BOER4,1,1,16,1,NA
2012,3,10/16/2012,M,9,A,1,SF,CHRE4,1,0.1,5,1,NA
2012,3,10/16/2012,M,9,A,1,SF,CHRE4,2,0.05,5,1,NA
2012,3,10/16/2012,M,9,A,1,SF,CHSE7,1,0.05,3,2,NA
2012,3,10/16/2012,M,9,A,1,SF,CHSE7,2,0.1,3,1,NA
2012,3,10/16/2012,M,9,A,1,SF,CHSES,1,0.05,3,4,NA
2012,3,10/16/2012,M,9,A,1,SF,SPCO4,1,0.75,18,1,NA
2012,3,10/16/2012,M,9,A,1,SF,SPPO6,1,8,40,1,NA
2012,3,10/16/2012,M,9,A,1,SF,SPPO6,2,0.05,8,1,NA
2012,3,10/16/2012,M,9,A,1,SF,TILA2,1,1,5,1,NA
2012,3,10/16/2012,M,9,A,2,SF,BOER4,1,1,17,1,NA
2012,3,10/16/2012,M,9,A,2,SF,BOER4,2,0.25,8,4,NA
2012,3,10/16/2012,M,9,A,2,SF,BOER4,3,1.5,16,1,NA
2012,3,10/16/2012,M,9,A,2,SF,BOER4,4,0.1,7,1,NA
2012,3,10/16/2012,M,9,A,2,SF,CHSE7,1,0.05,3,1,NA
2012,3,10/16/2012,M,9,A,2,SF,GUSA2,1,7,26,1,NA
2012,3,10/16/2012,M,9,A,2,SF,GUSA2,1,4.5,24,1,NA
2012,3,10/16/2012,M,9,A,2,SF,SPORO,1,3.5,23,1,NA
2012,3,10/16/2012,M,9,A,2,SF,SPORO,2,3,23,1,NA
2012,3,10/16/2012,M,9,A,2,SF,SPPO6,1,0.25,36,1,NA
2012,3,10/16/2012,M,9,B,1,S,BOER4,1,4.5,18,1,NA
2012,3,10/16/2012,M,9,B,1,S,BOER4,2,1.5,15,2,NA
2012,3,10/16/2012,M,9,B,1,S,BOER4,3,8,19,1,NA
2012,3,10/16/2012,M,9,B,1,S,BOER4,4,0.5,13,1,NA
2012,3,10/16/2012,M,9,B,1,S,BOER4,5,0.1,7,2,NA
2012,3,10/16/2012,M,9,B,1,S,BOER4,6,0.05,7,1,NA
2012,3,10/16/2012,M,9,B,1,S,CHSES,1,0.05,4,8,NA
2012,3,10/16/2012,M,9,B,1,S,CHSES,2,0.1,6,4,NA
2012,3,10/16/2012,M,9,B,1,S,GUSA2,1,4,23,1,NA
2012,3,10/16/2012,M,9,B,1,S,MUAR2,1,2,13,1,NA
2012,3,10/16/2012,M,9,B,1,S,MUAR2,2,2.5,13,1,NA
2012,3,10/16/2012,M,9,B,1,S,MUAR2,3,1,12,1,NA
2012,3,10/16/2012,M,9,B,1,S,SPFL2,1,2,26,1,NA
2012,3,10/16/2012,M,9,B,2,S,BOER4,1,0.5,12,1,NA
2012,3,10/16/2012,M,9,B,2,S,BOER4,2,1.5,14,1,NA
2012,3,10/16/2012,M,9,B,2,S,BOER4,3,0.5,14,1,NA
2012,3,10/16/2012,M,9,B,2,S,BOER4,4,4,17,1,NA
2012,3,10/16/2012,M,9,B,2,S,BOER4,5,0.25,12,1,NA
2012,3,10/16/2012,M,9,B,2,S,BOER4,6,3,17,1,NA
2012,3,10/16/2012,M,9,B,2,S,CHSES,1,0.05,4,3,NA
2012,3,10/16/2012,M,9,B,2,S,GUSA2,1,8.5,25,1,NA
2012,3,10/16/2012,M,9,B,2,S,GUSA2,2,5,22,1,NA
2012,3,10/16/2012,M,9,B,2,S,GUSA2,3,1,15,1,NA
2012,3,10/16/2012,M,9,B,2,S,GUSA2,4,4,17,1,NA
2012,3,10/16/2012,M,9,B,2,S,GUSA2,5,0.25,8,1,NA
2012,3,10/16/2012,M,9,B,2,S,GUSA2,6,0.5,9,1,NA
2012,3,10/16/2012,M,9,B,2,S,GUSA2,7,0.25,10,1,NA
2012,3,10/16/2012,M,9,B,2,S,SPPO6,1,2,27,1,NA
2012,3,10/16/2012,M,10,A,1,LF,BOER4,1,4,24,1,NA
2012,3,10/16/2012,M,10,A,1,LF,BOER4,2,0.5,12,1,NA
2012,3,10/16/2012,M,10,A,1,LF,BOER4,3,0.75,12,1,NA
2012,3,10/16/2012,M,10,A,1,LF,BOER4,4,7,23,1,NA
2012,3,10/16/2012,M,10,A,1,LF,BOER4,5,1,15,1,NA
2012,3,10/16/2012,M,10,A,1,LF,CHER2,1,0.75,10,1,NA
2012,3,10/16/2012,M,10,A,1,LF,CHER2,2,1.5,15,1,NA
2012,3,10/16/2012,M,10,A,1,LF,CHER2,3,0.5,11,3,NA
2012,3,10/16/2012,M,10,A,1,LF,CHER2,4,0.25,10,2,NA
2012,3,10/16/2012,M,10,A,1,LF,CHER2,5,1,10,1,NA
2012,3,10/16/2012,M,10,A,1,LF,CHLA10,1,0.25,5,2,NA
2012,3,10/16/2012,M,10,A,1,LF,CHLA10,2,0.01,2,3,NA
2012,3,10/16/2012,M,10,A,1,LF,CHLA10,3,0.05,2,4,NA
2012,3,10/16/2012,M,10,A,1,LF,CHLA10,4,0.1,3,1,NA
2012,3,10/16/2012,M,10,A,1,LF,DAPU7,1,0.5,9,1,NA
2012,3,10/16/2012,M,10,A,1,LF,HODR,1,1,5,1,NA
2012,3,10/16/2012,M,10,A,1,LF,HODR,2,0.25,6,1,NA
2012,3,10/16/2012,M,10,A,1,LF,TILA2,1,0.25,8,1,NA
2012,3,10/16/2012,M,10,A,2,LF,ARAD,1,0.1,4,1,NA
2012,3,10/16/2012,M,10,A,2,LF,BOBA2,1,0.25,9,1,NA
2012,3,10/16/2012,M,10,A,2,LF,CHLA10,1,0.05,4,3,NA
2012,3,10/16/2012,M,10,A,2,LF,CHLA10,2,0.25,8,11,NA
2012,3,10/16/2012,M,10,A,2,LF,CHLA10,3,1,8,3,NA
2012,3,10/16/2012,M,10,A,2,LF,CHLA10,4,0.1,5,5,NA
2012,3,10/16/2012,M,10,A,2,LF,CHLA10,5,0.25,5,2,NA
2012,3,10/16/2012,M,10,A,2,LF,CHLA10,6,0.5,9,1,NA
2012,3,10/16/2012,M,10,A,2,LF,CHLA10,7,0.5,6,1,NA
2012,3,10/16/2012,M,10,A,2,LF,CHRE4,1,0.05,5,1,NA
2012,3,10/16/2012,M,10,A,2,LF,CHRE4,2,0.05,8,1,NA
2012,3,10/16/2012,M,10,A,2,LF,CHSES,1,0.25,3,1,NA
2012,3,10/16/2012,M,10,A,2,LF,CHSES,2,0.1,2,4,NA
2012,3,10/16/2012,M,10,A,2,LF,CHSES,3,0.01,1,2,NA
2012,3,10/16/2012,M,10,A,2,LF,DAPU7,1,0.1,3,1,NA
2012,3,10/16/2012,M,10,A,2,LF,KAPA,1,1,25,1,NA
2012,3,10/16/2012,M,10,A,2,LF,KAPA,2,1,11,1,NA
2012,3,10/16/2012,M,10,A,2,LF,SPORO,1,1.5,20,2,NA
2012,3,10/16/2012,M,10,A,2,LF,SPORO,2,1.5,14,1,NA
2012,3,10/16/2012,M,10,A,2,LF,SPORO,3,0.05,10,1,NA
2012,3,10/16/2012,M,10,A,2,LF,SPPO6,1,1,15,1,HO
2012,3,10/16/2012,M,10,A,2,LF,SPPO6,2,0.25,6,1,HO
2012,3,10/16/2012,M,10,A,2,LF,TILA2,1,0.1,2,1,NA
2012,3,10/16/2012,M,10,B,1,L,BOER4,1,2,17,1,NA
2012,3,10/16/2012,M,10,B,1,L,BOER4,2,0.25,9,1,NA
2012,3,10/16/2012,M,10,B,1,L,CHLA10,1,0.75,6,1,NA
2012,3,10/16/2012,M,10,B,1,L,CHLA10,2,0.5,5,4,NA
2012,3,10/16/2012,M,10,B,1,L,CHLA10,3,0.25,5,3,NA
2012,3,10/16/2012,M,10,B,1,L,CHLA10,4,1,6,2,NA
2012,3,10/16/2012,M,10,B,1,L,CHLA10,5,2,6,1,NA
2012,3,10/16/2012,M,10,B,1,L,CHLA10,6,0.1,4,2,NA
2012,3,10/16/2012,M,10,B,1,L,CHRE4,1,0.1,3,7,NA
2012,3,10/16/2012,M,10,B,1,L,CHSE7,1,0.5,1,1,NA
2012,3,10/16/2012,M,10,B,1,L,CHSES,1,0.1,1,6,NA
2012,3,10/16/2012,M,10,B,1,L,HODR,1,0.75,4,1,NA
2012,3,10/16/2012,M,10,B,1,L,MUSQ3,1,0.1,1,1,NA
2012,3,10/16/2012,M,10,B,1,L,PEAN,1,0.1,2,2,NA
2012,3,10/16/2012,M,10,B,2,L,ASTRA,1,0.25,6,1,NA
2012,3,10/16/2012,M,10,B,2,L,BOER4,1,0.1,10,1,NA
2012,3,10/16/2012,M,10,B,2,L,BOER4,2,0.5,13,2,NA
2012,3,10/16/2012,M,10,B,2,L,CHLA10,1,2.5,8,1,NA
2012,3,10/16/2012,M,10,B,2,L,CHLA10,2,0.25,6,4,NA
2012,3,10/16/2012,M,10,B,2,L,CHLA10,3,0.1,4,1,NA
2012,3,10/16/2012,M,10,B,2,L,CHLA10,4,0.5,6,3,NA
2012,3,10/16/2012,M,10,B,2,L,CHLA10,5,0.5,9,1,NA
2012,3,10/16/2012,M,10,B,2,L,CHLA10,6,1.5,7,1,NA
2012,3,10/16/2012,M,10,B,2,L,CHRE4,1,0.25,7,2,NA
2012,3,10/16/2012,M,10,B,2,L,CHSES,1,0.1,3,7,NA
2012,3,10/16/2012,M,10,B,2,L,CHSES,2,0.05,2,7,NA
2012,3,10/16/2012,M,10,B,2,L,DAPU7,1,0.5,8,1,NA
2012,3,10/16/2012,M,10,B,2,L,EUEX4,1,0.05,4,1,NA
2012,3,10/16/2012,M,10,B,2,L,HODR,1,0.25,4,1,NA
2012,3,10/16/2012,M,10,B,2,L,SPORO,1,0.25,10,2,NA
2012,3,10/16/2012,M,11,A,1,CF,ASTRA,1,0.1,6,1,NA
2012,3,10/16/2012,M,11,A,1,CF,ASTRA,2,0.25,6,1,NA
2012,3,10/16/2012,M,11,A,1,CF,BOER4,1,0.1,11,1,NA
2012,3,10/16/2012,M,11,A,1,CF,CHLA10,1,0.75,8,1,NA
2012,3,10/16/2012,M,11,A,1,CF,CHLA10,2,0.05,4,2,NA
2012,3,10/16/2012,M,11,A,1,CF,CHLA10,3,0.1,5,2,NA
2012,3,10/16/2012,M,11,A,1,CF,CHLA10,4,0.25,6,2,NA
2012,3,10/16/2012,M,11,A,1,CF,CHLA10,5,1,6,1,NA
2012,3,10/16/2012,M,11,A,1,CF,KAPA,1,0.25,7,1,NA
2012,3,10/16/2012,M,11,A,1,CF,SPPO6,1,0.05,5,1,NA
2012,3,10/16/2012,M,11,A,1,CF,SPPO6,2,1.5,47,1,HO
2012,3,10/16/2012,M,11,A,2,CF,ASTRA,1,0.25,5,1,NA
2012,3,10/16/2012,M,11,A,2,CF,BOER4,1,0.5,14,1,NA
2012,3,10/16/2012,M,11,A,2,CF,CHLA10,1,0.25,6,5,NA
2012,3,10/16/2012,M,11,A,2,CF,CHLA10,2,0.05,4,5,NA
2012,3,10/16/2012,M,11,A,2,CF,CHLA10,3,0.5,6,4,NA
2012,3,10/16/2012,M,11,A,2,CF,CHLA10,4,0.1,6,12,NA
2012,3,10/16/2012,M,11,A,2,CF,CHLA10,5,0.75,6,1,NA
2012,3,10/16/2012,M,11,A,2,CF,CHSES,1,0.25,5,1,NA
2012,3,10/16/2012,M,11,A,2,CF,LEFE,1,0.05,4,1,NA
2012,3,10/16/2012,M,11,A,2,CF,SPPO6,1,0.05,10,1,NA
2012,3,10/16/2012,M,11,B,1,C,ALIN,1,0.05,4,2,NA
2012,3,10/16/2012,M,11,B,1,C,ALIN,2,2,8,1,NA
2012,3,10/16/2012,M,11,B,1,C,ASTRA,1,0.1,5,4,NA
2012,3,10/16/2012,M,11,B,1,C,ASTRA,2,0.25,5,1,NA
2012,3,10/16/2012,M,11,B,1,C,CHRE4,1,0.05,6,1,NA
2012,3,10/16/2012,M,11,B,1,C,CHSE7,1,0.05,2,1,NA
2012,3,10/16/2012,M,11,B,1,C,CHSES,1,0.05,3,7,NA
2012,3,10/16/2012,M,11,B,1,C,CHSES,2,0.1,3,4,NA
2012,3,10/16/2012,M,11,B,1,C,PEAN,1,0.01,2,1,NA
2012,3,10/16/2012,M,11,B,2,C,ALIN,1,0.1,3,1,NA
2012,3,10/16/2012,M,11,B,2,C,BOER4,1,2,15,1,NA
2012,3,10/16/2012,M,11,B,2,C,BOER4,2,1,13,1,NA
2012,3,10/16/2012,M,11,B,2,C,BOER4,3,0.5,13,1,NA
2012,3,10/16/2012,M,11,B,2,C,BOER4,4,0.25,10,1,NA
2012,3,10/16/2012,M,11,B,2,C,BOER4,5,0.25,13,1,NA
2012,3,10/16/2012,M,11,B,2,C,BOER4,6,0.5,10,1,NA
2012,3,10/16/2012,M,11,B,2,C,BOER4,7,1,15,1,NA
2012,3,10/16/2012,M,11,B,2,C,CHSES,1,0.1,7,7,NA
2012,3,10/16/2012,M,11,B,2,C,CHSES,2,0.25,8,1,NA
2012,3,10/16/2012,M,11,B,2,C,EPTO,1,13,24,1,NA
2012,3,10/16/2012,M,11,B,2,C,MUAR2,1,0.1,9,1,HO
2012,3,10/16/2012,M,11,B,2,C,MUAR2,2,0.05,8,1,HO
2012,3,10/16/2012,M,12,A,1,LF,ARPU9,1,2.5,15,1,NA
2012,3,10/16/2012,M,12,A,1,LF,BOER4,1,1,23,1,NA
2012,3,10/16/2012,M,12,A,1,LF,BOER4,2,4.5,26,1,NA
2012,3,10/16/2012,M,12,A,1,LF,BOER4,3,0.75,15,1,NA
2012,3,10/16/2012,M,12,A,1,LF,BOER4,4,0.25,12,1,NA
2012,3,10/16/2012,M,12,A,1,LF,CHSES,1,0.1,3,1,NA
2012,3,10/16/2012,M,12,A,1,LF,GUSA2,1,3,19,1,NA
2012,3,10/16/2012,M,12,A,1,LF,KAPA,1,1,14,1,NA
2012,3,10/16/2012,M,12,A,1,LF,MUAR2,1,1.5,8,1,NA
2012,3,10/16/2012,M,12,A,1,LF,MUAR2,2,2.5,9,1,NA
2012,3,10/16/2012,M,12,A,1,LF,MUAR2,3,1,10,3,NA
2012,3,10/16/2012,M,12,A,1,LF,MUAR2,4,1.5,10,2,NA
2012,3,10/16/2012,M,12,A,1,LF,MUAR2,5,0.25,7,12,NA
2012,3,10/16/2012,M,12,A,1,LF,MUAR2,6,0.5,10,3,NA
2012,3,10/16/2012,M,12,A,1,LF,MUAR2,7,2,10,2,NA
2012,3,10/16/2012,M,12,A,1,LF,MUAR2,8,2,12,1,NA
2012,3,10/16/2012,M,12,A,1,LF,SPPO6,1,0.5,14,1,NA
2012,3,10/16/2012,M,12,A,2,LF,ARPU9,1,2,15,1,NA
2012,3,10/16/2012,M,12,A,2,LF,BOER4,1,1.5,17,1,NA
2012,3,10/16/2012,M,12,A,2,LF,BOER4,2,3,22,1,NA
2012,3,10/16/2012,M,12,A,2,LF,BOER4,3,3,17,1,NA
2012,3,10/16/2012,M,12,A,2,LF,GUSA2,1,2,23,1,NA
2012,3,10/16/2012,M,12,A,2,LF,GUSA2,2,2,17,1,NA
2012,3,10/16/2012,M,12,A,2,LF,GUSA2,3,1.5,18,1,NA
2012,3,10/16/2012,M,12,A,2,LF,GUSA2,4,4,14,1,NA
2012,3,10/16/2012,M,12,A,2,LF,GUSA2,5,7,21,1,NA
2012,3,10/16/2012,M,12,A,2,LF,MUAR2,1,1,12,1,NA
2012,3,10/16/2012,M,12,A,2,LF,SPORO,1,7,25,1,NA
2012,3,10/16/2012,M,12,A,2,LF,SPORO,2,2,23,1,NA
2012,3,10/16/2012,M,12,B,1,L,BOER4,1,4.5,25,1,NA
2012,3,10/16/2012,M,12,B,1,L,BOER4,2,1,23,2,NA
2012,3,10/16/2012,M,12,B,1,L,BOER4,3,1,19,1,NA
2012,3,10/16/2012,M,12,B,1,L,BOER4,4,3,15,1,NA
2012,3,10/16/2012,M,12,B,1,L,GUSA2,1,11,29,1,NA
2012,3,10/16/2012,M,12,B,1,L,GUSA2,2,7,22,1,NA
2012,3,10/16/2012,M,12,B,1,L,GUSA2,3,7,20,1,NA
2012,3,10/16/2012,M,12,B,1,L,GUSA2,4,5,22,1,NA
2012,3,10/16/2012,M,12,B,2,L,BOER4,1,2,15,3,NA
2012,3,10/16/2012,M,12,B,2,L,BOER4,2,1,19,1,NA
2012,3,10/16/2012,M,12,B,2,L,BOER4,3,2,22,1,NA
2012,3,10/16/2012,M,12,B,2,L,BOER4,4,2.5,19,1,NA
2012,3,10/16/2012,M,12,B,2,L,BOER4,5,0.5,16,1,NA
2012,3,10/16/2012,M,12,B,2,L,GUSA2,1,8,19,1,NA
2012,3,10/16/2012,M,12,B,2,L,GUSA2,2,1,11,1,NA
2012,3,10/16/2012,M,12,B,2,L,GUSA2,3,6,21,1,NA
2012,3,10/16/2012,M,12,B,2,L,GUSA2,4,1,18,1,NA
2012,3,10/16/2012,M,12,B,2,L,SPORO,1,1.5,34,1,NA
2012,3,10/16/2012,M,12,B,2,L,SPORO,2,0.75,14,1,NA
2012,3,10/16/2012,M,13,A,1,C,BOER4,1,1.5,13,1,NA
2012,3,10/16/2012,M,13,A,1,C,MAPIP,1,9,19,1,NA
2012,3,10/16/2012,M,13,A,1,C,MAPIP,2,9,27,1,NA
2012,3,10/16/2012,M,13,A,1,C,SPORO,1,1,15,1,NA
2012,3,10/16/2012,M,13,A,2,C,EPTO,1,9,34,1,NA
2012,3,10/16/2012,M,13,B,1,CF,BOER4,1,10,21,1,NA
2012,3,10/16/2012,M,13,B,1,CF,BOER4,2,0.5,11,2,NA
2012,3,10/16/2012,M,13,B,1,CF,LIPU4,1,1.5,18,1,NA
2012,3,10/16/2012,M,13,B,1,CF,MUAR2,1,1.5,8,1,NA
2012,3,10/16/2012,M,13,B,1,CF,MUAR2,2,0.5,5,1,NA
2012,3,10/16/2012,M,13,B,2,CF,BOER4,1,0.5,17,1,NA
2012,3,10/16/2012,M,13,B,2,CF,BOER4,2,0.25,8,2,NA
2012,3,10/16/2012,M,13,B,2,CF,BOER4,3,0.5,11,1,NA
2012,3,10/16/2012,M,13,B,2,CF,BOER4,4,0.75,8,1,NA
2012,3,10/16/2012,M,13,B,2,CF,CRCI3,1,2,18,1,NA
2012,3,10/16/2012,M,13,B,2,CF,GUSA2,1,6,26,1,NA
2012,3,10/16/2012,M,13,B,2,CF,LIPU4,1,0.5,12,1,NA
2012,3,10/16/2012,M,13,B,2,CF,MUAR2,1,2,9,1,NA
2012,3,10/16/2012,M,13,B,2,CF,MUAR2,2,1,7,1,NA
2012,3,10/16/2012,M,13,B,2,CF,MUAR2,3,0.5,7,1,NA
2012,3,10/16/2012,M,13,B,2,CF,MUAR2,4,0.25,4,2,NA
2013,2,5/2/2013,M,1,A,1,SF,SPORO,1,0.25,3,1,NA
2013,2,5/2/2013,M,1,A,1,SF,SPPO6,1,0.25,6,1,NA
2013,2,5/2/2013,M,1,A,2,SF,ARPU9,1,0.5,6,1,NA
2013,2,5/2/2013,M,1,A,2,SF,BOER4,1,0.5,7,1,NA
2013,2,5/2/2013,M,1,A,2,SF,BOER4,2,0.1,4,11,NA
2013,2,5/2/2013,M,1,A,2,SF,BOER4,3,0.75,8,1,NA
2013,2,5/2/2013,M,1,A,2,SF,BOER4,4,0.25,7,1,NA
2013,2,5/2/2013,M,1,A,2,SF,DAPU7,1,0.1,3,1,NA
2013,2,5/2/2013,M,1,A,2,SF,DAPU7,2,0.05,2,1,NA
2013,2,5/2/2013,M,1,A,2,SF,MAPIP,1,0.01,2,1,NA
2013,2,5/2/2013,M,1,A,2,SF,MUAR2,1,0.5,4,1,NA
2013,2,5/2/2013,M,1,B,1,S,BOER4,1,0.1,3,1,NA
2013,2,5/2/2013,M,1,B,1,S,BOER4,2,0.25,6,4,NA
2013,2,5/2/2013,M,1,B,1,S,BOER4,3,0.5,8,1,NA
2013,2,5/2/2013,M,1,B,1,S,GUSA2,1,3.5,17,1,NA
2013,2,5/2/2013,M,1,B,1,S,GUSA2,2,3,19,1,NA
2013,2,5/2/2013,M,1,B,1,S,GUSA2,3,0.25,12,1,NA
2013,2,5/2/2013,M,1,B,1,S,SPORO,1,0.1,6,1,NA
2013,2,5/2/2013,M,1,B,2,S,BOER4,1,0.75,6,1,NA
2013,2,5/2/2013,M,1,B,2,S,BOER4,2,0.5,7,1,NA
2013,2,5/2/2013,M,1,B,2,S,BOER4,3,0.25,5,2,NA
2013,2,5/2/2013,M,1,B,2,S,GUSA2,1,1.5,13,1,NA
2013,2,5/2/2013,M,2,A,1,LF,SPORO,1,0.75,10,1,NA
2013,2,5/2/2013,M,2,A,1,LF,SPPO6,1,0.25,4,1,NA
2013,2,5/2/2013,M,2,A,2,LF,BOER4,1,0.25,6,1,NA
2013,2,5/2/2013,M,2,A,2,LF,BOER4,2,0.1,4,1,NA
2013,2,5/2/2013,M,2,B,1,L,ARPU9,1,0.5,8,1,NA
2013,2,5/2/2013,M,2,B,1,L,BOER4,1,2,8,2,NA
2013,2,5/2/2013,M,2,B,1,L,BOER4,2,5,9,1,NA
2013,2,5/2/2013,M,2,B,1,L,BOER4,3,0.25,6,3,NA
2013,2,5/2/2013,M,2,B,1,L,BOER4,4,1,9,1,NA
2013,2,5/2/2013,M,2,B,1,L,BOER4,5,4,10,1,NA
2013,2,5/2/2013,M,2,B,1,L,BOER4,6,1,7,1,NA
2013,2,5/2/2013,M,2,B,1,L,CRCI3,1,0.25,4,1,NA
2013,2,5/2/2013,M,2,B,1,L,SPORO,1,0.75,7,1,NA
2013,2,5/2/2013,M,2,B,2,L,BOER4,1,0.25,4,2,NA
2013,2,5/2/2013,M,2,B,2,L,BOER4,2,0.5,7,2,NA
2013,2,5/2/2013,M,2,B,2,L,BOER4,3,1,8,1,NA
2013,2,5/2/2013,M,2,B,2,L,SPORO,1,0.5,8,5,NA
2013,2,5/2/2013,M,2,B,2,L,SPORO,2,0.25,6,2,NA
2013,2,5/2/2013,M,2,B,2,L,SPORO,3,0.5,11,2,NA
2013,2,5/2/2013,M,2,B,2,L,SPORO,4,1,11,1,NA
2013,2,5/2/2013,M,2,B,2,L,SPORO,5,1,17,1,NA
2013,2,5/2/2013,M,4,A,1,LF,ARPU9,1,0.25,6,2,NA
2013,2,5/2/2013,M,4,A,1,LF,BOER4,1,9,19,1,NA
2013,2,5/2/2013,M,4,A,1,LF,BOER4,2,9,18,1,NA
2013,2,5/2/2013,M,4,A,1,LF,BOER4,3,0.5,11,2,NA
2013,2,5/2/2013,M,4,A,1,LF,BOER4,4,0.25,7,1,NA
2013,2,5/2/2013,M,4,A,1,LF,BOER4,5,0.25,4,1,NA
2013,2,5/2/2013,M,4,A,1,LF,GUSA2,1,1,11,1,NA
2013,2,5/2/2013,M,4,A,2,LF,BOER4,1,0.25,6,1,NA
2013,2,5/2/2013,M,4,A,2,LF,BOER4,2,0.5,88,1,NA
2013,2,5/2/2013,M,4,A,2,LF,GUSA2,1,0.25,8,1,NA
2013,2,5/2/2013,M,4,A,2,LF,GUSA2,2,1.5,9,1,NA
2013,2,5/2/2013,M,4,A,2,LF,GUSA2,3,2,10,1,NA
2013,2,5/2/2013,M,4,A,2,LF,SPPO6,1,0.05,1,1,NA
2013,2,5/2/2013,M,4,B,1,L,BOER4,1,4,12,1,NA
2013,2,5/2/2013,M,4,B,1,L,BOER4,2,1.5,10,2,NA
2013,2,5/2/2013,M,4,B,1,L,BOER4,3,0.25,6,1,NA
2013,2,5/2/2013,M,4,B,1,L,BOER4,4,0.1,3,1,NA
2013,2,5/2/2013,M,4,B,2,L,BOER4,1,1,11,3,NA
2013,2,5/2/2013,M,4,B,2,L,BOER4,2,1.5,12,3,NA
2013,2,5/2/2013,M,4,B,2,L,BOER4,3,0.1,4,1,NA
2013,2,5/2/2013,M,4,B,2,L,BOER4,4,3,12,1,NA
2013,2,5/2/2013,M,4,B,2,L,BOER4,5,2,10,1,NA
2013,2,5/2/2013,M,4,B,2,L,BOER4,6,4.5,14,1,NA
2013,2,5/2/2013,M,5,A,1,S,BOER4,1,0.5,7,3,NA
2013,2,5/2/2013,M,5,A,1,S,BOER4,2,0.5,5,1,NA
2013,2,5/2/2013,M,5,A,1,S,BOER4,3,0.1,5,4,NA
2013,2,5/2/2013,M,5,A,1,S,BOER4,4,3,13,1,NA
2013,2,5/2/2013,M,5,A,1,S,BOER4,5,0.25,9,1,NA
2013,2,5/2/2013,M,5,A,1,S,MAPIP,1,0.1,4,1,NA
2013,2,5/2/2013,M,5,A,2,S,BOER4,1,0.25,7,1,NA
2013,2,5/2/2013,M,5,A,2,S,BOER4,2,0.25,5,2,NA
2013,2,5/2/2013,M,5,A,2,S,BOER4,3,0.1,3,4,NA
2013,2,5/2/2013,M,5,A,2,S,BOER4,4,0.5,6,2,NA
2013,2,5/2/2013,M,5,A,2,S,MAPIP,1,0.25,3,1,NA
2013,2,5/2/2013,M,5,A,2,S,MAPIP,2,0.01,2,1,NA
2013,2,5/2/2013,M,5,A,2,S,SPORO,1,0.1,3,1,NA
2013,2,5/2/2013,M,5,B,1,SF,BOER4,1,0.5,5,4,NA
2013,2,5/2/2013,M,5,B,1,SF,BOER4,2,0.1,4,2,NA
2013,2,5/2/2013,M,5,B,1,SF,BOER4,3,0.1,6,2,NA
2013,2,5/2/2013,M,5,B,1,SF,BOER4,4,0.75,7,1,NA
2013,2,5/2/2013,M,5,B,1,SF,BOER4,5,0.25,6,7,NA
2013,2,5/2/2013,M,5,B,1,SF,BOER4,6,0.5,15,3,NA
2013,2,5/2/2013,M,5,B,1,SF,GUSA2,1,0.75,12,1,NA
