YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,QUAD,SIDE,FRONDS,AREA,OBS_CODE,NOTES
2014,5,2014-05-14,IVEE,3,CONTROL,20,O,41,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,20,O,26,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,30,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,1,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,4,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,8,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,32,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,28,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,12,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,18,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,5,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,37,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,25,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,I,10,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,12,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,9,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,16,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,8,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,11,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,6,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,6,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,4,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,5,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,4,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,26,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,26,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,16,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,12,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,63,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,63,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,63,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,40,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,40,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,40,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,5,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,8,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,17,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,15,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,2,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,8,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,22,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,74,20,106,-99999
2014,5,2014-05-14,IVEE,3,CONTROL,40,O,37,20,106,-99999
2014,5,2014-05-14,IVEE,4,ANNUAL REMOVAL,20,I,0,20,106,NO KELP
2014,5,2014-05-14,IVEE,4,ANNUAL REMOVAL,20,O,0,20,106,NO KELP
2014,5,2014-05-14,IVEE,4,ANNUAL REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-14,IVEE,4,ANNUAL REMOVAL,40,I,4,20,106,-99999
2014,5,2014-05-14,IVEE,4,ANNUAL REMOVAL,40,O,0,20,106,NO KELP
2014,5,2014-05-15,AQUE,4,CONTROL,20,I,0,20,109,NO KELP
2014,5,2014-05-15,AQUE,4,CONTROL,20,O,70,20,109,-99999
2014,5,2014-05-15,AQUE,4,CONTROL,20,O,1,20,109,-99999
2014,5,2014-05-15,AQUE,4,CONTROL,20,O,8,20,109,-99999
2014,5,2014-05-15,AQUE,4,CONTROL,40,I,0,20,109,NO KELP
2014,5,2014-05-15,AQUE,4,CONTROL,40,O,9,20,109,-99999
2014,5,2014-05-15,AQUE,7,ANNUAL REMOVAL,20,I,8,20,109,-99999
2014,5,2014-05-15,AQUE,7,ANNUAL REMOVAL,20,O,2,20,109,-99999
2014,5,2014-05-15,AQUE,7,ANNUAL REMOVAL,40,I,0,20,109,NO KELP
2014,5,2014-05-15,AQUE,7,ANNUAL REMOVAL,40,O,0,20,109,NO KELP
2014,5,2014-05-15,AQUE,8,CONTINUOUS REMOVAL,20,I,0,20,109,NO KELP
2014,5,2014-05-15,AQUE,8,CONTINUOUS REMOVAL,20,O,0,20,109,NO KELP
2014,5,2014-05-15,AQUE,8,CONTINUOUS REMOVAL,40,I,0,20,109,NO KELP
2014,5,2014-05-15,AQUE,8,CONTINUOUS REMOVAL,40,O,0,20,109,NO KELP
2014,5,2014-05-19,CARP,7,CONTROL,20,I,0,20,31,NO KELP
2014,5,2014-05-19,CARP,7,CONTROL,20,O,0,20,31,NO KELP
2014,5,2014-05-19,CARP,7,CONTROL,40,I,0,20,31,NO KELP
2014,5,2014-05-19,CARP,7,CONTROL,40,O,0,20,31,NO KELP
2014,5,2014-05-19,CARP,9,ANNUAL REMOVAL,20,I,0,20,31,NO KELP
2014,5,2014-05-19,CARP,9,ANNUAL REMOVAL,20,O,0,20,31,NO KELP
2014,5,2014-05-19,CARP,9,ANNUAL REMOVAL,40,I,0,20,31,NO KELP
2014,5,2014-05-19,CARP,9,ANNUAL REMOVAL,40,O,0,20,31,NO KELP
2014,5,2014-05-19,CARP,10,CONTINUOUS REMOVAL,20,I,0,20,31,NO KELP
2014,5,2014-05-19,CARP,10,CONTINUOUS REMOVAL,20,O,0,20,31,NO KELP
2014,5,2014-05-19,CARP,10,CONTINUOUS REMOVAL,40,I,0,20,31,NO KELP
2014,5,2014-05-19,CARP,10,CONTINUOUS REMOVAL,40,O,0,20,31,NO KELP
2014,5,2014-05-19,MOHK,2,CONTROL,20,I,0,20,103,NO KELP
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,18,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,1,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,3,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,4,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,8,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,12,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,22,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,10,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,8,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,20,O,7,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,40,I,13,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,40,I,3,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,40,I,3,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,40,I,2,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,40,I,6,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,40,I,10,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,40,O,270,20,103,-99999
2014,5,2014-05-19,MOHK,2,CONTROL,40,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,I,3,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,I,6,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,I,3,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,I,1,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,O,1,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,20,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,40,I,2,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,40,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,40,O,1,20,103,-99999
2014,5,2014-05-19,MOHK,3,ANNUAL REMOVAL,40,O,2,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,1,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,13,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,2,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,79,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,61,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,4,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,4,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,9,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,2,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,3,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,2,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,I,25,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,20,O,0,20,103,NO KELP
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,40,I,4,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,40,I,1,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,40,I,2,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,40,I,34,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,40,I,65,20,103,-99999
2014,5,2014-05-19,MOHK,4,CONTINUOUS REMOVAL,40,O,1,20,103,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,I,3,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,I,1,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,I,4,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,I,4,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,I,1,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,10,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,4,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,18,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,11,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,4,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,8,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,5,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,7,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,1,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,4,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,3,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,6,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,20,O,16,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,I,22,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,I,9,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,I,3,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,I,19,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,15,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,27,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,9,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,19,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,19,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,18,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,3,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,24,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,16,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,15,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,7,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,11,20,106,-99999
2014,5,2014-05-21,NAPL,3,CONTROL,40,O,14,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,I,5,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,I,3,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,I,7,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,I,8,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,O,3,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,O,7,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,O,4,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,20,O,5,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,40,I,3,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,40,I,4,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,9,ANNUAL REMOVAL,40,O,4,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,9,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,4,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,4,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,4,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,I,8,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,O,7,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,20,O,4,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,6,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,9,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,4,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,I,1,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,8,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,6,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,10,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,4,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,4,20,106,-99999
2014,5,2014-05-21,NAPL,10,CONTINUOUS REMOVAL,40,O,4,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,I,73,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,3,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,3,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,1,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,12,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,9,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,20,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,I,1,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,I,3,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,I,7,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,I,8,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,2,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,1,20,106,-99999
2014,8,2014-08-14,AQUE,4,CONTROL,40,O,4,20,106,-99999
2014,8,2014-08-14,AQUE,7,ANNUAL REMOVAL,20,I,0,20,106,NO KELP
2014,8,2014-08-14,AQUE,7,ANNUAL REMOVAL,20,O,27,20,106,-99999
2014,8,2014-08-14,AQUE,7,ANNUAL REMOVAL,20,O,4,20,106,-99999
2014,8,2014-08-14,AQUE,7,ANNUAL REMOVAL,20,O,7,20,106,-99999
2014,8,2014-08-14,AQUE,7,ANNUAL REMOVAL,40,I,0,20,106,NO KELP
2014,8,2014-08-14,AQUE,7,ANNUAL REMOVAL,40,O,0,20,106,NO KELP
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,20,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,20,I,4,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,20,O,0,20,106,NO KELP
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,I,4,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,I,5,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,I,2,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,O,6,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,O,4,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,O,13,20,106,-99999
2014,8,2014-08-14,AQUE,8,CONTINUOUS REMOVAL,40,O,2,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,2,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,2,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,2,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,2,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,2,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,2,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,4,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,46,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,6,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,3,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,15,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,84,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,8,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,16,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,17,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,9,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,3,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,5,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,5,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,2,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,I,24,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,O,16,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,O,9,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,O,9,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,O,16,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,O,8,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,O,5,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,O,52,20,106,-99999
2014,8,2014-08-15,MOHK,2,CONTROL,20,O,11,20,106,-99999
