global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
1496,,SA01601_v2.csv,AND,"Spatial and temporal distribution and abundance of butterflies in the Andrews Experimental Forest, 1994-1996",Butterfly distribution and abundance (Apr 20 1994 - May 8 1996),,0,0,0,4/20/1994,5/8/1996,,0,1,1,month:yr; irregular,low,arthropod,count,,obs,72,yes,no,,,,,,,,,7,0,,,see site_metadata,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA016&topnav=97,data is sparse,,1,
1497,,SA01701_v2.csv,AND,"Aquatic insect sampling in Lookout Creek at the H.J. Andrews Experimental Forest, 2001",Emergence species abundance (Jun 22 2001 - Sep 20 2001),,0,0,0,6/25/2001,9/20/2001,,0,1,1,see site_metadata,low,arthropod,count,,obs,87,yes,no,,,,,,,,,see site_metadata,0,,,see site_metadata,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA017&topnav=135,"trapping intervals were either 12 hours (day or night), 48 hrs, 72 hrs, or 10 day periods",,1,
1498,,SA01702_v2.csv,AND,"Aquatic insect sampling in Lookout Creek at the H.J. Andrews Experimental Forest, 2001",Return species abundance (Jun 22 2001 - Sep 20 2001),,0,0,0,6/27/2001,9/20/2001,,0,1,1,see site_metadata,low,arthropod,count,,obs,67,yes,no,,,,,,,,,see site_metadata,0,,,see site_metadata,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA017&topnav=135,"trapping intervals were either 12 hours (day or night), 48 hrs, 72 hrs, or 10 day periods",,1,
1500,,SA02101_v2.csv,AND,"Epiphytic macrolichens in relation to forest management and topography in a western Oregon watershed, 1997-1999 ",Epiphytic Macrolichen Communities (Sep 23 1997 - Sep 15 1999),,0,0,0,9/23/1997,9/15/1999,,0,1,1,,other,non_vascular_plant,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA021&topnav=135,data are not spatially replicated,,1,
1503,,SA02104_v2.csv,AND,"Epiphytic macrolichens in relation to forest management and topography in a western Oregon watershed, 1997-1999 ",Derived Environmental Data (Sep 23 1997 - Sep 15 1999),,1,0,1,9/23/1997,9/15/1999,,0,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA021&topnav=135,data are not spatially replicated; data not broken down by species,,1,
1504,,SA02201_v2.csv,AND,"Headwater Stream Macroinvertebrates of the H.J. Andrews Experimental Forest, Oregon, 2003-2004",Benthic data (Jun 19 2003 - May 2 2004),,0,0,0,6/19/2003,5/2/2004,,0,1,1,see site_metadata,low,see site_metadata,count,,exp,see site_metadata,yes,no,,,,,,,,,6,0,removal,,yes,1,6,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA022&topnav=97,"sites (6, paired), transect (6 per site); low temporal resolution",,1,
1505,,SA02202_v2.csv,AND,"Headwater Stream Macroinvertebrates of the H.J. Andrews Experimental Forest, Oregon, 2003-2004",Emergent data (Jun 30 2003 - Jun 30 2004),,0,0,0,6/30/2003,6/30/2004,,0,1,1,see site_metadata,low,see site_metadata,count,,exp,see site_metadata,yes,no,,,,,,,,,6,0,removal,,yes,1,4,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA022&topnav=97,"sites (6, paired), trap (4 per site); low temporal resolution; count is of emergent taxa",,1,
1511,,SA02501_v1.csv,AND,Terrestrial Insect Activity Phenology with trap collections at HJ Andrews,Malaise Trap data (May 5 2009 - Jul 2 2014),,0,0,0,5/5/2009,7/2/2014,,1,1,1,month:yr,other,arthropod,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA025&topnav=135,aquatic insects are grouped into winged categories or three genus,,1,
1512,,SA02502_v1.csv,AND,Terrestrial Insect Activity Phenology with trap collections at HJ Andrews,Aquatic Insect Emergence data (Apr 9 2009 - Jul 2 2012),,0,0,0,4/9/2009,7/2/2012,,1,1,1,month:yr,low,arthropod,count,,obs,4,yes ,no,,,,,,,,,6,0,,,yes,see site_metadata,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA025&topnav=135,replicate number of traps per site varies over time;most data are grouped into aquatic adults category except four species; count of are emergent taxa,,1,
1513,,SA02503_v1.csv,AND,Terrestrial Insect Activity Phenology with trap collections at HJ Andrews,Beetle Trap data (May 3 2012 - Jul 10 2013),,0,0,0,5/3/2012,7/10/2013,,1,1,1,month:yr,other,arthropod,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA025&topnav=135,count are lumped into total beetle or fungus gnat category,,1,
1514,,SA02504_v1.csv,AND,Terrestrial Insect Activity Phenology with trap collections at HJ Andrews,Aquatic Insect Emergence Genus data (Apr 5 2011 - Jul 8 2011),,0,0,0,4/5/2011,7/8/2011,,1,1,1,month:yr,low,arthropod, count,,obs,see site_metadata,yes,no,,,,,,,,,6,0,,,yes,see site_metadata,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA025&topnav=135,replicate number of traps per site varies over time,,1,
1520,,SP00204_v2.csv,AND,"Soil Moisture and vegetation cover patterns after logging and burning an old-growth Douglas-fir forest in the Andrews Experimental Forest, 1960-1983",Vegetation cover by species,,1,1,0,4/18/1960,11/21/1983,,0,1,1,yr,low,plant,per_cover,,exp,50,yes,no,,,,,,,,,see site_metadata,see site_metadata,removal;fire,,see site_metadata,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SP002&topnav=135,temporal coverage is irregular; species codes not explained; no spatial information about plot layout and treatments in data sheet,,1,
1642,,,AND,"Long-term log decay experiments at the Andrews Experimental Forest, 1985 to 2185",Insect Galleries (Sep 9 1986 - Oct 5 1989),,1,0,1,1/1/1985,10/15/2001,,1,0,1,,low;not_available,arthropod,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TD014&topnav=135,data could be low quality but not available to inspect,,0,
1736,,TP04101_v1.csv,AND,"Post-logging community structure and biomass accumulation in Watershed 10, Andrews Experimental Forest , 1974 to present",Cover Data 1976 - present (Jun 1 1976 - Sep 30 2004),,1,1,0,1/1/1973,12/31/2004,,1,1,1,,low,plant,canopy_cover,,exp,182,yes,no,,,,,,,,,-999,-999,see site_metadata,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP041&topnav=97,,,1,
1738,,TP04103_v1.csv,AND,"Post-logging community structure and biomass accumulation in Watershed 10, Andrews Experimental Forest , 1974 to present",Tagged Tree Data 1976 - present (Jun 1 1976 - Sep 30 2004),,1,1,0,1/1/1973,12/31/2004,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP041&topnav=97,data are measures of DBH over time as well as other plant traits that can be a proxy for growth.,,1,
1739,,TP04104_v1.csv,AND,"Post-logging community structure and biomass accumulation in Watershed 10, Andrews Experimental Forest , 1974 to present",Cover and Frequency Data 1973 (pre-logging) (Jun 1 1973 - Sep 30 1973),,1,1,0,1/1/1973,12/31/2004,,1,1,1,,other,plant,canopy_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP041&topnav=97,temporal snapshot of canopy before logging,,1,
1741,,TP04106_v1.csv,AND,"Post-logging community structure and biomass accumulation in Watershed 10, Andrews Experimental Forest , 1974 to present",Seedling and Sapling Count 1973 (pre-logging) (Jun 1 1973 - Sep 30 1973),,1,1,0,1/1/1973,12/31/2004,,1,1,1,,other,plant,count,,,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP041&topnav=97,data are counts of seedling and sapling pre-logging; proxy for recruitment?.. Marking as populaiton data,,1,
1743,,TP04108_v1.csv,AND,"Post-logging community structure and biomass accumulation in Watershed 10, Andrews Experimental Forest , 1974 to present",Tree covers 1973 (pre-logging) (Jun 1 1973 - Sep 30 1973),,1,1,0,1/1/1973,12/31/2004,,1,1,1,,other,plant,canopy_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP041&topnav=97,data are canopy cover for pre-logging effort,,1,
1746,,TP06402_v1.csv,AND,"Dynamics of montane and subalpine meadows in the Three Sisters Wilderness Area and Biosphere Reserve, 1981-1993 ","Recon Plots: Covers, Species Diversity",,1,0,1,7/1/1981,9/15/1993,,1,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP064&topnav=97,data do not break down percent cover information to species level,,1,
1747,,TP06403_v1.csv,AND,"Dynamics of montane and subalpine meadows in the Three Sisters Wilderness Area and Biosphere Reserve, 1981-1993 ",Recon Plots: Species Cover Data,,1,0,1,7/1/1981,9/15/1993,,1,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP064&topnav=97,data do not contain any temporal information; may be temporal snapshot,,1,
1748,,TP06404_v1.csv,AND,"Dynamics of montane and subalpine meadows in the Three Sisters Wilderness Area and Biosphere Reserve, 1981-1993 ",Recon Plots (Forests): Tree Density and Basal Area,,1,0,1,7/1/1981,9/15/1993,,1,1,1,,other,plant,density,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP064&topnav=97,data are density of trees and basal area of tree with no temporal information,,1,
1749,,TP06405_v1.csv,AND,"Dynamics of montane and subalpine meadows in the Three Sisters Wilderness Area and Biosphere Reserve, 1981-1993 ",Recon Plots (Forests): Tree Cores,,1,1,0,7/1/1981,9/15/1993,,1,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP064&topnav=97,data are tree core data,,1,
1751,,TP06407_v1.csv,AND,"Dynamics of montane and subalpine meadows in the Three Sisters Wilderness Area and Biosphere Reserve, 1981-1993 ",Ecotone Transects: Cores of Tagged Trees,,0,0,0,8/2/1983,9/20/1983,,1,1,1,,other,,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP064&topnav=97,data are tree core data,,1,
1753,,TP06409_v1.csv,AND,"Dynamics of montane and subalpine meadows in the Three Sisters Wilderness Area and Biosphere Reserve, 1981-1993 ","Ecotone Transects: Microplot Tree Sizes, Ages, and Vigor",,0,0,0,8/2/1983,9/24/1993,,1,1,1,,other,plant,demo;trait,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP064&topnav=97,"data are tree core data and measurement about tree height, DBH etc",,1,
1754,,TP06410_v1.csv,AND,"Dynamics of montane and subalpine meadows in the Three Sisters Wilderness Area and Biosphere Reserve, 1981-1993 ",Ecotone Transects: Microplot Species Cover,,0,0,0,7/17/1983,9/26/1993,,1,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP064&topnav=97,only 1 temporal transition,,1,
1759,,TP07302_v2.csv,AND,"Plant succession and biomass dynamics following logging and burning in Watersheds 1 and 3, Andrews Experimental Forest, 1962 to Present ","WS1 & 3 Succession Plots -- Cover, frequency, and biomass measurement data (Sep 25 1979 - Jul 21 2013)",,0,0,0,9/25/1962,7/31/2013,,1,1,1,,low,plant,per_cover,,exp,278,yes,no,,,,,,,,,2,4,fire;removal,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP073&topnav=97,,,1,
1762,,TP07305_v2.csv,AND,"Plant succession and biomass dynamics following logging and burning in Watersheds 1 and 3, Andrews Experimental Forest, 1962 to Present ",WS1 & 3 Succession Plots -- Canopy closure (Jun 25 1990 - Jul 31 2013),,1,0,1,1/1/1962,7/31/2013,,1,1,1,,other,plant,canopy_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP073&topnav=97,data for canopy cover are not broken down by species,,1,
1763,,TP08801_v1.csv,AND,"Population dynamics of young forest stands as affected by density and nutrient regime in the Andrews Experimental Forest, 1981-1997 ",Pre and Post-Thinning Tree Densities 1981,,1,1,0,1/1/1981,1/1/1997,,0,1,1,,other,plant,density,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP088&topnav=97,density of trees per plot; data are not partioned at the species level and only a temporal snapshot,,1,
1764,,TP08802_v1.csv,AND,"Population dynamics of young forest stands as affected by density and nutrient regime in the Andrews Experimental Forest, 1981-1997 ","Tree measurements 1981, 1983, 1985, 1987, 1996",,1,0,0,1/1/1981,1/1/1997,,0,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP088&topnav=97,data are information about tree growth (DBH,,1,
1766,,TP08804_v1.csv,AND,"Population dynamics of young forest stands as affected by density and nutrient regime in the Andrews Experimental Forest, 1981-1997 ","Extra Tree Data- Outside the Study design (1983, 1985, 1987)",,1,0,0,1/1/1981,1/1/1997,,0,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP088&topnav=97,data are information on tree growth,,1,
1783,,TP10301_v6.csv,AND,"Species interactions during succession in the western Cascade Range of Oregon, 1990 to present","Species Cover, Density, and Biomass (Jun 1 1990 - Jun 22 2015)",,0,0,0,7/1/1990,7/14/1999,,1,1,1,season:yr,low,plant,per_cover,,exp,133,yes,no,,,,,,,,,-999,9,removal,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP103&topnav=135,,,1,
1788,,TP10306_v6.csv,AND,"Species interactions during succession in the western Cascade Range of Oregon, 1990 to present",Estimated biomass (Jun 21 1992 - Jun 22 2015),,1,1,0,7/1/1990,6/22/2015,,1,1,1,,low,plant,biomass,,exp,133,yes,no,,,,,,,,derived,-999,9,removal,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP103&topnav=135,,,1,
1791,,TP10403_v1.csv,AND,DEMO: Vegetation Data - Pre-Harvest,Percent Overstory Canopy Cover: Moosehorn Densiometer (U-A),,0,0,0,6/15/1994,9/11/1996,,0,1,1,,other,plant,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP104&topnav=97,data for percent cover is not broken down by species; see site_metadata,,1,
1792,,TP10404_v1.csv,AND,DEMO: Vegetation Data - Pre-Harvest,"Herb Layer Cover and Height, Numbers of Tree Seedlings (U-B)",,0,0,0,6/15/1994,7/11/1997,,0,1,1,,other,plant,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP104&topnav=97,data for percent cover is not broken down by species; see site_metadata,,1,
1797,,TP10409_v1.csv,AND,DEMO: Vegetation Data - Pre-Harvest,Density of Understory Trees (U-F),,0,0,0,8/16/1994,9/11/1996,,0,1,1,,not_available,plant,density,,exp,-999,yes,no,,,,,,,,,-999,-999,see site_metadata,see site_metadata,see site_metadata,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP104&topnav=97,data are DBH measurements preharvest,,1,
1802,,TP10414_v1.csv,AND,DEMO: Vegetation Data - Pre-Harvest,Percent Overstory Canopy Cover: Truck Mirrors (U-H),,0,0,0,4/3/1997,4/7/1998,,0,1,1,,other,plant,canopy_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP104&topnav=97,data are canopy cover not broken down by species,,1,
1809,,TP10804_v3.csv,AND,DEMO: Vegetation Data - Post-Harvest,Bryophyte and Lichen Total Cover in Harvested and Uncut Plots (U-B1) (Jun 1 1998 - Aug 12 2009),,0,0,0,6/1/1998,8/12/2009,,1,1,1,,other,see site_metadata,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are percent cover of bryophyte and lichens; temporal snapshot,,1,
1811,,TP10806_v3.csv,AND,DEMO: Vegetation Data - Post-Harvest,"Herb Layer in Harvested Plots: Cover, Number of Tree Seedlings (U-B2) (Jun 4 1998 - Aug 12 2009)",,0,0,0,6/4/1998,8/12/2009,,1,1,1,,other,plant,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are percent cover of plant not broken down by species,,1,
1812,,TP10807_v3.csv,AND,DEMO: Vegetation Data - Post-Harvest,"Herb Layer in Uncut Plots: Cover, Height, Number of Tree Seedlings (U-B3) (Jun 4 1998 - Aug 12 2009)",,0,0,0,6/4/1998,8/12/2009,,1,1,1,,other,plant,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are percent cover of plant not broken down by species,,1,
1814,,TP10809_v3.csv,AND,DEMO: Vegetation Data - Post-Harvest,Tall Shrub and Understory Trees: Cover (U-D1) (Jun 4 1998 - Aug 12 2009),,0,0,0,6/4/1998,8/12/2009,,1,1,1,,other,plant,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are canopy cover but in an unusual format;,,1,
1818,,TP10813_v3.csv,AND,DEMO: Vegetation Data - Post-Harvest,"Overstory Trees (O-A, O-E, and O-G) (Jun 4 1998 - Sep 16 2009)",,0,0,0,6/4/1998,9/16/2009,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are measurements of tree condition and canopty metrics,,1,
1820,,TP10815_v3.csv,AND,DEMO: Vegetation Data - Post-Harvest,"Tree Heights, Post-harvest (O-C) (Sep 9 1999 - Sep 16 2009)",,1,0,0,1/1/1998,9/30/2009,,1,1,1,,other,plant,demo,height,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are measurments of tree heights,,1,
1821,,TP10816_v2.csv,AND,DEMO: Vegetation Data - Post-Harvest,Percent Overstory Canopy Cover: Truck Mirrors (U-H) (Jun 1 1998 - Oct 1 1999),,0,0,0,6/4/1998,8/4/1999,,1,1,1,,other,plant,canopy_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are measurement of canopy cover not separated out by species,,1,
1824,,TP10819_v3.csv,AND,DEMO: Vegetation Data - Post-Harvest,"Planted Trees (U-G, U-G2) (Aug 22 1998 - Sep 16 2009)",,0,0,0,8/22/1998,9/16/2009,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are tracking growth of planted trees; demographic information but not for the whole life cycle of the organism,,1,
1826,,TP10821_v3.csv,AND,DEMO: Vegetation Data - Post-Harvest,Tree Mortality (O-D) (Sep 10 1999 - Sep 16 2009),,0,0,0,9/10/1999,9/16/2009,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are information about tree growth and mortality; not all components of life cycle,,1,
1827,,TP10824_v3.csv,AND,DEMO: Vegetation Data - Post-Harvest,Natural Regeneration (U-F2) (Jun 28 2003 - Sep 19 2009),,0,0,0,6/28/2003,9/19/2009,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are information about seedling recruitment,,1,
1828,,TP10825_v2.csv,AND,DEMO: Vegetation Data - Post-Harvest,Height and Leader Growth of Tagged Natural Regeneration (U-F3) (Jun 1 2003 - Sep 30 2003),,0,0,0,6/28/2003,10/7/2003,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP108&topnav=135,data are information about seedling growth,,1,
1829,,TP10901_v1.csv,AND,DEMO Fungi Data ,DEMO Mushroom collections,,0,0,0,10/18/1993,10/8/1998,,0,1,1,,other,fungi,biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP109&topnav=135,data are information about dry weight of mushroom biomass and habitat characteristic,,1,
1830,,TP10902_v1.csv,AND,DEMO Fungi Data ,DEMO Truffle collections,,0,0,0,6/15/1993,10/25/2001,,0,1,1,,other,fungi,biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP109&topnav=135,data are information about dry weight of mushroom biomass and habitat characteristic,,1,
1837,,TP11201_v2.csv,AND,"Ecology and restoration of montane meadows at Bunchgrass Ridge near the Andrews Experimental Forest, 1999-2009",1999-2000 prescribed burn study: ground-surface conditions and ground vegetation (Jun 15 1999 - Sep 15 2000),,1,1,0,1/15/1999,7/28/2009,,1,1,1,,other,plant,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP112&topnav=97,temporal snapshot,,1,
1839,,TP11203_v2.csv,AND,"Ecology and restoration of montane meadows at Bunchgrass Ridge near the Andrews Experimental Forest, 1999-2009",Ground-surface conditions and ground vegetation (pre- and post-treatment); Raw quadrat data (Jun 29 2004 - Jul 28 2009),,0,0,0,6/29/2004,7/28/2009,,1,1,1,irregular,low,plant,per_cover,,exp,174,yes,no,,,,,,,,,see site_metadata,fire,3,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP112&topnav=97,,,1,
1841,,TP11205_v2.csv,AND,"Ecology and restoration of montane meadows at Bunchgrass Ridge near the Andrews Experimental Forest, 1999-2009",Tree seedling densities (pre- and post-treatment); Raw quadrat data (Jun 29 2004 - Jul 28 2009),,0,0,0,6/29/2004,7/28/2009,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP112&topnav=97,data are seedling counts in plots over time,,1,
1843,,TP11207_v2.csv,AND,"Ecology and restoration of montane meadows at Bunchgrass Ridge near the Andrews Experimental Forest, 1999-2009",Intensively mapped plot tree diameters and ages (pre-treatment) (Jun 15 2003 - Sep 15 2006),,1,1,0,1/15/1999,7/28/2009,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP112&topnav=97,data are age estimates and DBH measurements; temporal snapshot,,1,
1844,,TP11208_v2.csv,AND,"Ecology and restoration of montane meadows at Bunchgrass Ridge near the Andrews Experimental Forest, 1999-2009",Non-mapped plot tree diameters (pre-treatment) (Jun 15 2004 - Sep 15 2004),,1,1,0,1/15/1999,7/28/2009,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP112&topnav=97,data are DBH measurements before treatment,,1,
1845,,TP11209_v2.csv,AND,"Ecology and restoration of montane meadows at Bunchgrass Ridge near the Andrews Experimental Forest, 1999-2009",Hemispherical canopy photographs (pre-treatment) (Jun 15 2004 - Sep 15 2004),,0,0,0,6/21/2004,8/4/2004,,1,1,1,,other,plant,canopy_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP112&topnav=97,data are canopy cover derived from photographs; not broken down by species,,1,
1846,,TP11210_v2.csv,AND,"Ecology and restoration of montane meadows at Bunchgrass Ridge near the Andrews Experimental Forest, 1999-2009",Soil seedbank composition (pre-treatment) (Jun 15 2004 - Sep 15 2004),,1,1,0,1/15/1999,7/28/2009,,1,1,1,,other,plant,density,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP112&topnav=97,data are density of seedlings in plot; temporal snapshot,,1,
1850,,TP11214_v1.csv,AND,"Ecology and restoration of montane meadows at Bunchgrass Ridge near the Andrews Experimental Forest, 1999-2009","Burn pile burn severity, ground-surface conditions, and plant species cover (post-treatment)(Jul 9 2007 - Jul 13 2009)",,0,0,0,7/9/2007,7/13/2009,,1,1,1,,other,plant,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP112&topnav=97,temporal snapshot,,1,
1852,,TP11401_v1.csv,AND,"Plant biomass dynamics following logging, burning, and thinning in Watersheds 6 and 7, Andrews Experimental Forest, 2002 to 2010",Tree data,,0,0,0,6/25/2002,8/6/2002,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP114&topnav=135,data are information about DBH and tree height,,1,
1854,,TP11403_v1.csv,AND,"Plant biomass dynamics following logging, burning, and thinning in Watersheds 6 and 7, Andrews Experimental Forest, 2002 to 2010",Tree Cores,,1,1,0,7/1/2002,1/1/2010,,1,1,1,,other,plant,demo,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP114&topnav=135,"data indicate where tree cores were taken, have measurements of DH, and bark thickness",,1,
1856,,TP11405_v1.csv,AND,"Plant biomass dynamics following logging, burning, and thinning in Watersheds 6 and 7, Andrews Experimental Forest, 2002 to 2010",Understory Vegetation Cover (Aug 31 2003 - Aug 31 2008),,0,1,0,1/1/2002,1/1/2008,,1,1,1,,other,plant,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP114&topnav=135,,,1,
1861,,TP11502_v1.csv,AND,"Plant biomass dynamics in old-growth Watersheds 8 and 9 at the Andrews Experimental Forest, 2003 to present ",Biomass measurements,,0,1,0,1/1/2003,1/1/2003,,1,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP115&topnav=97,temporal snapshot,,1,
