"DATE","YEAR","SEASON","PLOT","QUAD","SPECIES_CODE","COVER","HEIGHT","COMMENTS","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","treatment","plot_name"
"4/17/2012",2012,"S","SC",17,"SPHA","8",1,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata","C","S"
"4/17/2012",2012,"S","SC",17,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",17,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",18,"YUGL","100",76,NA,"Plantae","Agavaceae","Yucca","glauca","C","S"
"4/17/2012",2012,"S","SC",18,"SPORO","4",20,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",18,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",18,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",19,"BOER4","20",12,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/17/2012",2012,"S","SC",19,"SOEL","7",15,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium","C","S"
"4/17/2012",2012,"S","SC",19,"SPHA","15",19,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata","C","S"
"4/17/2012",2012,"S","SC",19,"CHIN2","0.1",8,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum","C","S"
"4/17/2012",2012,"S","SC",19,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",19,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",20,"BOGR2","5",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",20,"BOER4","15",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/17/2012",2012,"S","SC",20,"LEDED","2",15,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",20,"PLPA2","1",7,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/17/2012",2012,"S","SC",20,"CHIN2","0.1",4,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum","C","S"
"4/17/2012",2012,"S","SC",20,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",20,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",21,"BOER4","5",5,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/17/2012",2012,"S","SC",21,"BOGR2","2",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",21,"STPA4","0.1",7,NA,"Plantae","Asteraceae","Stephanomeria","pauciflora","C","S"
"4/17/2012",2012,"S","SC",21,"PLPA2","0.1",4,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/17/2012",2012,"S","SC",21,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",21,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",22,"BOGR2","15",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",22,"PLPA2","1",5,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","S"
"4/17/2012",2012,"S","SC",22,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",22,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",23,"BOER4","25",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/17/2012",2012,"S","SC",23,"MUAR2","0.1",4,NA,"Plantae","Poaceae","Muhlenbergia","arenicola","C","S"
"4/17/2012",2012,"S","SC",23,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",23,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",24,"BOGR2","10",12,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",24,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",24,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",25,"BOER4","20",10,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/17/2012",2012,"S","SC",25,"BOGR2","4",13,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",25,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",25,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",26,"BOGR2","25",15,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",26,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",26,"RBFEC","1",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",27,"BOGR2","6",12,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",27,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",27,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",28,"BOER4","15",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/17/2012",2012,"S","SC",28,"BOGR2","3",12,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",28,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",28,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",29,"BOER4","4",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/17/2012",2012,"S","SC",29,"BOGR2","3",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",29,"ECIN2","0.1",3,NA,"Plantae","Cactaceae","Ecinomastus","intertextus","C","S"
"4/17/2012",2012,"S","SC",29,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",29,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",30,"BOER4","15",9,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/17/2012",2012,"S","SC",30,"SPHA","8",14,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata","C","S"
"4/17/2012",2012,"S","SC",30,"ECIN2","0.1",7,NA,"Plantae","Cactaceae","Ecinomastus","intertextus","C","S"
"4/17/2012",2012,"S","SC",30,"DIST","",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",30,"FECES","",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",31,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",31,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",32,"BOGR2","4",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",32,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",32,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",33,"BOGR2","2",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",33,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",33,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",34,"BOGR2","5",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",34,"GACO5","2",8,NA,"Plantae","Onagraceae","Gaura","coccinea","C","S"
"4/17/2012",2012,"S","SC",34,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",34,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",35,"BOER4","1",6,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","S"
"4/17/2012",2012,"S","SC",35,"BOGR2","4",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",35,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",35,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",36,"BOGR2","2",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","S"
"4/17/2012",2012,"S","SC",36,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","SC",36,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","S"
"4/17/2012",2012,"S","ST",1,"BOGR2","15",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",1,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",1,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",2,"BOGR2","20",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",2,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",2,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",3,"NONE",NA,-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",3,"ROD","4",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",3,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",4,"BOGR2","10",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",4,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",4,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",5,"BOGR2","40",14,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",5,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",5,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",6,"BOGR2","35",12,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",6,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",6,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",7,"BOGR2","4",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",7,"BOER4","0.1",3,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","S"
"4/17/2012",2012,"S","ST",7,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",7,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",8,"BOGR2","25",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",8,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",8,"RBFEC","1",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",9,"BOGR2","4",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",9,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",9,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",10,"BOGR2","10",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",10,"CHAL11","1",1,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","T","S"
"4/17/2012",2012,"S","ST",10,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",10,"RBFEC","1",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",11,"BOGR2","10",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",11,"ECIN2","0.1",2,NA,"Plantae","Cactaceae","Ecinomastus","intertextus","T","S"
"4/17/2012",2012,"S","ST",11,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",11,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",12,"SPHA","4",11,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata","T","S"
"4/17/2012",2012,"S","ST",12,"BOGR2","0.1",4,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",12,"PDOG","100",-99999,"pdog mound",NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",12,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",13,"BOGR2","10",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",13,"ECIN2","0.1",4,NA,"Plantae","Cactaceae","Ecinomastus","intertextus","T","S"
"4/17/2012",2012,"S","ST",13,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",13,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",14,"BOGR2","8",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",14,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",14,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",15,"BOGR2","4",5,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",15,"PEFE","2",2,NA,"Plantae","Scrophulariaceae","Penstemon","fendleri","T","S"
"4/17/2012",2012,"S","ST",15,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",15,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",16,"BOGR2","25",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",16,"DAPU7","0.1",1,NA,"Plantae","Poaceae","Dasyochloa","pulchella","T","S"
"4/17/2012",2012,"S","ST",16,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",16,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",17,"BOGR2","25",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",17,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",17,"RBFEC","1",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",18,"BOGR2","10",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",18,"DAPU7","0.1",1,NA,"Plantae","Poaceae","Dasyochloa","pulchella","T","S"
"4/17/2012",2012,"S","ST",18,"RBFEC","7",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",18,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",19,"BOGR2","35",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",19,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",19,"FECES","-999",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",20,"BOGR2","15",12,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",20,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",20,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",21,"BOGR2","50",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",21,"RBFEC","11",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",21,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",22,"BOGR2","20",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",22,"CHAL11","4",2,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","T","S"
"4/17/2012",2012,"S","ST",22,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",22,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",23,"BOGR2","15",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",23,"RBFEC","1",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",23,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",24,"BOER4","4",6,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","S"
"4/17/2012",2012,"S","ST",24,"PLJA","4",14,NA,"Plantae","Poaceae","Pleuraphis","jamesii","T","S"
"4/17/2012",2012,"S","ST",24,"BOGR2","15",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",24,"RBFEC","3",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",24,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",25,"BOGR2","15",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",25,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",25,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",26,"BOGR2","15",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",26,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",26,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",27,"BOGR2","15",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",27,"ECIN2","0.1",2,NA,"Plantae","Cactaceae","Ecinomastus","intertextus","T","S"
"4/17/2012",2012,"S","ST",27,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",27,"RBFEC","1",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",28,"BOGR2","20",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",28,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",28,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",29,"BOGR2","8",10,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",29,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",29,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",30,"MUAR2","4",6,NA,"Plantae","Poaceae","Muhlenbergia","arenicola","T","S"
"4/17/2012",2012,"S","ST",30,"BOGR2","4",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",30,"SCBR2","1",4,NA,"Plantae","Poaceae","Scleropogon","brevifolius","T","S"
"4/17/2012",2012,"S","ST",30,"BOER4","8",8,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","S"
"4/17/2012",2012,"S","ST",30,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",30,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",31,"BOGR2","15",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",31,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",31,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",32,"BOGR2","4",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",32,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",32,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",33,"BOGR2","6",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",33,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",33,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",34,"BOGR2","20",14,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",34,"SOEL","1",4,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium","T","S"
"4/17/2012",2012,"S","ST",34,"PDOG","35",-99999,"pdog mound",NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",34,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",35,"BOGR2","20",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",35,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",35,"FECES","0",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",36,"BOER4","3",7,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","S"
"4/17/2012",2012,"S","ST",36,"BOGR2","15",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"4/17/2012",2012,"S","ST",36,"RBFEC","1",-99999,NA,NA,NA,NA,NA,"T","S"
"4/17/2012",2012,"S","ST",36,"DIST","0",-99999,NA,NA,NA,NA,NA,"T","S"
"9/7/2012",2012,"F","MC",1,"BOGR2","8",13,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",1,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",1,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",2,"PLJA","45",19,NA,"Plantae","Poaceae","Pleuraphis","jamesii","C","M"
"9/7/2012",2012,"F","MC",2,"CYIMI","30",79,NA,"Plantae","Cactaceae","Cylindropuntia","imbricata","C","M"
"9/7/2012",2012,"F","MC",2,"MUPO2","2",18,NA,"Plantae","Poaceae","Muhlenbergia","porteri","C","M"
"9/7/2012",2012,"F","MC",2,"SOEL","1",13,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium","C","M"
"9/7/2012",2012,"F","MC",2,"BOER4","15",11,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"9/7/2012",2012,"F","MC",2,"BOGR2","4",13,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",2,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",2,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",3,"BOGR2","20",14,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",3,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",3,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",4,"BOER4","10",17,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"9/7/2012",2012,"F","MC",4,"BOGR2","30",19,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",4,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",4,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",5,"BOGR2","4",19,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",5,"BOER4","4",17,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"9/7/2012",2012,"F","MC",5,"MEMU3","0.1",7,NA,"Plantae","Loasaceae","Mentzelia","multiflora","C","M"
"9/7/2012",2012,"F","MC",5,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",5,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",6,"BOGR2","15",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",6,"CHSES","4",6,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"9/7/2012",2012,"F","MC",6,"ANT","100",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",6,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",7,"BOGR2","10",16,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",7,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",7,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",8,"BOGR2","4",14,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",8,"CHAL11","1",1,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","M"
"9/7/2012",2012,"F","MC",8,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",8,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",9,"BOGR2","6",11,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",9,"CHAL11","6",2,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","M"
"9/7/2012",2012,"F","MC",9,"FECES","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",9,"DIST","0",-99999,NA,NA,NA,NA,NA,"C","M"
"9/7/2012",2012,"F","MC",10,"BOGR2","6",12,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"9/7/2012",2012,"F","MC",10,"BOER4","4",12,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
