"date","location","line","row","species_code","value","comments","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","updated_cover","date_updated"
19980215,"fs",0,"18","LITT","22","na",NA,NA,NA,NA,22,1998-02-15
19980215,"fs",0,"24","LITT","11","na",NA,NA,NA,NA,11,1998-02-15
19980215,"fs",0,"24","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",0,"27","LITT","23","na",NA,NA,NA,NA,23,1998-02-15
19980215,"fs",3,"0","LITT","15","na",NA,NA,NA,NA,15,1998-02-15
19980215,"fs",3,"3","CHER2","+","na","Plantae","Asteraceae","Chaetopappa","ericoides",0.5,1998-02-15
19980215,"fs",3,"3","LITT","3","na",NA,NA,NA,NA,3,1998-02-15
19980215,"fs",3,"3","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",3,"6","LITT","10","na",NA,NA,NA,NA,10,1998-02-15
19980215,"fs",3,"18","LITT","30","na",NA,NA,NA,NA,30,1998-02-15
19980215,"fs",3,"21","LITT","6","na",NA,NA,NA,NA,6,1998-02-15
19980215,"fs",3,"21","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",3,"24","LITT","25","na",NA,NA,NA,NA,25,1998-02-15
19980215,"fs",3,"27","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"fs",6,"0","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1998-02-15
19980215,"fs",6,"0","LITT","34","na",NA,NA,NA,NA,34,1998-02-15
19980215,"fs",6,"0","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",6,"3","LITT","27","na",NA,NA,NA,NA,27,1998-02-15
19980215,"fs",6,"6","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"fs",6,"6","LITT","22","na",NA,NA,NA,NA,22,1998-02-15
19980215,"fs",6,"6","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",6,"6","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"fs",6,"12","LITT","30","na",NA,NA,NA,NA,30,1998-02-15
19980215,"fs",6,"15","LITT","29","na",NA,NA,NA,NA,29,1998-02-15
19980215,"fs",6,"15","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"fs",6,"21","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"fs",6,"24","LITT","4","na",NA,NA,NA,NA,4,1998-02-15
19980215,"fs",6,"27","LITT","9","na",NA,NA,NA,NA,9,1998-02-15
19980215,"fs",6,"27","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",9,"0","LITT","15","na",NA,NA,NA,NA,15,1998-02-15
19980215,"fs",9,"3","LITT","20","na",NA,NA,NA,NA,20,1998-02-15
19980215,"fs",9,"6","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"fs",9,"6","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1998-02-15
19980215,"fs",9,"9","LITT","14","na",NA,NA,NA,NA,14,1998-02-15
19980215,"fs",9,"12","LITT","56","na",NA,NA,NA,NA,56,1998-02-15
19980215,"fs",9,"12","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",9,"15","LITT","24","na",NA,NA,NA,NA,24,1998-02-15
19980215,"fs",9,"18","YUGL","3","na","Plantae","Agavaceae","Yucca","glauca",3,1998-02-15
19980215,"fs",9,"18","LITT","19","na",NA,NA,NA,NA,19,1998-02-15
19980215,"fs",9,"21","LITT","43","na",NA,NA,NA,NA,43,1998-02-15
19980215,"fs",9,"21","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",9,"21","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"fs",9,"24","LITT","13","na",NA,NA,NA,NA,13,1998-02-15
19980215,"fs",12,"3","LITT","32","na",NA,NA,NA,NA,32,1998-02-15
19980215,"fs",12,"6","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"fs",12,"6","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"fs",12,"6","LITT","25","na",NA,NA,NA,NA,25,1998-02-15
19980215,"fs",12,"9","LITT","14","na",NA,NA,NA,NA,14,1998-02-15
19980215,"fs",12,"15","LITT","15","na",NA,NA,NA,NA,15,1998-02-15
19980215,"fs",12,"15","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",12,"21","LITT","32","na",NA,NA,NA,NA,32,1998-02-15
19980215,"fs",15,"0","LITT","23","na",NA,NA,NA,NA,23,1998-02-15
19980215,"fs",15,"6","LITT","54","na",NA,NA,NA,NA,54,1998-02-15
19980215,"fs",15,"9","LITT","27","na",NA,NA,NA,NA,27,1998-02-15
19980215,"fs",15,"9","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",15,"21","LITT","16","na",NA,NA,NA,NA,16,1998-02-15
19980215,"fs",15,"24","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"fs",15,"24","LITT","7","na",NA,NA,NA,NA,7,1998-02-15
19980215,"fs",18,"6","LITT","22","na",NA,NA,NA,NA,22,1998-02-15
19980215,"fs",18,"12","CHER2","+","na","Plantae","Asteraceae","Chaetopappa","ericoides",0.5,1998-02-15
19980215,"fs",18,"12","LITT","7","na",NA,NA,NA,NA,7,1998-02-15
19980215,"fs",18,"18","UNK","+","SEEDLING",NA,NA,NA,NA,0.5,1998-02-15
19980215,"fs",18,"18","LITT","6","na",NA,NA,NA,NA,6,1998-02-15
19980215,"fs",18,"21","LITT","9","na",NA,NA,NA,NA,9,1998-02-15
19980215,"fs",18,"24","UNK","+","SEEDLING",NA,NA,NA,NA,0.5,1998-02-15
19980215,"fs",18,"24","LITT","9","na",NA,NA,NA,NA,9,1998-02-15
19980215,"fs",18,"27","LITT","25","na",NA,NA,NA,NA,25,1998-02-15
19980215,"fs",21,"12","ATCO","1","na","Plantae","Chenopodiaceae","Atriplex","confertifolia",1,1998-02-15
19980215,"fs",21,"12","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"fs",21,"12","LITT","15","na",NA,NA,NA,NA,15,1998-02-15
19980215,"fs",21,"24","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"fs",24,"3","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"fs",24,"3","LITT","6","na",NA,NA,NA,NA,6,1998-02-15
19980215,"fs",24,"6","LITT","17","na",NA,NA,NA,NA,17,1998-02-15
19980215,"fs",24,"6","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"fs",24,"9","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"fs",24,"9","LITT","19","na",NA,NA,NA,NA,19,1998-02-15
19980215,"fs",24,"12","LITT","16","na",NA,NA,NA,NA,16,1998-02-15
19980215,"fs",24,"15","LITT","9","na",NA,NA,NA,NA,9,1998-02-15
19980215,"fs",24,"15","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"fs",24,"27","LITT","30","na",NA,NA,NA,NA,30,1998-02-15
19980215,"fs",27,"0","ATCO","+","na","Plantae","Chenopodiaceae","Atriplex","confertifolia",0.5,1998-02-15
19980215,"fs",27,"0","LITT","30","na",NA,NA,NA,NA,30,1998-02-15
19980215,"fs",27,"6","LITT","24","na",NA,NA,NA,NA,24,1998-02-15
19980215,"fs",27,"6","BOER4","1","na","Plantae","Poaceae","Bouteloua","eriopoda",1,1998-02-15
19980215,"fs",27,"9","LITT","10","na",NA,NA,NA,NA,10,1998-02-15
19980215,"fs",27,"12","LITT","7","na",NA,NA,NA,NA,7,1998-02-15
19980215,"fs",27,"18","LITT","8","na",NA,NA,NA,NA,8,1998-02-15
19980215,"fs",27,"21","LITT","12","na",NA,NA,NA,NA,12,1998-02-15
19980215,"fs",27,"27","LITT","66","na",NA,NA,NA,NA,66,1998-02-15
19980215,"dw",0,"9","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",0,"15","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",0,"15","LITT","40","na",NA,NA,NA,NA,40,1998-02-15
19980215,"dw",0,"15","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",0,"18","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",0,"18","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",0,"24","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",0,"24","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"dw",0,"24","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"dw",0,"24","LITT","56","na",NA,NA,NA,NA,56,1998-02-15
19980215,"dw",0,"27","LITT","55","na",NA,NA,NA,NA,55,1998-02-15
19980215,"dw",3,"0","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",3,"0","LITT","33","na",NA,NA,NA,NA,33,1998-02-15
19980215,"dw",3,"0","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",3,"3","LITT","17","na",NA,NA,NA,NA,17,1998-02-15
19980215,"dw",3,"6","DANAN","1","na","Plantae","Fabaceae","Dalea","nana",1,1998-02-15
19980215,"dw",3,"6","LITT","50","na",NA,NA,NA,NA,50,1998-02-15
19980215,"dw",3,"6","BOER4","1","na","Plantae","Poaceae","Bouteloua","eriopoda",1,1998-02-15
19980215,"dw",3,"18","LITT","70","na",NA,NA,NA,NA,70,1998-02-15
19980215,"dw",3,"21","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1998-02-15
19980215,"dw",3,"21","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"dw",3,"21","BOER4","1","na","Plantae","Poaceae","Bouteloua","eriopoda",1,1998-02-15
19980215,"dw",3,"21","LITT","4","na",NA,NA,NA,NA,4,1998-02-15
19980215,"dw",3,"24","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",3,"27","LITT","16","na",NA,NA,NA,NA,16,1998-02-15
19980215,"dw",6,"0","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1998-02-15
19980215,"dw",6,"0","ARPUP6","1","na",NA,NA,NA,NA,1,1998-02-15
19980215,"dw",6,"0","LITT","59","na",NA,NA,NA,NA,59,1998-02-15
19980215,"dw",6,"3","LITT","15","na",NA,NA,NA,NA,15,1998-02-15
19980215,"dw",6,"3","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",6,"6","LITT","22","na",NA,NA,NA,NA,22,1998-02-15
19980215,"dw",6,"12","LITT","57","na",NA,NA,NA,NA,57,1998-02-15
19980215,"dw",6,"15","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",6,"15","LITT","24","na",NA,NA,NA,NA,24,1998-02-15
19980215,"dw",6,"21","CHER2","1","na","Plantae","Asteraceae","Chaetopappa","ericoides",1,1998-02-15
19980215,"dw",6,"21","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",6,"24","LITT","16","na",NA,NA,NA,NA,16,1998-02-15
19980215,"dw",6,"27","LITT","19","na",NA,NA,NA,NA,19,1998-02-15
19980215,"dw",6,"27","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",9,"0","LITT","50","na",NA,NA,NA,NA,50,1998-02-15
19980215,"dw",9,"3","LITT","19","na",NA,NA,NA,NA,19,1998-02-15
19980215,"dw",9,"6","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",9,"6","LITT","13","na",NA,NA,NA,NA,13,1998-02-15
19980215,"dw",9,"6","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",9,"9","LITT","25","na",NA,NA,NA,NA,25,1998-02-15
19980215,"dw",9,"12","LITT","15","na",NA,NA,NA,NA,15,1998-02-15
19980215,"dw",9,"12","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",9,"15","LITT","33","na",NA,NA,NA,NA,33,1998-02-15
19980215,"dw",9,"18","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",9,"18","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"dw",9,"18","LITT","34","na",NA,NA,NA,NA,34,1998-02-15
19980215,"dw",9,"18","ARPUP6","1","na",NA,NA,NA,NA,1,1998-02-15
19980215,"dw",9,"21","LITT","11","na",NA,NA,NA,NA,11,1998-02-15
19980215,"dw",9,"24","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1998-02-15
19980215,"dw",9,"24","LITT","37","na",NA,NA,NA,NA,37,1998-02-15
19980215,"dw",12,"3","LITT","21","na",NA,NA,NA,NA,21,1998-02-15
19980215,"dw",12,"3","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",12,"6","DAJA","1","na","Plantae","Fabaceae","Dalea","jamesii",1,1998-02-15
19980215,"dw",12,"6","LITT","7","na",NA,NA,NA,NA,7,1998-02-15
19980215,"dw",12,"6","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",12,"9","LITT","44","na",NA,NA,NA,NA,44,1998-02-15
19980215,"dw",12,"15","LITT","35","na",NA,NA,NA,NA,35,1998-02-15
19980215,"dw",12,"21","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",12,"21","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",12,"21","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",15,"0","LITT","45","na",NA,NA,NA,NA,45,1998-02-15
19980215,"dw",15,"6","LITT","21","na",NA,NA,NA,NA,21,1998-02-15
19980215,"dw",15,"9","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"dw",15,"9","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",15,"21","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1998-02-15
19980215,"dw",15,"21","LITT","14","na",NA,NA,NA,NA,14,1998-02-15
19980215,"dw",15,"24","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",15,"24","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",15,"24","LITT","35","na",NA,NA,NA,NA,35,1998-02-15
19980215,"dw",18,"6","LITT","22","na",NA,NA,NA,NA,22,1998-02-15
19980215,"dw",18,"12","YUGL","3","na","Plantae","Agavaceae","Yucca","glauca",3,1998-02-15
19980215,"dw",18,"12","LITT","29","na",NA,NA,NA,NA,29,1998-02-15
19980215,"dw",18,"18","LITT","35","na",NA,NA,NA,NA,35,1998-02-15
19980215,"dw",18,"21","LITT","60","na",NA,NA,NA,NA,60,1998-02-15
19980215,"dw",18,"24","LITT","24","na",NA,NA,NA,NA,24,1998-02-15
19980215,"dw",18,"24","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",18,"27","LITT","13","na",NA,NA,NA,NA,13,1998-02-15
19980215,"dw",21,"12","CHER2","1","na","Plantae","Asteraceae","Chaetopappa","ericoides",1,1998-02-15
19980215,"dw",21,"12","LITT","9","na",NA,NA,NA,NA,9,1998-02-15
19980215,"dw",21,"24","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1998-02-15
19980215,"dw",21,"24","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",24,"3","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1998-02-15
19980215,"dw",24,"3","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",24,"3","LITT","9","na",NA,NA,NA,NA,9,1998-02-15
19980215,"dw",24,"6","LITT","3","na",NA,NA,NA,NA,3,1998-02-15
19980215,"dw",24,"9","LITT","55","na",NA,NA,NA,NA,55,1998-02-15
19980215,"dw",24,"12","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1998-02-15
19980215,"dw",24,"12","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",24,"15","LITT","34","na",NA,NA,NA,NA,34,1998-02-15
19980215,"dw",24,"27","LITT","44","na",NA,NA,NA,NA,44,1998-02-15
19980215,"dw",27,"0","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"dw",27,"0","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",27,"0","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"dw",27,"6","LITT","3","na",NA,NA,NA,NA,3,1998-02-15
19980215,"dw",27,"9","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1998-02-15
19980215,"dw",27,"9","LITT","6","na",NA,NA,NA,NA,6,1998-02-15
19980215,"dw",27,"12","LITT","35","na",NA,NA,NA,NA,35,1998-02-15
19980215,"dw",27,"18","LITT","22","na",NA,NA,NA,NA,22,1998-02-15
19980215,"dw",27,"21","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1998-02-15
19980215,"dw",27,"21","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"dw",27,"27","LITT","12","na",NA,NA,NA,NA,12,1998-02-15
19980215,"rs",0,"9","LITT","3","na",NA,NA,NA,NA,3,1998-02-15
19980215,"rs",0,"15","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1998-02-15
19980215,"rs",0,"15","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"rs",0,"15","ATCA2","9","na","Plantae","Chenopodiaceae","Atriplex","canescens",9,1998-02-15
19980215,"rs",0,"15","LITT","75","na",NA,NA,NA,NA,75,1998-02-15
19980215,"rs",0,"18","LITT","50","na",NA,NA,NA,NA,50,1998-02-15
19980215,"rs",0,"18","Sphae","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"rs",0,"18","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"rs",0,"24","LITT","13","na",NA,NA,NA,NA,13,1998-02-15
19980215,"rs",0,"27","LITT","22","na",NA,NA,NA,NA,22,1998-02-15
19980215,"rs",0,"27","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"rs",3,"0","LITT","14","na",NA,NA,NA,NA,14,1998-02-15
19980215,"rs",3,"3","LITT","16","na",NA,NA,NA,NA,16,1998-02-15
19980215,"rs",3,"6","LITT","29","na",NA,NA,NA,NA,29,1998-02-15
19980215,"rs",3,"18","LITT","10","na",NA,NA,NA,NA,10,1998-02-15
19980215,"rs",3,"21","LITT","3","na",NA,NA,NA,NA,3,1998-02-15
19980215,"rs",3,"24","Sphae","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"rs",3,"24","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"rs",3,"24","LITT","4","na",NA,NA,NA,NA,4,1998-02-15
19980215,"rs",3,"27","LITT","12","na",NA,NA,NA,NA,12,1998-02-15
19980215,"rs",6,"0","Sphae","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"rs",6,"0","LITT","16","na",NA,NA,NA,NA,16,1998-02-15
19980215,"rs",6,"3","LITT","17","na",NA,NA,NA,NA,17,1998-02-15
19980215,"rs",6,"3","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"rs",6,"6","LITT","14","na",NA,NA,NA,NA,14,1998-02-15
19980215,"rs",6,"12","LITT","3","na",NA,NA,NA,NA,3,1998-02-15
19980215,"rs",6,"15","LITT","15","na",NA,NA,NA,NA,15,1998-02-15
19980215,"rs",6,"21","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"rs",6,"21","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"rs",6,"21","LITT","45","na",NA,NA,NA,NA,45,1998-02-15
19980215,"rs",6,"24","LITT","35","na",NA,NA,NA,NA,35,1998-02-15
19980215,"rs",6,"27","LITT","22","na",NA,NA,NA,NA,22,1998-02-15
19980215,"rs",9,"0","LITT","20","na",NA,NA,NA,NA,20,1998-02-15
19980215,"rs",9,"3","LITT","8","na",NA,NA,NA,NA,8,1998-02-15
19980215,"rs",9,"6","LITT","17","na",NA,NA,NA,NA,17,1998-02-15
19980215,"rs",9,"9","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"rs",9,"9","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"rs",9,"12","LITT","60","na",NA,NA,NA,NA,60,1998-02-15
19980215,"rs",9,"12","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"rs",9,"15","LITT","45","na",NA,NA,NA,NA,45,1998-02-15
19980215,"rs",9,"18","LITT","23","na",NA,NA,NA,NA,23,1998-02-15
19980215,"rs",9,"21","LITT","11","na",NA,NA,NA,NA,11,1998-02-15
19980215,"rs",9,"21","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"rs",9,"24","LITT","35","na",NA,NA,NA,NA,35,1998-02-15
19980215,"rs",12,"3","LITT","33","na",NA,NA,NA,NA,33,1998-02-15
19980215,"rs",12,"6","LITT","9","na",NA,NA,NA,NA,9,1998-02-15
19980215,"rs",12,"6","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"rs",12,"9","LITT","4","na",NA,NA,NA,NA,4,1998-02-15
19980215,"rs",12,"15","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"rs",12,"21","LITT","19","na",NA,NA,NA,NA,19,1998-02-15
19980215,"rs",15,"0","KRLA2","3","na","Plantae","Chenopodiaceae","Krascheninnikovia","lanata",3,1998-02-15
19980215,"rs",15,"0","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"rs",15,"0","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"rs",15,"0","LITT","60","na",NA,NA,NA,NA,60,1998-02-15
19980215,"rs",15,"6","LITT","35","na",NA,NA,NA,NA,35,1998-02-15
19980215,"rs",15,"9","LITT","17","na",NA,NA,NA,NA,17,1998-02-15
19980215,"rs",15,"21","LITT","25","na",NA,NA,NA,NA,25,1998-02-15
19980215,"rs",15,"24","LITT","3","na",NA,NA,NA,NA,3,1998-02-15
19980215,"rs",15,"24","BOER4","1","na","Plantae","Poaceae","Bouteloua","eriopoda",1,1998-02-15
19980215,"rs",18,"6","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"rs",18,"6","LITT","44","na",NA,NA,NA,NA,44,1998-02-15
19980215,"rs",18,"12","LITT","33","na",NA,NA,NA,NA,33,1998-02-15
19980215,"rs",18,"18","LITT","12","na",NA,NA,NA,NA,12,1998-02-15
19980215,"rs",18,"21","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"rs",18,"21","LITT","3","na",NA,NA,NA,NA,3,1998-02-15
19980215,"rs",18,"21","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1998-02-15
19980215,"rs",18,"24","LITT","14","na",NA,NA,NA,NA,14,1998-02-15
19980215,"rs",18,"27","LITT","4","na",NA,NA,NA,NA,4,1998-02-15
19980215,"rs",21,"12","LITT","23","na",NA,NA,NA,NA,23,1998-02-15
19980215,"rs",21,"24","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"rs",24,"3","ZIGR","+","na","Plantae","Asteraceae","Zinnia","grandiflora",0.5,1998-02-15
19980215,"rs",24,"3","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"rs",24,"3","LITT","5","na",NA,NA,NA,NA,5,1998-02-15
19980215,"rs",24,"6","LITT","8","na",NA,NA,NA,NA,8,1998-02-15
19980215,"rs",24,"9","LITT","13","na",NA,NA,NA,NA,13,1998-02-15
19980215,"rs",24,"9","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-02-15
19980215,"rs",24,"12","LITT","13","na",NA,NA,NA,NA,13,1998-02-15
19980215,"rs",24,"15","LITT","49","na",NA,NA,NA,NA,49,1998-02-15
19980215,"rs",24,"27","LITT","6","na",NA,NA,NA,NA,6,1998-02-15
19980215,"rs",27,"0","LITT","25","na",NA,NA,NA,NA,25,1998-02-15
19980215,"rs",27,"6","LITT","28","na",NA,NA,NA,NA,28,1998-02-15
19980215,"rs",27,"9","LITT","22","na",NA,NA,NA,NA,22,1998-02-15
19980215,"rs",27,"9","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-02-15
19980215,"rs",27,"12","LITT","17","na",NA,NA,NA,NA,17,1998-02-15
19980215,"rs",27,"18","LITT","45","na",NA,NA,NA,NA,45,1998-02-15
19980215,"rs",27,"21","LITT","50","na",NA,NA,NA,NA,50,1998-02-15
19980215,"rs",27,"27","LITT","13","na",NA,NA,NA,NA,13,1998-02-15
19980325,"rs",0,"0","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-03-25
19980325,"rs",0,"0","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1998-03-25
19980325,"rs",0,"0","Sphae","+","na",NA,NA,NA,NA,0.5,1998-03-25
19980325,"rs",0,"0","LITT","8","na",NA,NA,NA,NA,8,1998-03-25
19980325,"rs",0,"6","ARDI5","+","na","Plantae","Poaceae","Aristida","divaricata",0.5,1998-03-25
19980325,"rs",0,"6","HIJA","+","na",NA,NA,NA,NA,0.5,1998-03-25
19980325,"rs",0,"6","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-03-25
19980325,"rs",0,"6","MELE2","+","na","Plantae","Asteraceae","Melampodium","leucanthum",0.5,1998-03-25
19980325,"rs",0,"6","LITT","30","na",NA,NA,NA,NA,30,1998-03-25
19980325,"rs",0,"9","ARPUP6","+","na",NA,NA,NA,NA,0.5,1998-03-25
19980325,"rs",0,"9","HIJA","+","na",NA,NA,NA,NA,0.5,1998-03-25
19980325,"rs",0,"9","Sporo","+","na",NA,NA,NA,NA,0.5,1998-03-25
