"Date","Year","Seas","Line","Pre","Quad","Corner","Species","Count","Sta","Comment","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
"9/29/2010",2010,3,4,"B-O",3175,"D","SPCO4",5,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,4,"B-O",3175,"C","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,4,"B-O",3175,"C","ARPUP6",4,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,4,"B-O",3175,"B","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3175,"B","ARPUP6",2,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,4,"B-O",3175,"B","SPCO4",4,"B","60%_GUSA","Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,4,"B-O",3175,"A","SPCO4",1,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,4,"B-O",3175,"A","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3174,"D","SCBR2",1,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3174,"D","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,4,"B-O",3174,"C","SCBR2",4,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3174,"B","SCBR2",9,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3174,"A","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3171,"D","SPCO4",2,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,4,"B-O",3171,"D","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3171,"D","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,4,"B-O",3171,"C","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3171,"C","BOER4",5,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,4,"B-O",3171,"B","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,4,"B-O",3171,"B","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3171,"B","SPCO4",2,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,4,"B-O",3171,"A","SPCO4",2,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,4,"B-O",3171,"A","SCBR2",5,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3169,"D","SCBR2",3,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3169,"D","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,4,"B-O",3169,"C","SCBR2",4,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3169,"C","SPCO4",2,"U","30%_EPTO","Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,4,"B-O",3169,"B","BOER4",3,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,4,"B-O",3169,"A","SCBR2",5,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,4,"B-O",3169,"A","BOER4",7,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,4,"B-F",3167,"D","PLJA",2,"B",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/15/2010",2010,3,4,"B-F",3167,"D","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/15/2010",2010,3,4,"B-F",3167,"C","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,4,"B-F",3167,"B","BOER4",7,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,4,"B-F",3167,"A","BOER4",5,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,4,"B-F",3166,"D","BOER4",3,"B","50%_EPTO","Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,4,"B-F",3166,"D","PLJA",2,"B",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/15/2010",2010,3,4,"B-F",3166,"C","PLJA",7,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/15/2010",2010,3,4,"B-F",3166,"B","NONE",0,"U","50%_EPTO",NA,NA,NA,NA
"9/15/2010",2010,3,4,"B-F",3166,"A","PLJA",2,"B",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/15/2010",2010,3,4,"B-F",3166,"A","BOGR2",3,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/15/2010",2010,3,4,"B-F",3164,"D","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,4,"B-F",3164,"C","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,4,"B-F",3164,"B","SCBR2",7,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,4,"B-F",3164,"A","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,4,"B-F",3164,"A","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,4,"B-F",3164,"A","ARPUP6",2,"U",NA,NA,NA,NA,NA
"9/15/2010",2010,3,4,"B-F",3160,"D","BOGR2",8,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/15/2010",2010,3,4,"B-F",3160,"C","PLJA",1,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/15/2010",2010,3,4,"B-F",3160,"C","SCBR2",3,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,4,"B-F",3160,"B","PLJA",5,"B",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/15/2010",2010,3,4,"B-F",3160,"A","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,4,"B-F",3160,"A","PLJA",4,"B",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/15/2010",2010,3,4,"B-F",3159,"D","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,4,"B-F",3159,"C","BOGR2",7,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/15/2010",2010,3,4,"B-F",3159,"B","SCBR2",4,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,4,"B-F",3159,"A","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,4,"B-F",3158,"D","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/15/2010",2010,3,4,"B-F",3158,"D","ARDI5",1,"U","?","Plantae","Poaceae","Aristida","divaricata"
"9/15/2010",2010,3,4,"B-F",3158,"C","NONE",0,"U",NA,NA,NA,NA,NA
"9/15/2010",2010,3,4,"B-F",3158,"B","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,4,"B-F",3158,"B","SPCO4",3,"U",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/15/2010",2010,3,4,"B-F",3158,"A","BOGR2",2,"U","Mostly_EPTO","Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"C-O",3107,"D","DAPU7",2,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/29/2010",2010,3,3,"C-O",3107,"C","NONE",0,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,3,"C-O",3107,"B","SCBR2",1,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"C-O",3107,"A","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"C-O",3107,"A","DAPU7",8,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/29/2010",2010,3,3,"C-O",3106,"D","NONE",0,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,3,"C-O",3106,"C","NONE",0,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,3,"C-O",3106,"B","SPCO4",1,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,3,"C-O",3106,"B","DAPU7",3,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/29/2010",2010,3,3,"C-O",3105,"D","BOGR2",4,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"C-O",3106,"A","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"C-O",3105,"B","SCBR2",7,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"C-O",3105,"C","BOGR2",1,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"C-O",3105,"A","NONE",0,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,3,"C-O",3104,"D","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"C-O",3104,"D","SCBR2",5,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"C-O",3104,"C","ARPUP6",2,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,3,"C-O",3104,"C","SCBR2",1,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"C-O",3100,"D","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"C-O",3104,"A","SCBR2",5,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"C-O",3104,"B","ARPUP6",3,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,3,"C-O",3104,"B","SCBR2",4,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"C-O",3100,"C","SPCO4",1,"U",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,3,"C-O",3100,"C","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"C-O",3100,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"C-O",3100,"B","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"C-O",3100,"A","SPCO4",1,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,3,"C-O",3099,"D","DAPU7",3,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/29/2010",2010,3,3,"C-O",3099,"C","DAPU7",3,"U",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/29/2010",2010,3,3,"C-O",3099,"B","DAPU7",2,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/29/2010",2010,3,3,"C-O",3099,"A","SPCR",1,"B","?","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/15/2010",2010,3,3,"C-F",3131,"D","SPFL2",1,"B",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
"9/15/2010",2010,3,3,"C-F",3131,"D","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3131,"C","NONE",0,"B",NA,NA,NA,NA,NA
"9/15/2010",2010,3,3,"C-F",3131,"B","NONE",0,"B",NA,NA,NA,NA,NA
"9/15/2010",2010,3,3,"C-F",3131,"A","BOER4",6,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3131,"A","SPCO4",1,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/15/2010",2010,3,3,"C-F",3127,"D","SCBR2",1,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,3,"C-F",3127,"D","SPCR",1,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/15/2010",2010,3,3,"C-F",3127,"D","BOER4",5,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3127,"C","SCBR2",4,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,3,"C-F",3127,"A","SPCR",1,"B","?","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/15/2010",2010,3,3,"C-F",3127,"B","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,3,"C-F",3127,"A","SCBR2",3,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,3,"C-F",3126,"D","SPAI",2,"U","?","Plantae","Poaceae","Sporobolus","airoides"
"9/15/2010",2010,3,3,"C-F",3126,"D","MUAR2",1,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/15/2010",2010,3,3,"C-F",3126,"C","BOGR2",2,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/15/2010",2010,3,3,"C-F",3126,"C","MUAR2",3,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/15/2010",2010,3,3,"C-F",3126,"B","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3126,"A","BOER4",9,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3125,"D","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/15/2010",2010,3,3,"C-F",3125,"D","ARDI5",1,"B",NA,"Plantae","Poaceae","Aristida","divaricata"
"9/15/2010",2010,3,3,"C-F",3125,"D","SPAI",3,"B","?","Plantae","Poaceae","Sporobolus","airoides"
"9/15/2010",2010,3,3,"C-F",3125,"C","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/15/2010",2010,3,3,"C-F",3125,"C","SPCR",6,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/15/2010",2010,3,3,"C-F",3125,"C","BOER4",3,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3125,"B","SPCR",1,"B","?","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/15/2010",2010,3,3,"C-F",3125,"B","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3125,"B","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/15/2010",2010,3,3,"C-F",3125,"B","SCBR2",6,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,3,"C-F",3125,"A","NONE",0,"B",NA,NA,NA,NA,NA
"9/15/2010",2010,3,3,"C-F",3122,"D","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/15/2010",2010,3,3,"C-F",3122,"D","BOER4",6,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3122,"C","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3122,"C","BOGR2",7,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/15/2010",2010,3,3,"C-F",3122,"B","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/15/2010",2010,3,3,"C-F",3122,"B","BOGR2",2,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/15/2010",2010,3,3,"C-F",3122,"A","MUAR2",5,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/15/2010",2010,3,3,"C-F",3122,"A","SPCO4",2,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/15/2010",2010,3,3,"C-F",3121,"D","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/15/2010",2010,3,3,"C-F",3121,"C","SPCR",1,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/15/2010",2010,3,3,"C-F",3121,"C","SCBR2",4,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,3,"C-F",3121,"B","BOGR2",5,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/15/2010",2010,3,3,"C-F",3121,"A","SPCO4",1,"B","?","Plantae","Poaceae","Sporobolus","contractus"
"9/15/2010",2010,3,3,"C-F",3121,"A","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/15/2010",2010,3,3,"C-F",3121,"A","BOGR2",3,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"10/6/2010",2010,3,3,"B-O",3120,"D","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3120,"B","BOER4",8,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3120,"C","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3120,"A","SPCR",1,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"10/6/2010",2010,3,3,"B-O",3117,"D","BOER4",6,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3117,"C","BOER4",3,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3117,"B","BOER4",5,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3117,"A","NONE",0,"B",NA,NA,NA,NA,NA
"10/6/2010",2010,3,3,"B-O",3115,"D","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3115,"D","ARPUP6",7,"U",NA,NA,NA,NA,NA
"10/6/2010",2010,3,3,"B-O",3115,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3115,"B","MUAR2",6,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"10/6/2010",2010,3,3,"B-O",3115,"A","MUAR2",1,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"10/6/2010",2010,3,3,"B-O",3115,"A","BOER4",7,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3114,"D","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"10/6/2010",2010,3,3,"B-O",3114,"D","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3114,"C","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3114,"B","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3114,"B","MUAR2",3,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"10/6/2010",2010,3,3,"B-O",3114,"A","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"10/6/2010",2010,3,3,"B-O",3114,"A","DAPU7",4,"U",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"10/6/2010",2010,3,3,"B-O",3113,"D","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3113,"D","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"10/6/2010",2010,3,3,"B-O",3113,"C","SPCO4",4,"U","60%_EPTO","Plantae","Poaceae","Sporobolus","contractus"
"10/6/2010",2010,3,3,"B-O",3113,"B","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"10/6/2010",2010,3,3,"B-O",3113,"A","BOGR2",2,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"10/6/2010",2010,3,3,"B-O",3111,"D","BOER4",8,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3111,"C","DAPU7",2,"U",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"10/6/2010",2010,3,3,"B-O",3111,"B","DAPU7",1,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"10/6/2010",2010,3,3,"B-O",3111,"B","BOER4",3,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,3,"B-O",3111,"B","ARPUP6",1,"B",NA,NA,NA,NA,NA
"10/6/2010",2010,3,3,"B-O",3111,"A","DAPU7",1,"U",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"10/6/2010",2010,3,3,"B-O",3111,"A","MUAR2",5,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/29/2010",2010,3,3,"B-F",3142,"D","BOGR2",8,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"B-F",3142,"C","BOGR2",4,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"B-F",3142,"B","NONE",0,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,3,"B-F",3142,"A","BOER4",9,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"B-F",3140,"D","SCBR2",3,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3140,"C","SCBR2",4,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3140,"B","SCBR2",7,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3140,"A","SCBR2",7,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3138,"D","MUAR2",2,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/29/2010",2010,3,3,"B-F",3138,"D","SPCO4",2,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,3,"B-F",3138,"D","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"B-F",3138,"C","BOGR2",5,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"B-F",3138,"B","MUAR2",1,"B","?","Plantae","Poaceae","Muhlenbergia","arenicola"
"9/29/2010",2010,3,3,"B-F",3138,"B","SPCO4",1,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/29/2010",2010,3,3,"B-F",3138,"A","BOER4",9,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"B-F",3137,"D","BOGR2",1,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"B-F",3137,"C","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3137,"C","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"B-F",3137,"B","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3137,"B","BOGR2",6,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"B-F",3137,"A","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"B-F",3137,"A","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3135,"D","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3137,"A","BOGR2",7,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"B-F",3135,"C","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3135,"C","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/29/2010",2010,3,3,"B-F",3135,"B","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3135,"A","SCBR2",4,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3135,"B","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/29/2010",2010,3,3,"B-F",3135,"B","MUAR2",2,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/29/2010",2010,3,3,"B-F",3134,"D","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"B-F",3134,"C","SCBR2",4,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3134,"B","SCBR2",1,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/29/2010",2010,3,3,"B-F",3134,"B","BOER4",4,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"B-F",3134,"A","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/29/2010",2010,3,3,"B-F",3134,"A","BOGR2",3,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"10/6/2010",2010,3,2,"C-O",3083,"D","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,2,"C-O",3083,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,2,"C-O",3083,"B","BOER4",7,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,2,"C-O",3083,"A","SPCO4",1,"U",NA,"Plantae","Poaceae","Sporobolus","contractus"
"10/6/2010",2010,3,2,"C-O",3083,"A","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,2,"C-O",3082,"D","SPCO4",1,"U",NA,"Plantae","Poaceae","Sporobolus","contractus"
"10/6/2010",2010,3,2,"C-O",3082,"C","MUAR2",7,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"10/6/2010",2010,3,2,"C-O",3082,"B","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/6/2010",2010,3,2,"C-O",3082,"A","NONE",0,"U","30%_GUSA",NA,NA,NA,NA
"10/6/2010",2010,3,2,"C-O",3081,"D","BOGR2",4,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
