"DATE","PER","SITE","WEB","TRN","SPECIES","AGE","SEX","SUB","CNT","BURNED","COMMENTS","Taxa_genus","Taxa_species"
"9/14/2008","2008L","LATR",3,84,"BOAR","4","F","LATR2",1,".","","Bootettix","argentatus"
"9/14/2008","2008L","LATR",3,84,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",3,84,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",3,108,"HICA","4","M","SOIL",1,".","","Hippopedon","capito"
"9/14/2008","2008L","LATR",3,108,"TRCA","4","F","SOIL",1,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",3,108,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",3,108,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",3,108,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",3,132,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",3,132,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,12,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",4,12,"TRPA","4","F","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,12,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,36,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",4,36,"TRPA","4","F","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,36,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,60,"LEWH","4","M","SOIL",1,".","","Leprus","wheeleri"
"9/14/2008","2008L","LATR",4,60,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,60,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,84,"HICA","4","M","SOIL",1,".","","Hippopedon","capito"
"9/14/2008","2008L","LATR",4,84,"TRPA","4","F","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,84,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,108,"HICA","4","M","SOIL",1,".","","Hippopedon","capito"
"9/14/2008","2008L","LATR",4,108,"TRCA","4","F","SOIL",1,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",4,108,"TRPA","4","F","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,108,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,132,"AUFE","4","F","SOIL",1,".","","Aulocara","femoratum"
"9/14/2008","2008L","LATR",4,132,"TRPA","4","F","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,132,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",4,132,"TRPI","4","M","SOIL",1,".","","Trimerotropis","pistrinaria"
"9/14/2008","2008L","LATR",5,12,"ARPS","4","M","SOIL",1,".","","Arphia","pseudonietana"
"9/14/2008","2008L","LATR",5,12,"AUFE","4","F","SCBR2",1," ","","Aulocara","femoratum"
"9/14/2008","2008L","LATR",5,12,"AUFE","4","M","SCBR2",1,".","","Aulocara","femoratum"
"9/14/2008","2008L","LATR",5,12,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",5,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",5,36,"ACPI","4","F","MUPO2",1,".","","Acantherus","piperatus"
"9/14/2008","2008L","LATR",5,36,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",5,36,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",5,36,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",5,60,"TRCA","4","F","SOIL",2,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",5,60,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",5,60,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",5,60,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",5,84,"BOAR","4","F","LATR2",1,".","","Bootettix","argentatus"
"9/14/2008","2008L","LATR",5,84,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/14/2008","2008L","LATR",5,84,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",5,108,"ACPI","4","M","MUPO2",1,".","","Acantherus","piperatus"
"9/14/2008","2008L","LATR",5,108,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",5,108,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/14/2008","2008L","LATR",5,132,"ACPI","4","M","MUPO2",1,".","","Acantherus","piperatus"
"9/14/2008","2008L","LATR",5,132,"AUFE","4","F","PLJA",1,".","","Aulocara","femoratum"
"9/14/2008","2008L","LATR",5,132,"ERSI","4","M","PLJA",1,".","","Eritettix","simplex"
"9/14/2008","2008L","LATR",5,132,"SYMO","4","F","PLJA",1,".","","Syrbula","montezuma"
"9/14/2008","2008L","LATR",5,132,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/23/2009","2009E","BOER",1,12,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",1,12,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/23/2009","2009E","BOER",1,36,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",1,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",1,60,"PSDE","4","F","SCBR2",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",1,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",1,84,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/23/2009","2009E","BOER",1,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",1,132,"COOC","4","F","SOIL",1,".","","Cordillacris","occipitalis"
"6/23/2009","2009E","BOER",1,132,"COOC","4","M","SOIL",1,".","","Cordillacris","occipitalis"
"6/23/2009","2009E","BOER",1,132,"ERSI","4","F","BOGR2",1,".","","Eritettix","simplex"
"6/23/2009","2009E","BOER",1,132,"PSDE","4","M","SCBR2",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",2,12,"COOC","4","M","BOER4",1,".","","Cordillacris","occipitalis"
"6/23/2009","2009E","BOER",2,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",2,36,"NONE",".",".",".",0,".","",NA,NA
"6/23/2009","2009E","BOER",2,60,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",2,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",2,60,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/23/2009","2009E","BOER",2,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",2,84,"PSTE","4","F","SOIL",1,".","TX","Psoloessa","texana"
"6/23/2009","2009E","BOER",2,108,"COOC","4","M","SOIL",1,".","","Cordillacris","occipitalis"
"6/23/2009","2009E","BOER",2,108,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",2,132,"COOC","4","F","SOIL",1,".","","Cordillacris","occipitalis"
"6/23/2009","2009E","BOER",3,12,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",3,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",3,36,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/23/2009","2009E","BOER",3,60,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",3,84,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"6/23/2009","2009E","BOER",3,84,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",3,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",3,108,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",3,132,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",3,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",3,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/23/2009","2009E","BOER",4,12,"COOC","4","F","SOIL",1,".","","Cordillacris","occipitalis"
"6/23/2009","2009E","BOER",4,12,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",4,12,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",4,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",4,36,"COOC","4","F","SOIL",1,".","","Cordillacris","occipitalis"
"6/23/2009","2009E","BOER",4,36,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",4,60,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"6/23/2009","2009E","BOER",4,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",4,84,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"6/23/2009","2009E","BOER",4,84,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/23/2009","2009E","BOER",4,108,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",4,132,"NONE",".",".",".",0,".","",NA,NA
"6/23/2009","2009E","BOER",5,12,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",5,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",5,36,"NONE",".",".",".",0,".","",NA,NA
"6/23/2009","2009E","BOER",5,60,"COOC","4","F","SOIL",1,".","","Cordillacris","occipitalis"
"6/23/2009","2009E","BOER",5,60,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",5,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",5,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",5,84,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/23/2009","2009E","BOER",5,108,"NONE",".",".",".",0,".","",NA,NA
"6/23/2009","2009E","BOER",5,132,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"6/23/2009","2009E","BOER",5,132,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/23/2009","2009E","BOER",5,132,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,12,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,12,"PSDE","4","M","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,12,"PSDE","4","F","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,12,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,12,"PSTE","4","F","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",1,12,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",1,12,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",1,36,"PSDE","4","M","BOGR2",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,36,"PSTE","4","M","SOIL",2,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",1,36,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",1,60,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,60,"PSDE","4","F","SOIL",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,60,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,60,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",1,84,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,84,"PSDE","4","F","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,84,"PSTE","4","F","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",1,84,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",1,84,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/6/2009","2009E","BOGR",1,108,"OPOB","4","F","PLJA",1,".","","Opeia","obscura"
"6/6/2009","2009E","BOGR",1,108,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,108,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,108,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/6/2009","2009E","BOGR",1,132,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"6/6/2009","2009E","BOGR",1,132,"ERSI","4","F","PLJA",1,".","","Eritettix","simplex"
"6/6/2009","2009E","BOGR",1,132,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,132,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",1,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,12,"PSDE","4","F","BOGR2",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,12,"PSDE","4","M","SOIL",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",2,12,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/6/2009","2009E","BOGR",2,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,36,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,36,"PSTE","4","F","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",2,36,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",2,60,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,60,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/6/2009","2009E","BOGR",2,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,84,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,84,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,84,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,84,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,84,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",2,84,"XACO","4","M","SOIL",2,".","","Xanthippus","corallipes"
"6/6/2009","2009E","BOGR",2,108,"OPOB","3","N","BOER4",1,".","","Opeia","obscura"
"6/6/2009","2009E","BOGR",2,108,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,108,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",2,132,"ERSI","4","M","BOGR2",1,".","","Eritettix","simplex"
"6/6/2009","2009E","BOGR",2,132,"ERSI","4","F","PLJA",1,".","","Eritettix","simplex"
"6/6/2009","2009E","BOGR",2,132,"OPOB","4","F","PLJA",1,".","","Opeia","obscura"
"6/6/2009","2009E","BOGR",2,132,"OPOB","4","M","PLJA",2," ","","Opeia","obscura"
"6/6/2009","2009E","BOGR",2,132,"PSDE","4","F","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",2,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,12,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,12,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,12,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",3,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",3,36,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,36,"PSDE","4","M","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,36,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,36,"PSTE","4","F","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",3,36,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",3,36,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",3,60,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,60,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,60,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,60,"PSTE","4","F","BOGR2",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",3,60,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",3,84,"ERSI","4","M","BOGR2",1,".","","Eritettix","simplex"
"6/6/2009","2009E","BOGR",3,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,84,"PSDE","4","F","BOGR2",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,84,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,84,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",3,108,"OPOB","4","F","BOGR2",1,".","","Opeia","obscura"
"6/6/2009","2009E","BOGR",3,108,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,108,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,108,"PSDE","4","F","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,108,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,132,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,132,"PSDE","4","M","BOGR2",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,132,"PSDE","4","F","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,132,"PSDE","4","M","SOIL",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",3,132,"PSTE","4","F","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",3,132,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"6/6/2009","2009E","BOGR",3,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",4,12,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,12,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",4,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",4,12,"XACO","4","M","SOIL",2,".","","Xanthippus","corallipes"
"6/6/2009","2009E","BOGR",4,36,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,36,"PSDE","4","F","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,60,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,60,"PSDE","4","M","SOIL",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,84,"PSDE","4","M","BOGR2",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,84,"PSDE","4","F","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,84,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",4,108,"PSDE","4","M","BOGR2",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,108,"PSDE","4","F","SOIL",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,108,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",4,132,"PSDE","4","F","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",4,132,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",4,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",5,12,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,12,"PSDE","4","M","BOGR2",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,12,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",5,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,36,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",5,60,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,60,"PSDE","4","M","SOIL",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,60,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/6/2009","2009E","BOGR",5,84,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"6/6/2009","2009E","BOGR",5,84,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,84,"PSDE","4","M","BOGR2",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,84,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,108,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,108,"PSDE","4","M","BOGR2",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,108,"PSDE","4","F","SOIL",2,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,108,"PSDE","4","M","SOIL",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,108,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",5,132,"OPOB","4","M","PLJA",1,".","","Opeia","obscura"
"6/6/2009","2009E","BOGR",5,132,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,132,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,132,"PSDE","4","M","SOIL",3,".","","Psoloessa","delicatula"
"6/6/2009","2009E","BOGR",5,132,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/6/2009","2009E","BOGR",5,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
