"","Cruise","date","Station","Depth.meters","TAXON_GENUS","count","TAXON_PHYLUM","TAXON_CLASS"
"2897",80430,"30-Apr-2008",2,5,"Protoperidinium",20,"Dinoflagellata","NA"
"2898",80430,"30-Apr-2008",3,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2899",80430,"30-Apr-2008",4,5,"Protoperidinium",40,"Dinoflagellata","NA"
"2900",80430,"30-Apr-2008",5,5,"Protoperidinium",20,"Dinoflagellata","NA"
"2901",80514,"14-May-2008",1,5,"Protoperidinium",120,"Dinoflagellata","NA"
"2902",80514,"14-May-2008",2,5,"Protoperidinium",680,"Dinoflagellata","NA"
"2903",80514,"14-May-2008",3,5,"Protoperidinium",280,"Dinoflagellata","NA"
"2904",80514,"14-May-2008",4,5,"Protoperidinium",260,"Dinoflagellata","NA"
"2905",80514,"14-May-2008",5,5,"Protoperidinium",380,"Dinoflagellata","NA"
"2906",80625,"25-Jun-2008",1,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2907",80625,"25-Jun-2008",2,5,"Protoperidinium",40,"Dinoflagellata","NA"
"2908",80625,"25-Jun-2008",3,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2909",80625,"25-Jun-2008",4,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2910",80625,"25-Jun-2008",5,5,"Protoperidinium",460,"Dinoflagellata","NA"
"2911",80716,"16-Jul-2008",1,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2912",80716,"16-Jul-2008",2,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2913",80716,"16-Jul-2008",3,5,"Protoperidinium",20,"Dinoflagellata","NA"
"2914",80716,"16-Jul-2008",4,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2915",80716,"16-Jul-2008",5,5,"Protoperidinium",20,"Dinoflagellata","NA"
"2916",80827,"27-Aug-2008",1,5,"Protoperidinium",200,"Dinoflagellata","NA"
"2917",80827,"27-Aug-2008",2,5,"Protoperidinium",160,"Dinoflagellata","NA"
"2918",80827,"27-Aug-2008",3,5,"Protoperidinium",160,"Dinoflagellata","NA"
"2919",80827,"27-Aug-2008",4,5,"Protoperidinium",40,"Dinoflagellata","NA"
"2920",80827,"27-Aug-2008",5,5,"Protoperidinium",320,"Dinoflagellata","NA"
"2921",80924,"24-Sep-2008",1,5,"Protoperidinium",60,"Dinoflagellata","NA"
"2922",80924,"24-Sep-2008",2,5,"Protoperidinium",40,"Dinoflagellata","NA"
"2923",80924,"24-Sep-2008",3,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2924",80924,"24-Sep-2008",4,5,"Protoperidinium",40,"Dinoflagellata","NA"
"2925",80924,"24-Sep-2008",5,5,"Protoperidinium",180,"Dinoflagellata","NA"
"2926",81023,"23-Oct-2008",1,5,"Protoperidinium",540,"Dinoflagellata","NA"
"2927",81023,"23-Oct-2008",2,5,"Protoperidinium",740,"Dinoflagellata","NA"
"2928",81023,"23-Oct-2008",3,5,"Protoperidinium",220,"Dinoflagellata","NA"
"2929",81023,"23-Oct-2008",4,5,"Protoperidinium",1480,"Dinoflagellata","NA"
"2930",81023,"23-Oct-2008",5,5,"Protoperidinium",180,"Dinoflagellata","NA"
"2931",81119,"19-Nov-2008",1,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2932",81119,"19-Nov-2008",2,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2933",81119,"19-Nov-2008",3,5,"Protoperidinium",280,"Dinoflagellata","NA"
"2934",81119,"19-Nov-2008",4,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2935",81119,"19-Nov-2008",5,5,"Protoperidinium",80,"Dinoflagellata","NA"
"2936",81210,"10-Dec-2008",1,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2937",81210,"10-Dec-2008",2,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2938",81210,"10-Dec-2008",3,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2939",81210,"10-Dec-2008",4,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2940",81210,"10-Dec-2008",5,5,"Protoperidinium",100,"Dinoflagellata","NA"
"2941",90123,"23-Jan-2009",1,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2942",90123,"23-Jan-2009",2,5,"Protoperidinium",160,"Dinoflagellata","NA"
"2943",90123,"23-Jan-2009",3,5,"Protoperidinium",460,"Dinoflagellata","NA"
"2944",90123,"23-Jan-2009",4,5,"Protoperidinium",300,"Dinoflagellata","NA"
"2945",90123,"23-Jan-2009",5,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2946",90226,"26-Feb-2009",1,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2947",90226,"26-Feb-2009",2,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2948",90226,"26-Feb-2009",3,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2949",90226,"26-Feb-2009",4,5,"Protoperidinium",60,"Dinoflagellata","NA"
"2950",90226,"26-Feb-2009",5,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2951",90330,"30-Mar-2009",1,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2952",90330,"30-Mar-2009",2,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2953",90330,"30-Mar-2009",3,5,"Protoperidinium",260,"Dinoflagellata","NA"
"2954",90330,"30-Mar-2009",4,5,"Protoperidinium",320,"Dinoflagellata","NA"
"2955",90330,"30-Mar-2009",5,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2956",90420,"20-Apr-2009",1,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2957",90420,"20-Apr-2009",2,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2958",90420,"20-Apr-2009",3,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2959",90420,"20-Apr-2009",4,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2960",90420,"20-Apr-2009",5,5,"Protoperidinium",0,"Dinoflagellata","NA"
"2961",80116,"16-Jan-2008",1,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2962",80116,"16-Jan-2008",2,5,"Gonyaulax",40,"Dinoflagellata","NA"
"2963",80116,"16-Jan-2008",3,5,"Gonyaulax",140,"Dinoflagellata","NA"
"2964",80116,"16-Jan-2008",4,5,"Gonyaulax",220,"Dinoflagellata","NA"
"2965",80116,"16-Jan-2008",5,5,"Gonyaulax",0,"Dinoflagellata","NA"
"2966",80221,"21-Feb-2008",1,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2967",80221,"21-Feb-2008",2,5,"Gonyaulax",0,"Dinoflagellata","NA"
"2968",80221,"21-Feb-2008",3,5,"Gonyaulax",60,"Dinoflagellata","NA"
"2969",80221,"21-Feb-2008",4,5,"Gonyaulax",120,"Dinoflagellata","NA"
"2970",80221,"21-Feb-2008",5,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2971",80325,"25-Mar-2008",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"2972",80325,"25-Mar-2008",2,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2973",80325,"25-Mar-2008",3,5,"Gonyaulax",0,"Dinoflagellata","NA"
"2974",80325,"25-Mar-2008",4,5,"Gonyaulax",140,"Dinoflagellata","NA"
"2975",80325,"25-Mar-2008",5,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2976",80430,"30-Apr-2008",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"2977",80430,"30-Apr-2008",2,5,"Gonyaulax",40,"Dinoflagellata","NA"
"2978",80430,"30-Apr-2008",3,5,"Gonyaulax",0,"Dinoflagellata","NA"
"2979",80430,"30-Apr-2008",4,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2980",80430,"30-Apr-2008",5,5,"Gonyaulax",60,"Dinoflagellata","NA"
"2981",80514,"14-May-2008",1,5,"Gonyaulax",180,"Dinoflagellata","NA"
"2982",80514,"14-May-2008",2,5,"Gonyaulax",480,"Dinoflagellata","NA"
"2983",80514,"14-May-2008",3,5,"Gonyaulax",320,"Dinoflagellata","NA"
"2984",80514,"14-May-2008",4,5,"Gonyaulax",520,"Dinoflagellata","NA"
"2985",80514,"14-May-2008",5,5,"Gonyaulax",320,"Dinoflagellata","NA"
"2986",80625,"25-Jun-2008",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"2987",80625,"25-Jun-2008",2,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2988",80625,"25-Jun-2008",3,5,"Gonyaulax",40,"Dinoflagellata","NA"
"2989",80625,"25-Jun-2008",4,5,"Gonyaulax",400,"Dinoflagellata","NA"
"2990",80625,"25-Jun-2008",5,5,"Gonyaulax",800,"Dinoflagellata","NA"
"2991",80716,"16-Jul-2008",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"2992",80716,"16-Jul-2008",2,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2993",80716,"16-Jul-2008",3,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2994",80716,"16-Jul-2008",4,5,"Gonyaulax",20,"Dinoflagellata","NA"
"2995",80716,"16-Jul-2008",5,5,"Gonyaulax",0,"Dinoflagellata","NA"
"2996",80827,"27-Aug-2008",1,5,"Gonyaulax",40,"Dinoflagellata","NA"
"2997",80827,"27-Aug-2008",2,5,"Gonyaulax",120,"Dinoflagellata","NA"
"2998",80827,"27-Aug-2008",3,5,"Gonyaulax",450,"Dinoflagellata","NA"
"2999",80827,"27-Aug-2008",4,5,"Gonyaulax",220,"Dinoflagellata","NA"
"3000",80827,"27-Aug-2008",5,5,"Gonyaulax",180,"Dinoflagellata","NA"
"3001",80924,"24-Sep-2008",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3002",80924,"24-Sep-2008",2,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3003",80924,"24-Sep-2008",3,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3004",80924,"24-Sep-2008",4,5,"Gonyaulax",60,"Dinoflagellata","NA"
"3005",80924,"24-Sep-2008",5,5,"Gonyaulax",300,"Dinoflagellata","NA"
"3006",81023,"23-Oct-2008",1,5,"Gonyaulax",180,"Dinoflagellata","NA"
"3007",81023,"23-Oct-2008",2,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3008",81023,"23-Oct-2008",3,5,"Gonyaulax",360,"Dinoflagellata","NA"
"3009",81023,"23-Oct-2008",4,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3010",81023,"23-Oct-2008",5,5,"Gonyaulax",340,"Dinoflagellata","NA"
"3011",81119,"19-Nov-2008",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3012",81119,"19-Nov-2008",2,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3013",81119,"19-Nov-2008",3,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3014",81119,"19-Nov-2008",4,5,"Gonyaulax",40,"Dinoflagellata","NA"
"3015",81119,"19-Nov-2008",5,5,"Gonyaulax",80,"Dinoflagellata","NA"
"3016",81210,"10-Dec-2008",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3017",81210,"10-Dec-2008",2,5,"Gonyaulax",40,"Dinoflagellata","NA"
"3018",81210,"10-Dec-2008",3,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3019",81210,"10-Dec-2008",4,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3020",81210,"10-Dec-2008",5,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3021",90123,"23-Jan-2009",1,5,"Gonyaulax",40,"Dinoflagellata","NA"
"3022",90123,"23-Jan-2009",2,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3023",90123,"23-Jan-2009",3,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3024",90123,"23-Jan-2009",4,5,"Gonyaulax",140,"Dinoflagellata","NA"
"3025",90123,"23-Jan-2009",5,5,"Gonyaulax",60,"Dinoflagellata","NA"
"3026",90226,"26-Feb-2009",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3027",90226,"26-Feb-2009",2,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3028",90226,"26-Feb-2009",3,5,"Gonyaulax",40,"Dinoflagellata","NA"
"3029",90226,"26-Feb-2009",4,5,"Gonyaulax",140,"Dinoflagellata","NA"
"3030",90226,"26-Feb-2009",5,5,"Gonyaulax",140,"Dinoflagellata","NA"
"3031",90330,"30-Mar-2009",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3032",90330,"30-Mar-2009",2,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3033",90330,"30-Mar-2009",3,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3034",90330,"30-Mar-2009",4,5,"Gonyaulax",160,"Dinoflagellata","NA"
"3035",90330,"30-Mar-2009",5,5,"Gonyaulax",140,"Dinoflagellata","NA"
"3036",90420,"20-Apr-2009",1,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3037",90420,"20-Apr-2009",2,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3038",90420,"20-Apr-2009",3,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3039",90420,"20-Apr-2009",4,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3040",90420,"20-Apr-2009",5,5,"Gonyaulax",0,"Dinoflagellata","NA"
"3041",80116,"16-Jan-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3042",80116,"16-Jan-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3043",80116,"16-Jan-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3044",80116,"16-Jan-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3045",80116,"16-Jan-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3046",80221,"21-Feb-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3047",80221,"21-Feb-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3048",80221,"21-Feb-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3049",80221,"21-Feb-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3050",80221,"21-Feb-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3051",80325,"25-Mar-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3052",80325,"25-Mar-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3053",80325,"25-Mar-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3054",80325,"25-Mar-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3055",80325,"25-Mar-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3056",80430,"30-Apr-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3057",80430,"30-Apr-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3058",80430,"30-Apr-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3059",80430,"30-Apr-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3060",80430,"30-Apr-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3061",80514,"14-May-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3062",80514,"14-May-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3063",80514,"14-May-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3064",80514,"14-May-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3065",80514,"14-May-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3066",80625,"25-Jun-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3067",80625,"25-Jun-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3068",80625,"25-Jun-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3069",80625,"25-Jun-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3070",80625,"25-Jun-2008",5,5,"Alexandrinium",620,"Dinoflagellata","NA"
"3071",80716,"16-Jul-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3072",80716,"16-Jul-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3073",80716,"16-Jul-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3074",80716,"16-Jul-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3075",80716,"16-Jul-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3076",80827,"27-Aug-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3077",80827,"27-Aug-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3078",80827,"27-Aug-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3079",80827,"27-Aug-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3080",80827,"27-Aug-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3081",80924,"24-Sep-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3082",80924,"24-Sep-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3083",80924,"24-Sep-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3084",80924,"24-Sep-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3085",80924,"24-Sep-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3086",81023,"23-Oct-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3087",81023,"23-Oct-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3088",81023,"23-Oct-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3089",81023,"23-Oct-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3090",81023,"23-Oct-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3091",81119,"19-Nov-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3092",81119,"19-Nov-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3093",81119,"19-Nov-2008",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3094",81119,"19-Nov-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3095",81119,"19-Nov-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3096",81210,"10-Dec-2008",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3097",81210,"10-Dec-2008",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3098",81210,"10-Dec-2008",3,5,"Alexandrinium",320,"Dinoflagellata","NA"
"3099",81210,"10-Dec-2008",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3100",81210,"10-Dec-2008",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3101",90123,"23-Jan-2009",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3102",90123,"23-Jan-2009",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3103",90123,"23-Jan-2009",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3104",90123,"23-Jan-2009",4,5,"Alexandrinium",120,"Dinoflagellata","NA"
"3105",90123,"23-Jan-2009",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3106",90226,"26-Feb-2009",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3107",90226,"26-Feb-2009",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3108",90226,"26-Feb-2009",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3109",90226,"26-Feb-2009",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3110",90226,"26-Feb-2009",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3111",90330,"30-Mar-2009",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3112",90330,"30-Mar-2009",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3113",90330,"30-Mar-2009",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3114",90330,"30-Mar-2009",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3115",90330,"30-Mar-2009",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3116",90420,"20-Apr-2009",1,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3117",90420,"20-Apr-2009",2,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3118",90420,"20-Apr-2009",3,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3119",90420,"20-Apr-2009",4,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3120",90420,"20-Apr-2009",5,5,"Alexandrinium",0,"Dinoflagellata","NA"
"3121",80116,"16-Jan-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3122",80116,"16-Jan-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3123",80116,"16-Jan-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3124",80116,"16-Jan-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3125",80116,"16-Jan-2008",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3126",80221,"21-Feb-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3127",80221,"21-Feb-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3128",80221,"21-Feb-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3129",80221,"21-Feb-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3130",80221,"21-Feb-2008",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3131",80325,"25-Mar-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3132",80325,"25-Mar-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3133",80325,"25-Mar-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3134",80325,"25-Mar-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3135",80325,"25-Mar-2008",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3136",80430,"30-Apr-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3137",80430,"30-Apr-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3138",80430,"30-Apr-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3139",80430,"30-Apr-2008",4,5,"Noctiluca",320,"Dinoflagellata","NA"
"3140",80430,"30-Apr-2008",5,5,"Noctiluca",120,"Dinoflagellata","NA"
"3141",80514,"14-May-2008",1,5,"Noctiluca",80,"Dinoflagellata","NA"
"3142",80514,"14-May-2008",2,5,"Noctiluca",200,"Dinoflagellata","NA"
"3143",80514,"14-May-2008",3,5,"Noctiluca",100,"Dinoflagellata","NA"
"3144",80514,"14-May-2008",4,5,"Noctiluca",80,"Dinoflagellata","NA"
"3145",80514,"14-May-2008",5,5,"Noctiluca",80,"Dinoflagellata","NA"
"3146",80625,"25-Jun-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3147",80625,"25-Jun-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3148",80625,"25-Jun-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3149",80625,"25-Jun-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3150",80625,"25-Jun-2008",5,5,"Noctiluca",20,"Dinoflagellata","NA"
"3151",80716,"16-Jul-2008",1,5,"Noctiluca",20,"Dinoflagellata","NA"
"3152",80716,"16-Jul-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3153",80716,"16-Jul-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3154",80716,"16-Jul-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3155",80716,"16-Jul-2008",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3156",80827,"27-Aug-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3157",80827,"27-Aug-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3158",80827,"27-Aug-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3159",80827,"27-Aug-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3160",80827,"27-Aug-2008",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3161",80924,"24-Sep-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3162",80924,"24-Sep-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3163",80924,"24-Sep-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3164",80924,"24-Sep-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3165",80924,"24-Sep-2008",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3166",81023,"23-Oct-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3167",81023,"23-Oct-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3168",81023,"23-Oct-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3169",81023,"23-Oct-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3170",81023,"23-Oct-2008",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3171",81119,"19-Nov-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3172",81119,"19-Nov-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3173",81119,"19-Nov-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3174",81119,"19-Nov-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3175",81119,"19-Nov-2008",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3176",81210,"10-Dec-2008",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3177",81210,"10-Dec-2008",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3178",81210,"10-Dec-2008",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3179",81210,"10-Dec-2008",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3180",81210,"10-Dec-2008",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3181",90123,"23-Jan-2009",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3182",90123,"23-Jan-2009",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3183",90123,"23-Jan-2009",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3184",90123,"23-Jan-2009",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3185",90123,"23-Jan-2009",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3186",90226,"26-Feb-2009",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3187",90226,"26-Feb-2009",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3188",90226,"26-Feb-2009",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3189",90226,"26-Feb-2009",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3190",90226,"26-Feb-2009",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3191",90330,"30-Mar-2009",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3192",90330,"30-Mar-2009",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3193",90330,"30-Mar-2009",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3194",90330,"30-Mar-2009",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3195",90330,"30-Mar-2009",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3196",90420,"20-Apr-2009",1,5,"Noctiluca",0,"Dinoflagellata","NA"
"3197",90420,"20-Apr-2009",2,5,"Noctiluca",0,"Dinoflagellata","NA"
"3198",90420,"20-Apr-2009",3,5,"Noctiluca",0,"Dinoflagellata","NA"
"3199",90420,"20-Apr-2009",4,5,"Noctiluca",0,"Dinoflagellata","NA"
"3200",90420,"20-Apr-2009",5,5,"Noctiluca",0,"Dinoflagellata","NA"
"3201",80116,"16-Jan-2008",1,5,"Oxytoxum",0,"Dinoflagellata","NA"
