"year","day","habitat_type","stake_number","species_number","distance","direction","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","presence"
1996,10,"pinyon",127,"567.7",25,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",10,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",127,"567.7",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",128,"481",75,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1996,10,"pinyon",128,"481",50,"315","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1996,10,"pinyon",128,"413",150,"45","Animaila","Chordata","Aves","Piciformes","Picidae","Colaptes","auratus",1
1996,10,"pinyon",128,"567.7",150,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",128,"567.7",150,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",128,"567.7",150,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",128,"567.7",150,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",128,"567.7",150,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",129,"567.7",100,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",129,"567.7",100,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",129,"567.7",100,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1996,10,"pinyon",129,"743",50,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",50,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",50,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",50,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",75,"315","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",75,"315","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",75,"315","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",75,"315","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",75,"315","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",75,"315","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",75,"315","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",75,"315","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",100,"225","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",100,"225","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",100,"225","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",100,"225","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",25,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",25,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",25,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",25,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",25,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",25,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",25,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",25,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1996,10,"pinyon",129,"743",25,"270","Animaila","Chordata","Aves","Passeriformes","Passeri","Aegithalidae",NA,1
1997,151,"creosote",130,"573",5,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",5,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",100,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",100,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",200,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",200,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",50,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",50,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",100,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",225,"50","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",225,"75","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"573",25,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",130,"420",75,"45","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",130,"420",200,"135","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",130,"421",200,"270","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","acutipennis",1
1997,151,"creosote",130,"316",200,"270","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",130,"420",50,"0","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",130,"420",100,"180","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",130,"420",100,"90","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",130,"420",50,"0","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",131,"573",100,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",50,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",200,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",100,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",150,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",75,"225","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",75,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",25,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",25,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",75,"135","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"573",200,"135","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",131,"420",200,"45","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",131,"420",150,"315","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",131,"420",200,"180","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",131,"420",100,"0","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",131,"421",200,"270","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","acutipennis",1
1997,151,"creosote",131,"316",200,"270","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",131,"316",180,"25","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",131,"316",150,"135","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",131,"293",200,"315","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",131,"293",200,"315","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",131,"293",200,"315","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",131,"293",200,"90","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",131,"293",200,"90","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",131,"293",200,"90","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",131,"293",200,"90","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",131,"293",200,"90","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",132,"573",25,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",132,"573",100,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",132,"573",100,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",132,"573",50,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",132,"573",50,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",132,"293",200,"315","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",132,"293",200,"315","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",132,"486",200,"135","Animaila","Chordata","Aves","Passeriformes","Corvidae","Corvus","corax",1
1997,151,"creosote",132,"316",50,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"316",50,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"316",50,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"316",50,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"316",50,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"316",100,"90","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"316",100,"90","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"316",100,"90","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"316",100,"90","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"316",100,"90","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",132,"421",200,"315","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","acutipennis",1
1997,151,"creosote",132,"420",100,"135","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",132,"420",200,"315","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",132,"420",200,"315","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",132,"573",200,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",132,"573",200,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",132,"573",150,"135","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",132,"293",200,"315","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",132,"293",200,"315","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",133,"703",200,"315","Animaila","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos",1
1997,151,"creosote",133,"573",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",133,"573",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",133,"573",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",133,"573",150,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",133,"573",150,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",133,"573",200,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",133,"573",75,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",133,"573",75,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",133,"573",100,"135","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",133,"316",100,"135","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",133,"316",100,"135","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",133,"316",200,"315","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",133,"316",200,"270","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",133,"519",100,"270","Animaila","Chordata","Aves","Passeriformes","Icteridae","Haemorhous","mexicanus",1
1997,151,"creosote",133,"519",100,"270","Animaila","Chordata","Aves","Passeriformes","Icteridae","Haemorhous","mexicanus",1
1997,151,"creosote",133,"420",75,"180","Animaila","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","minor",1
1997,151,"creosote",133,"447",200,"90","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","verticalis",1
1997,151,"creosote",134,"573",200,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"573",200,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"573",150,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"573",75,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"573",75,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"573",50,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"573",50,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"573",50,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"316",25,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",134,"316",25,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",134,"316",25,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",134,"316",25,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",134,"316",200,"225","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",134,"293",35,"180","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",134,"293",35,"180","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",134,"454",200,"135","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus","cinerascens",1
1997,151,"creosote",134,"293",75,"315","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",134,"293",75,"315","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1997,151,"creosote",134,"501",200,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",134,"501",200,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",134,"501",200,"45","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",134,"573",25,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"573",25,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",134,"703",200,"225","Animaila","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos",1
1997,151,"creosote",135,"703",200,"180","Animaila","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos",1
1997,151,"creosote",135,"501",200,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",135,"501",200,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",135,"501",200,"45","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",135,"501",175,"315","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",135,"501",50,"180","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",135,"501",100,"90","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",135,"454",150,"315","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus","cinerascens",1
1997,151,"creosote",135,"573",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",135,"573",100,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",135,"501",75,"180","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",135,"501",75,"270","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",135,"573",50,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",135,"573",75,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",135,"703",200,"135","Animaila","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos",1
1997,151,"creosote",135,"316",100,"135","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1997,151,"creosote",136,"501",200,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",136,"501",200,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",136,"501",200,"45","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",136,"501",200,"315","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",136,"501",150,"90","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1997,151,"creosote",136,"573",150,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"573",150,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"573",150,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"573",150,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"573",200,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"573",50,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"703",200,"225","Animaila","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos",1
1997,151,"creosote",136,"703",200,"135","Animaila","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos",1
1997,151,"creosote",136,"573",150,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"573",150,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"573",75,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"573",75,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"573",100,"135","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1997,151,"creosote",136,"316",25,"45","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
