"YEAR","WEB","KIND","DATE","RECORDER","TRANS","PT","SPECIES","PCT.COVER","Comments","Taxa_kingdom","Taxa_order","Taxa_family","Taxa_genus","Taxa_species"
2006,"13SW","shrub",".",".",3,3,"GUSA",0,"","Plantae","Asterales","Asteraceae","Gutierrezia","sarothrae"
2006,"13SW","shrub",".",".",3,3,"KOSC",0,"","Plantae","Caryophyllales","Amaranthaceae","Kochia","scoparia"
2006,"13SW","shrub",".",".",3,3,"LICH",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,3,"LYJU",0,"","Plantae","Asterales","Asteraceae","Lygodesmia","juncea"
2006,"13SW","shrub",".",".",3,3,"LITT",73,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,3,"MATA",1,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2006,"13SW","shrub",".",".",3,3,"OPPO",0,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2006,"13SW","shrub",".",".",3,3,"PLPA",0,"","Plantae","Lamiales","Plantaginaceae","Plantago","patagonica"
2006,"13SW","shrub",".",".",3,3,"ROSA",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,3,"SAIB",0,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2006,"13SW","shrub",".",".",3,3,"SIHY",0,"","Plantae","Poales","Poaceae","Sitanion","hystrix"
2006,"13SW","shrub",".",".",3,3,"SPCO",0,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2006,"13SW","shrub",".",".",3,3,"SPCR",0,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2006,"13SW","shrub",".",".",3,3,"STCO",0,"","Plantae","Poales","Poaceae","Stipa","comata"
2006,"13SW","shrub",".",".",3,3,"TAPA",0,"","Plantae","Caryophyllales","Portulacaceae","Talinum","parviflorum"
2006,"13SW","shrub",".",".",3,3,"VUOC",0,"","Plantae","Poales","Poaceae","Vulpia","octoflora"
2006,"13SW","shrub",".",".",3,4,"AGSM",0,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2006,"13SW","shrub",".",".",3,4,"ARFR",5,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2006,"13SW","shrub",".",".",3,4,"ARLO",0,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2006,"13SW","shrub",".",".",3,4,"ARLU",0,"","Plantae","Asterales","Asteraceae","Artemisia","ludoviciana"
2006,"13SW","shrub",".",".",3,4,"ATCA",0,"","Plantae","Caryophyllales","Amaranthaceae","Atriplex","canescens"
2006,"13SW","shrub",".",".",3,4,"BARE",5,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,4,"BOGR",10,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2006,"13SW","shrub",".",".",3,4,"BUDA",0,"","Plantae","Poales","Poaceae","Buchloe","dactyloides"
2006,"13SW","shrub",".",".",3,4,"CAHE",0,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2006,"13SW","shrub",".",".",3,4,"CHAL",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","album"
2006,"13SW","shrub",".",".",3,4,"CHLE",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2006,"13SW","shrub",".",".",3,4,"CHVI",0,"","Plantae","Asterales","Asteraceae","Chrysopsis","villosa"
2006,"13SW","shrub",".",".",3,4,"COVI",0,"","Plantae","Caryophyllales","Cactaceae","Coryphantha","vivipara"
2006,"13SW","shrub",".",".",3,4,"DUNG",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,4,"ECVI",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,4,"EREF",0,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2006,"13SW","shrub",".",".",3,4,"GUSA",0,"","Plantae","Asterales","Asteraceae","Gutierrezia","sarothrae"
2006,"13SW","shrub",".",".",3,4,"KOSC",1,"","Plantae","Caryophyllales","Amaranthaceae","Kochia","scoparia"
2006,"13SW","shrub",".",".",3,4,"LICH",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,4,"LYJU",0,"","Plantae","Asterales","Asteraceae","Lygodesmia","juncea"
2006,"13SW","shrub",".",".",3,4,"LITT",68,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,4,"MATA",0,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2006,"13SW","shrub",".",".",3,4,"OPPO",0,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2006,"13SW","shrub",".",".",3,4,"PLPA",0,"","Plantae","Lamiales","Plantaginaceae","Plantago","patagonica"
2006,"13SW","shrub",".",".",3,4,"ROSA",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,4,"SAIB",0,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2006,"13SW","shrub",".",".",3,4,"SIHY",0,"","Plantae","Poales","Poaceae","Sitanion","hystrix"
2006,"13SW","shrub",".",".",3,4,"SPCO",1,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2006,"13SW","shrub",".",".",3,4,"SPCR",0,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2006,"13SW","shrub",".",".",3,4,"STCO",10,"","Plantae","Poales","Poaceae","Stipa","comata"
2006,"13SW","shrub",".",".",3,4,"TAPA",0,"","Plantae","Caryophyllales","Portulacaceae","Talinum","parviflorum"
2006,"13SW","shrub",".",".",3,4,"VUOC",0,"","Plantae","Poales","Poaceae","Vulpia","octoflora"
2006,"13SW","shrub",".",".",3,5,"AGSM",0,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2006,"13SW","shrub",".",".",3,5,"ARFR",0,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2006,"13SW","shrub",".",".",3,5,"ARLO",0,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2006,"13SW","shrub",".",".",3,5,"ARLU",0,"","Plantae","Asterales","Asteraceae","Artemisia","ludoviciana"
2006,"13SW","shrub",".",".",3,5,"ATCA",0,"","Plantae","Caryophyllales","Amaranthaceae","Atriplex","canescens"
2006,"13SW","shrub",".",".",3,5,"BARE",5,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,5,"BOGR",70,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2006,"13SW","shrub",".",".",3,5,"BUDA",0,"","Plantae","Poales","Poaceae","Buchloe","dactyloides"
2006,"13SW","shrub",".",".",3,5,"CAHE",0,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2006,"13SW","shrub",".",".",3,5,"CHAL",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","album"
2006,"13SW","shrub",".",".",3,5,"CHLE",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2006,"13SW","shrub",".",".",3,5,"CHVI",0,"","Plantae","Asterales","Asteraceae","Chrysopsis","villosa"
2006,"13SW","shrub",".",".",3,5,"COVI",0,"","Plantae","Caryophyllales","Cactaceae","Coryphantha","vivipara"
2006,"13SW","shrub",".",".",3,5,"DUNG",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,5,"ECVI",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,5,"EREF",0,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2006,"13SW","shrub",".",".",3,5,"GUSA",0,"","Plantae","Asterales","Asteraceae","Gutierrezia","sarothrae"
2006,"13SW","shrub",".",".",3,5,"KOSC",0,"","Plantae","Caryophyllales","Amaranthaceae","Kochia","scoparia"
2006,"13SW","shrub",".",".",3,5,"LICH",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,5,"LYJU",0,"","Plantae","Asterales","Asteraceae","Lygodesmia","juncea"
2006,"13SW","shrub",".",".",3,5,"LITT",10,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,5,"MATA",0,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2006,"13SW","shrub",".",".",3,5,"OPPO",5,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2006,"13SW","shrub",".",".",3,5,"PLPA",0,"","Plantae","Lamiales","Plantaginaceae","Plantago","patagonica"
2006,"13SW","shrub",".",".",3,5,"ROSA",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,5,"SAIB",0,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2006,"13SW","shrub",".",".",3,5,"SIHY",0,"","Plantae","Poales","Poaceae","Sitanion","hystrix"
2006,"13SW","shrub",".",".",3,5,"SPCO",0,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2006,"13SW","shrub",".",".",3,5,"SPCR",0,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2006,"13SW","shrub",".",".",3,5,"STCO",10,"","Plantae","Poales","Poaceae","Stipa","comata"
2006,"13SW","shrub",".",".",3,5,"TAPA",0,"","Plantae","Caryophyllales","Portulacaceae","Talinum","parviflorum"
2006,"13SW","shrub",".",".",3,5,"VUOC",0,"","Plantae","Poales","Poaceae","Vulpia","octoflora"
2006,"13SW","shrub",".",".",3,6,"AGSM",0,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2006,"13SW","shrub",".",".",3,6,"ARFR",0,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2006,"13SW","shrub",".",".",3,6,"ARLO",0,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2006,"13SW","shrub",".",".",3,6,"ARLU",0,"","Plantae","Asterales","Asteraceae","Artemisia","ludoviciana"
2006,"13SW","shrub",".",".",3,6,"ATCA",0,"","Plantae","Caryophyllales","Amaranthaceae","Atriplex","canescens"
2006,"13SW","shrub",".",".",3,6,"BARE",100,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,6,"BOGR",0,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2006,"13SW","shrub",".",".",3,6,"BUDA",0,"","Plantae","Poales","Poaceae","Buchloe","dactyloides"
2006,"13SW","shrub",".",".",3,6,"CAHE",0,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2006,"13SW","shrub",".",".",3,6,"CHAL",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","album"
2006,"13SW","shrub",".",".",3,6,"CHLE",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2006,"13SW","shrub",".",".",3,6,"CHVI",0,"","Plantae","Asterales","Asteraceae","Chrysopsis","villosa"
2006,"13SW","shrub",".",".",3,6,"COVI",0,"","Plantae","Caryophyllales","Cactaceae","Coryphantha","vivipara"
2006,"13SW","shrub",".",".",3,6,"DUNG",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,6,"ECVI",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,6,"EREF",0,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2006,"13SW","shrub",".",".",3,6,"GUSA",0,"","Plantae","Asterales","Asteraceae","Gutierrezia","sarothrae"
2006,"13SW","shrub",".",".",3,6,"KOSC",0,"","Plantae","Caryophyllales","Amaranthaceae","Kochia","scoparia"
2006,"13SW","shrub",".",".",3,6,"LICH",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,6,"LYJU",0,"","Plantae","Asterales","Asteraceae","Lygodesmia","juncea"
2006,"13SW","shrub",".",".",3,6,"LITT",0,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,6,"MATA",0,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2006,"13SW","shrub",".",".",3,6,"OPPO",0,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2006,"13SW","shrub",".",".",3,6,"PLPA",0,"","Plantae","Lamiales","Plantaginaceae","Plantago","patagonica"
2006,"13SW","shrub",".",".",3,6,"ROSA",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,6,"SAIB",0,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2006,"13SW","shrub",".",".",3,6,"SIHY",0,"","Plantae","Poales","Poaceae","Sitanion","hystrix"
2006,"13SW","shrub",".",".",3,6,"SPCO",0,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2006,"13SW","shrub",".",".",3,6,"SPCR",0,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2006,"13SW","shrub",".",".",3,6,"STCO",0,"","Plantae","Poales","Poaceae","Stipa","comata"
2006,"13SW","shrub",".",".",3,6,"TAPA",0,"","Plantae","Caryophyllales","Portulacaceae","Talinum","parviflorum"
2006,"13SW","shrub",".",".",3,6,"VUOC",0,"","Plantae","Poales","Poaceae","Vulpia","octoflora"
2006,"13SW","shrub",".",".",3,7,"AGSM",10,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2006,"13SW","shrub",".",".",3,7,"ARFR",0,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2006,"13SW","shrub",".",".",3,7,"ARLO",0,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2006,"13SW","shrub",".",".",3,7,"ARLU",0,"","Plantae","Asterales","Asteraceae","Artemisia","ludoviciana"
2006,"13SW","shrub",".",".",3,7,"ATCA",0,"","Plantae","Caryophyllales","Amaranthaceae","Atriplex","canescens"
2006,"13SW","shrub",".",".",3,7,"BARE",50,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,7,"BOGR",0,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2006,"13SW","shrub",".",".",3,7,"BUDA",0,"","Plantae","Poales","Poaceae","Buchloe","dactyloides"
2006,"13SW","shrub",".",".",3,7,"CAHE",0,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2006,"13SW","shrub",".",".",3,7,"CHAL",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","album"
2006,"13SW","shrub",".",".",3,7,"CHLE",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2006,"13SW","shrub",".",".",3,7,"CHVI",0,"","Plantae","Asterales","Asteraceae","Chrysopsis","villosa"
2006,"13SW","shrub",".",".",3,7,"COVI",0,"","Plantae","Caryophyllales","Cactaceae","Coryphantha","vivipara"
2006,"13SW","shrub",".",".",3,7,"DUNG",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,7,"ECVI",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,7,"EREF",0,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2006,"13SW","shrub",".",".",3,7,"GUSA",0,"","Plantae","Asterales","Asteraceae","Gutierrezia","sarothrae"
2006,"13SW","shrub",".",".",3,7,"KOSC",0,"","Plantae","Caryophyllales","Amaranthaceae","Kochia","scoparia"
2006,"13SW","shrub",".",".",3,7,"LICH",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,7,"LYJU",0,"","Plantae","Asterales","Asteraceae","Lygodesmia","juncea"
2006,"13SW","shrub",".",".",3,7,"LITT",30,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,7,"MATA",0,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2006,"13SW","shrub",".",".",3,7,"OPPO",0,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2006,"13SW","shrub",".",".",3,7,"PLPA",0,"","Plantae","Lamiales","Plantaginaceae","Plantago","patagonica"
2006,"13SW","shrub",".",".",3,7,"ROSA",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,7,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2006,"13SW","shrub",".",".",3,7,"SIHY",5,"","Plantae","Poales","Poaceae","Sitanion","hystrix"
2006,"13SW","shrub",".",".",3,7,"SPCO",0,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2006,"13SW","shrub",".",".",3,7,"SPCR",0,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2006,"13SW","shrub",".",".",3,7,"STCO",0,"","Plantae","Poales","Poaceae","Stipa","comata"
2006,"13SW","shrub",".",".",3,7,"TAPA",0,"","Plantae","Caryophyllales","Portulacaceae","Talinum","parviflorum"
2006,"13SW","shrub",".",".",3,7,"VUOC",0,"","Plantae","Poales","Poaceae","Vulpia","octoflora"
2006,"13SW","shrub",".",".",3,8,"AGSM",0,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2006,"13SW","shrub",".",".",3,8,"ARFR",0,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2006,"13SW","shrub",".",".",3,8,"ARLO",0,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2006,"13SW","shrub",".",".",3,8,"ARLU",0,"","Plantae","Asterales","Asteraceae","Artemisia","ludoviciana"
2006,"13SW","shrub",".",".",3,8,"ATCA",0,"","Plantae","Caryophyllales","Amaranthaceae","Atriplex","canescens"
2006,"13SW","shrub",".",".",3,8,"BARE",65,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,8,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2006,"13SW","shrub",".",".",3,8,"BUDA",0,"","Plantae","Poales","Poaceae","Buchloe","dactyloides"
2006,"13SW","shrub",".",".",3,8,"CAHE",0,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2006,"13SW","shrub",".",".",3,8,"CHAL",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","album"
2006,"13SW","shrub",".",".",3,8,"CHLE",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2006,"13SW","shrub",".",".",3,8,"CHVI",0,"","Plantae","Asterales","Asteraceae","Chrysopsis","villosa"
2006,"13SW","shrub",".",".",3,8,"COVI",0,"","Plantae","Caryophyllales","Cactaceae","Coryphantha","vivipara"
2006,"13SW","shrub",".",".",3,8,"DUNG",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,8,"ECVI",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,8,"EREF",0,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2006,"13SW","shrub",".",".",3,8,"GUSA",0,"","Plantae","Asterales","Asteraceae","Gutierrezia","sarothrae"
2006,"13SW","shrub",".",".",3,8,"KOSC",0,"","Plantae","Caryophyllales","Amaranthaceae","Kochia","scoparia"
2006,"13SW","shrub",".",".",3,8,"LICH",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,8,"LYJU",0,"","Plantae","Asterales","Asteraceae","Lygodesmia","juncea"
2006,"13SW","shrub",".",".",3,8,"LITT",15,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,8,"MATA",0,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2006,"13SW","shrub",".",".",3,8,"OPPO",0,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2006,"13SW","shrub",".",".",3,8,"PLPA",0,"","Plantae","Lamiales","Plantaginaceae","Plantago","patagonica"
2006,"13SW","shrub",".",".",3,8,"ROSA",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,8,"SAIB",10,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2006,"13SW","shrub",".",".",3,8,"SIHY",0,"","Plantae","Poales","Poaceae","Sitanion","hystrix"
2006,"13SW","shrub",".",".",3,8,"SPCO",0,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2006,"13SW","shrub",".",".",3,8,"SPCR",0,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2006,"13SW","shrub",".",".",3,8,"STCO",5,"","Plantae","Poales","Poaceae","Stipa","comata"
2006,"13SW","shrub",".",".",3,8,"TAPA",0,"","Plantae","Caryophyllales","Portulacaceae","Talinum","parviflorum"
2006,"13SW","shrub",".",".",3,8,"VUOC",0,"","Plantae","Poales","Poaceae","Vulpia","octoflora"
2006,"13SW","shrub",".",".",3,9,"AGSM",0,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2006,"13SW","shrub",".",".",3,9,"ARFR",0,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2006,"13SW","shrub",".",".",3,9,"ARLO",0,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2006,"13SW","shrub",".",".",3,9,"ARLU",0,"","Plantae","Asterales","Asteraceae","Artemisia","ludoviciana"
2006,"13SW","shrub",".",".",3,9,"ATCA",0,"","Plantae","Caryophyllales","Amaranthaceae","Atriplex","canescens"
2006,"13SW","shrub",".",".",3,9,"BARE",35,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,9,"BOGR",0,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2006,"13SW","shrub",".",".",3,9,"BUDA",0,"","Plantae","Poales","Poaceae","Buchloe","dactyloides"
2006,"13SW","shrub",".",".",3,9,"CAHE",0,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2006,"13SW","shrub",".",".",3,9,"CHAL",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","album"
2006,"13SW","shrub",".",".",3,9,"CHLE",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2006,"13SW","shrub",".",".",3,9,"CHVI",0,"","Plantae","Asterales","Asteraceae","Chrysopsis","villosa"
2006,"13SW","shrub",".",".",3,9,"COVI",0,"","Plantae","Caryophyllales","Cactaceae","Coryphantha","vivipara"
2006,"13SW","shrub",".",".",3,9,"DUNG",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,9,"ECVI",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,9,"EREF",0,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2006,"13SW","shrub",".",".",3,9,"GUSA",0,"","Plantae","Asterales","Asteraceae","Gutierrezia","sarothrae"
2006,"13SW","shrub",".",".",3,9,"KOSC",0,"","Plantae","Caryophyllales","Amaranthaceae","Kochia","scoparia"
2006,"13SW","shrub",".",".",3,9,"LICH",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,9,"LYJU",0,"","Plantae","Asterales","Asteraceae","Lygodesmia","juncea"
2006,"13SW","shrub",".",".",3,9,"LITT",25,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,9,"MATA",0,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2006,"13SW","shrub",".",".",3,9,"OPPO",0,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2006,"13SW","shrub",".",".",3,9,"PLPA",0,"","Plantae","Lamiales","Plantaginaceae","Plantago","patagonica"
2006,"13SW","shrub",".",".",3,9,"ROSA",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,9,"SAIB",25,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2006,"13SW","shrub",".",".",3,9,"SIHY",0,"","Plantae","Poales","Poaceae","Sitanion","hystrix"
2006,"13SW","shrub",".",".",3,9,"SPCO",0,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2006,"13SW","shrub",".",".",3,9,"SPCR",5,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2006,"13SW","shrub",".",".",3,9,"STCO",10,"","Plantae","Poales","Poaceae","Stipa","comata"
2006,"13SW","shrub",".",".",3,9,"TAPA",0,"","Plantae","Caryophyllales","Portulacaceae","Talinum","parviflorum"
2006,"13SW","shrub",".",".",3,9,"VUOC",0,"","Plantae","Poales","Poaceae","Vulpia","octoflora"
2006,"13SW","shrub",".",".",3,10,"AGSM",0,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2006,"13SW","shrub",".",".",3,10,"ARFR",0,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2006,"13SW","shrub",".",".",3,10,"ARLO",0,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2006,"13SW","shrub",".",".",3,10,"ARLU",0,"","Plantae","Asterales","Asteraceae","Artemisia","ludoviciana"
2006,"13SW","shrub",".",".",3,10,"ATCA",0,"","Plantae","Caryophyllales","Amaranthaceae","Atriplex","canescens"
2006,"13SW","shrub",".",".",3,10,"BARE",68,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,10,"BOGR",1,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2006,"13SW","shrub",".",".",3,10,"BUDA",0,"","Plantae","Poales","Poaceae","Buchloe","dactyloides"
2006,"13SW","shrub",".",".",3,10,"CAHE",0,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2006,"13SW","shrub",".",".",3,10,"CHAL",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","album"
2006,"13SW","shrub",".",".",3,10,"CHLE",0,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2006,"13SW","shrub",".",".",3,10,"CHVI",0,"","Plantae","Asterales","Asteraceae","Chrysopsis","villosa"
2006,"13SW","shrub",".",".",3,10,"COVI",0,"","Plantae","Caryophyllales","Cactaceae","Coryphantha","vivipara"
2006,"13SW","shrub",".",".",3,10,"DUNG",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,10,"ECVI",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,10,"EREF",0,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2006,"13SW","shrub",".",".",3,10,"GUSA",0,"","Plantae","Asterales","Asteraceae","Gutierrezia","sarothrae"
2006,"13SW","shrub",".",".",3,10,"KOSC",0,"","Plantae","Caryophyllales","Amaranthaceae","Kochia","scoparia"
2006,"13SW","shrub",".",".",3,10,"LICH",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,10,"LYJU",0,"","Plantae","Asterales","Asteraceae","Lygodesmia","juncea"
2006,"13SW","shrub",".",".",3,10,"LITT",10,"","Plantae",NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,10,"MATA",0,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2006,"13SW","shrub",".",".",3,10,"OPPO",0,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2006,"13SW","shrub",".",".",3,10,"PLPA",0,"","Plantae","Lamiales","Plantaginaceae","Plantago","patagonica"
2006,"13SW","shrub",".",".",3,10,"ROSA",0,"",NA,NA,NA,NA,NA
2006,"13SW","shrub",".",".",3,10,"SAIB",15,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2006,"13SW","shrub",".",".",3,10,"SIHY",0,"","Plantae","Poales","Poaceae","Sitanion","hystrix"
2006,"13SW","shrub",".",".",3,10,"SPCO",0,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2006,"13SW","shrub",".",".",3,10,"SPCR",1,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2006,"13SW","shrub",".",".",3,10,"STCO",5,"","Plantae","Poales","Poaceae","Stipa","comata"
2006,"13SW","shrub",".",".",3,10,"TAPA",0,"","Plantae","Caryophyllales","Portulacaceae","Talinum","parviflorum"
2006,"13SW","shrub",".",".",3,10,"VUOC",0,"","Plantae","Poales","Poaceae","Vulpia","octoflora"
2006,"24NE","shrub",".",".",1,1,"AGSM",0,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2006,"24NE","shrub",".",".",1,1,"ARFR",1,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
